開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-04-10,6,3-2-4,4-2-3,0.11077283935727672,False,4-2-3(0.1108) / 2-4-3(0.1104) / 4-3-2(0.0800) / 2-3-4(0.0794) / 3-4-2(0.0671) / 3-2-4(0.0668) / 4-2-1(0.0343) / 2-4-1(0.0342) / 4-2-5(0.0191) / 2-4-5(0.0191)
2014-04-10,7,3-2-5,4-3-2,0.09969688868311055,False,4-3-2(0.0997) / 3-4-2(0.0929) / 4-2-3(0.0869) / 2-4-3(0.0753) / 3-2-4(0.0726) / 2-3-4(0.0675) / 4-3-5(0.0212) / 4-3-6(0.0212) / 3-4-5(0.0198) / 3-4-6(0.0197)
2014-04-10,9,3-2-5,2-3-4,0.14201136451325058,False,2-3-4(0.1420) / 3-2-4(0.0921) / 2-3-6(0.0893) / 2-4-3(0.0742) / 3-2-6(0.0579) / 2-3-1(0.0522) / 2-6-3(0.0428) / 4-2-3(0.0385) / 3-2-1(0.0338) / 3-4-2(0.0287)
2014-04-10,10,4-2-1,1-2-4,0.22258943667885203,False,1-2-4(0.2226) / 2-1-4(0.1309) / 1-4-2(0.1283) / 4-1-2(0.0640) / 1-2-3(0.0463) / 2-4-1(0.0382) / 4-2-1(0.0324) / 1-2-5(0.0306) / 1-2-6(0.0298) / 2-1-3(0.0272)
2014-04-11,1,4-5-1,1-4-3,0.11889343675337573,False,1-4-3(0.1189) / 4-1-3(0.1009) / 1-4-5(0.0977) / 4-1-5(0.0828) / 1-3-4(0.0655) / 1-5-4(0.0513) / 4-3-1(0.0453) / 3-1-4(0.0428) / 4-5-1(0.0358) / 3-4-1(0.0349)
2014-04-11,2,4-1-2,4-3-5,0.07541964758616872,False,4-3-5(0.0754) / 4-5-3(0.0573) / 4-3-1(0.0524) / 3-4-5(0.0471) / 4-3-2(0.0390) / 4-3-6(0.0376) / 4-1-3(0.0366) / 3-4-1(0.0327) / 5-4-3(0.0320) / 4-2-3(0.0261)
2014-04-11,4,3-5-2,3-2-1,0.10255141204991969,False,3-2-1(0.1026) / 2-3-1(0.0841) / 3-1-2(0.0758) / 1-3-2(0.0539) / 3-2-5(0.0496) / 2-1-3(0.0476) / 1-2-3(0.0413) / 2-3-5(0.0407) / 3-2-4(0.0310) / 3-5-2(0.0305)
2014-04-11,5,2-4-3,4-2-5,0.10034033617898594,False,4-2-5(0.1003) / 2-4-5(0.0907) / 4-2-1(0.0809) / 2-4-1(0.0731) / 4-5-2(0.0567) / 2-5-4(0.0452) / 4-1-2(0.0435) / 5-4-2(0.0391) / 4-2-3(0.0366) / 2-1-4(0.0349)
2014-04-11,7,5-6-4,4-1-5,0.03237738415916475,False,4-1-5(0.0324) / 4-5-1(0.0322) / 4-1-3(0.0287) / 4-1-6(0.0282) / 4-5-3(0.0279) / 4-3-1(0.0275) / 4-5-6(0.0274) / 4-3-5(0.0269) / 4-6-1(0.0269) / 4-6-5(0.0263)
2014-04-11,10,2-1-3,2-3-1,0.1302407037382402,False,2-3-1(0.1302) / 2-3-6(0.1003) / 2-3-4(0.0852) / 2-3-5(0.0723) / 2-1-3(0.0606) / 3-2-1(0.0578) / 2-6-3(0.0451) / 3-2-6(0.0445) / 3-2-4(0.0378) / 2-4-3(0.0376)
