開催日,日目,レース,開催日,着,actual_boat1_win,P(1号艇1着),予測,的中
2024-05-12,1,3,2024-05-12,1,1,0.49512952641533753,0,False
2024-05-12,1,4,2024-05-12,5,0,0.24558810500153708,0,True
2024-05-12,1,5,2024-05-12,6,0,0.37201187177867745,0,True
2024-05-12,1,6,2024-05-12,2,0,0.2738757171178122,0,True
2024-05-12,1,7,2024-05-12,2,0,0.19390769484015602,0,True
2024-05-12,1,8,2024-05-12,1,1,0.7862682002802276,1,True
2024-05-12,1,9,2024-05-12,1,1,0.90465258111286,1,True
2024-05-12,1,10,2024-05-12,1,1,0.9037073896097878,1,True
2024-05-12,1,11,2024-05-12,1,1,0.8438831911806193,1,True
2024-05-12,1,12,2024-05-12,1,1,0.8061142371297408,1,True
2024-05-13,2,1,2024-05-13,1,1,0.3421714307611453,0,False
2024-05-13,2,2,2024-05-13,3,0,0.26847985928742074,0,True
2024-05-13,2,3,2024-05-13,1,1,0.2477996846330115,0,False
2024-05-13,2,4,2024-05-13,3,0,0.5922537232116424,1,False
2024-05-13,2,5,2024-05-13,4,0,0.3604847347214191,0,True
2024-05-13,2,6,2024-05-13,2,0,0.11693053898403481,0,True
2024-05-13,2,7,2024-05-13,3,0,0.16620561762077155,0,True
2024-05-13,2,8,2024-05-13,1,1,0.8412481868842947,1,True
2024-05-13,2,9,2024-05-13,1,1,0.7051063968908071,1,True
2024-05-13,2,10,2024-05-13,1,1,0.8371390908476464,1,True
2024-05-13,2,11,2024-05-13,1,1,0.7084526743843562,1,True
2024-05-13,2,12,2024-05-13,6,0,0.26380980555548567,0,True
2024-05-14,3,1,2024-05-14,1,1,0.37733148646418774,0,False
2024-05-14,3,2,2024-05-14,1,1,0.16150556237806582,0,False
2024-05-14,3,3,2024-05-14,1,1,0.5041308362953499,1,True
2024-05-14,3,4,2024-05-14,6,0,0.11397417641153118,0,True
2024-05-14,3,5,2024-05-14,1,1,0.4126211855682032,0,False
2024-05-14,3,6,2024-05-14,1,1,0.7028984401576149,1,True
2024-05-14,3,7,2024-05-14,1,1,0.42299903294576324,0,False
2024-05-14,3,8,2024-05-14,1,1,0.6821539581965447,1,True
2024-05-14,3,9,2024-05-14,1,1,0.7740464279708941,1,True
2024-05-14,3,10,2024-05-14,1,1,0.8344306924410606,1,True
2024-05-14,3,11,2024-05-14,1,1,0.87696205986651,1,True
2024-05-14,3,12,2024-05-14,2,0,0.23662560012112654,0,True
2024-05-15,4,1,2024-05-15,6,0,0.185386803402405,0,True
2024-05-15,4,2,2024-05-15,2,0,0.44102525016396155,0,True
2024-05-15,4,4,2024-05-15,3,0,0.146474476385869,0,True
2024-05-15,4,5,2024-05-15,1,1,0.4358056119703755,0,False
2024-05-15,4,6,2024-05-15,1,1,0.7061568315125388,1,True
2024-05-15,4,7,2024-05-15,1,1,0.608943184686649,1,True
2024-05-15,4,8,2024-05-15,1,1,0.8402352601551728,1,True
2024-05-15,4,9,2024-05-15,6,0,0.24983178487196903,0,True
2024-05-15,4,10,2024-05-15,2,0,0.4968264490017891,0,True
2024-05-15,4,11,2024-05-15,1,1,0.901725079015099,1,True
2024-05-15,4,12,2024-05-15,1,1,0.8190531287529783,1,True
2024-05-20,1,1,2024-05-20,3,0,0.5305929526555683,1,False
2024-05-20,1,2,2024-05-20,1,1,0.512127750408798,1,True
2024-05-20,1,3,2024-05-20,2,0,0.2876714705944426,0,True
2024-05-20,1,5,2024-05-20,4,0,0.2932285189485779,0,True
2024-05-20,1,6,2024-05-20,1,1,0.6770934188062403,1,True
2024-05-20,1,7,2024-05-20,1,1,0.5862731692606757,1,True
2024-05-20,1,8,2024-05-20,6,0,0.32234264744114277,0,True
2024-05-20,1,10,2024-05-20,2,0,0.8616669649826697,1,False
2024-05-20,1,11,2024-05-20,1,1,0.864276559557811,1,True
2024-05-20,1,12,2024-05-20,6,0,0.6401649777975501,1,False
2024-05-21,2,1,2024-05-21,1,1,0.5942057238025396,1,True
2024-05-21,2,2,2024-05-21,4,0,0.5277637912303949,1,False
2024-05-21,2,3,2024-05-21,1,1,0.5785086081071918,1,True
2024-05-21,2,4,2024-05-21,1,1,0.4742947796247008,0,False
2024-05-21,2,5,2024-05-21,3,0,0.354644400151063,0,True
2024-05-21,2,7,2024-05-21,1,1,0.7764978160246866,1,True
2024-05-21,2,8,2024-05-21,2,0,0.5954538661889632,1,False
2024-05-21,2,9,2024-05-21,6,0,0.46465134166880423,0,True
2024-05-21,2,10,2024-05-21,1,1,0.840005930811468,1,True
2024-05-21,2,11,2024-05-21,1,1,0.778332022985583,1,True
2024-05-21,2,12,2024-05-21,1,1,0.6421269486957975,1,True
2024-05-22,3,1,2024-05-22,1,1,0.39308664131765325,0,False
2024-05-22,3,2,2024-05-22,3,0,0.23081611887791983,0,True
2024-05-22,3,3,2024-05-22,1,1,0.27229230693203954,0,False
2024-05-22,3,4,2024-05-22,4,0,0.03914700517351877,0,True
2024-05-22,3,5,2024-05-22,1,1,0.7061436087145433,1,True
2024-05-22,3,6,2024-05-22,2,0,0.5780483122797758,1,False
2024-05-22,3,7,2024-05-22,3,0,0.266133647654803,0,True
2024-05-22,3,9,2024-05-22,1,1,0.8085005704065032,1,True
2024-05-22,3,10,2024-05-22,1,1,0.6252720321757768,1,True
2024-05-22,3,12,2024-05-22,1,1,0.7621352857479393,1,True
2024-05-23,4,1,2024-05-23,4,0,0.4177179024754828,0,True
2024-05-23,4,2,2024-05-23,4,0,0.6118768813290475,1,False
2024-05-23,4,3,2024-05-23,6,0,0.17030094571942714,0,True
2024-05-23,4,5,2024-05-23,2,0,0.3762494379463411,0,True
2024-05-23,4,6,2024-05-23,2,0,0.1985202872621307,0,True
2024-05-23,4,7,2024-05-23,1,1,0.6240392394286325,1,True
2024-05-23,4,8,2024-05-23,3,0,0.2547260234117531,0,True
2024-05-23,4,9,2024-05-23,1,1,0.7382164427589993,1,True
2024-05-23,4,10,2024-05-23,1,1,0.8750145850971944,1,True
2024-05-23,4,11,2024-05-23,1,1,0.7859909970652332,1,True
2024-05-24,5,1,2024-05-24,1,1,0.7259596590311451,1,True
2024-05-24,5,2,2024-05-24,1,1,0.61332706884675,1,True
2024-05-24,5,3,2024-05-24,4,0,0.3310523782379671,0,True
2024-05-24,5,4,2024-05-24,2,0,0.07888079378715597,0,True
2024-05-24,5,5,2024-05-24,1,1,0.6003384737072486,1,True
2024-05-24,5,6,2024-05-24,3,0,0.40518715333489214,0,True
2024-05-24,5,7,2024-05-24,1,1,0.7379256717822722,1,True
2024-05-24,5,8,2024-05-24,1,1,0.8543191773639037,1,True
2024-05-24,5,9,2024-05-24,6,0,0.46116252982098027,0,True
2024-05-24,5,10,2024-05-24,1,1,0.6794137202696204,1,True
2024-05-24,5,11,2024-05-24,1,1,0.8254695134689376,1,True
2024-05-24,5,12,2024-05-24,1,1,0.44360568303485537,0,False
2024-05-25,6,2,2024-05-25,1,1,0.5146078907284081,1,True
2024-05-25,6,3,2024-05-25,1,1,0.7059596120654036,1,True
2024-05-25,6,4,2024-05-25,1,1,0.7518956002304998,1,True
2024-05-25,6,5,2024-05-25,1,1,0.6057256441089527,1,True
2024-05-25,6,6,2024-05-25,2,0,0.15343579256966217,0,True
2024-05-25,6,7,2024-05-25,1,1,0.8112616069781693,1,True
2024-05-25,6,8,2024-05-25,1,1,0.8686614596551159,1,True
2024-05-25,6,9,2024-05-25,2,0,0.7006007181016848,1,False
2024-05-25,6,10,2024-05-25,1,1,0.8278228059972648,1,True
2024-05-25,6,11,2024-05-25,4,0,0.8424130653451289,1,False
2024-05-25,6,12,2024-05-25,1,1,0.8162475181076055,1,True
2024-05-26,7,1,2024-05-26,1,1,0.592134799227045,1,True
2024-05-26,7,2,2024-05-26,2,0,0.31263951373586757,0,True
2024-05-26,7,3,2024-05-26,1,1,0.7851583215384376,1,True
2024-05-26,7,4,2024-05-26,1,1,0.7926686461847819,1,True
2024-05-26,7,5,2024-05-26,1,1,0.6422166943401902,1,True
2024-05-26,7,6,2024-05-26,2,0,0.37742598684903234,0,True
2024-05-26,7,7,2024-05-26,1,1,0.6191129288896708,1,True
2024-05-26,7,8,2024-05-26,1,1,0.7566415648444251,1,True
2024-05-26,7,9,2024-05-26,1,1,0.6361830223473773,1,True
2024-05-26,7,10,2024-05-26,1,1,0.8130105950605867,1,True
2024-05-26,7,11,2024-05-26,1,1,0.770615255315059,1,True
2024-05-26,7,12,2024-05-26,5,0,0.1747845777697251,0,True
2024-05-29,1,1,2024-05-29,1,1,0.6434052159277055,1,True
2024-05-29,1,2,2024-05-29,1,1,0.7954734929375825,1,True
2024-05-29,1,3,2024-05-29,1,1,0.5675156540537581,1,True
2024-05-29,1,4,2024-05-29,1,1,0.29015041455900825,0,False
2024-05-29,1,5,2024-05-29,1,1,0.718395753946317,1,True
2024-05-29,1,6,2024-05-29,2,0,0.4244047316205236,0,True
2024-05-29,1,7,2024-05-29,3,0,0.6827141016302173,1,False
2024-05-29,1,8,2024-05-29,1,1,0.6881412782893234,1,True
2024-05-29,1,9,2024-05-29,1,1,0.27729284190893116,0,False
2024-05-29,1,10,2024-05-29,2,0,0.6171066544831151,1,False
2024-05-29,1,11,2024-05-29,1,1,0.5596567379014883,1,True
2024-05-29,1,12,2024-05-29,1,1,0.773483586062713,1,True
2024-05-30,2,1,2024-05-30,1,1,0.3875802196619341,0,False
2024-05-30,2,3,2024-05-30,1,1,0.36950741390729097,0,False
2024-05-30,2,4,2024-05-30,1,1,0.34801169527408643,0,False
2024-05-30,2,5,2024-05-30,2,0,0.5636194792678946,1,False
2024-05-30,2,6,2024-05-30,1,1,0.697879889587748,1,True
2024-05-30,2,7,2024-05-30,1,1,0.7074892861764254,1,True
2024-05-30,2,8,2024-05-30,1,1,0.8114675816270522,1,True
2024-05-30,2,9,2024-05-30,6,0,0.6764043338429472,1,False
2024-05-30,2,10,2024-05-30,5,0,0.5110983355125245,1,False
2024-05-30,2,12,2024-05-30,1,1,0.19103470747292353,0,False
2024-05-31,3,1,2024-05-31,1,1,0.5245632153351967,1,True
2024-05-31,3,2,2024-05-31,3,0,0.39034758439643075,0,True
2024-05-31,3,3,2024-05-31,1,1,0.5572828073355062,1,True
2024-05-31,3,4,2024-05-31,3,0,0.5320583415012995,1,False
2024-05-31,3,5,2024-05-31,1,1,0.4064962880511476,0,False
2024-05-31,3,6,2024-05-31,2,0,0.1733392504179388,0,True
2024-05-31,3,7,2024-05-31,1,1,0.4332265220003101,0,False
2024-05-31,3,8,2024-05-31,1,1,0.24561388842576445,0,False
2024-05-31,3,9,2024-05-31,2,0,0.6667768400226309,1,False
2024-05-31,3,10,2024-05-31,2,0,0.5482638627216384,1,False
2024-05-31,3,11,2024-05-31,1,1,0.8309600321948734,1,True
2024-06-01,4,1,2024-06-01,1,1,0.7109735961415625,1,True
2024-06-01,4,2,2024-06-01,3,0,0.6555124495466406,1,False
2024-06-01,4,3,2024-06-01,1,1,0.7078376921892408,1,True
2024-06-01,4,4,2024-06-01,1,1,0.8347448986134436,1,True
2024-06-01,4,5,2024-06-01,2,0,0.6194484762145143,1,False
2024-06-01,4,6,2024-06-01,1,1,0.2929832053223842,0,False
2024-06-01,4,7,2024-06-01,2,0,0.07411799976114367,0,True
2024-06-01,4,9,2024-06-01,1,1,0.737727100038561,1,True
2024-06-01,4,10,2024-06-01,3,0,0.5427985819523574,1,False
2024-06-01,4,11,2024-06-01,5,0,0.27596665940713005,0,True
2024-06-01,4,12,2024-06-01,3,0,0.4600957768520473,0,True
2024-06-12,1,1,2024-06-12,1,1,0.42148289878783135,0,False
2024-06-12,1,2,2024-06-12,2,0,0.3118063404463289,0,True
2024-06-12,1,3,2024-06-12,5,0,0.5097928349854246,1,False
2024-06-12,1,4,2024-06-12,2,0,0.3753344856086661,0,True
2024-06-12,1,5,2024-06-12,4,0,0.2329223974201038,0,True
2024-06-12,1,6,2024-06-12,3,0,0.5728767756377199,1,False
2024-06-12,1,7,2024-06-12,2,0,0.4560625524993461,0,True
2024-06-12,1,8,2024-06-12,1,1,0.8844844543596752,1,True
2024-06-12,1,9,2024-06-12,1,1,0.6344650378863361,1,True
2024-06-12,1,10,2024-06-12,1,1,0.7584375826450452,1,True
2024-06-12,1,11,2024-06-12,1,1,0.6769249119068973,1,True
2024-06-12,1,12,2024-06-12,2,0,0.830177639497868,1,False
2024-06-13,2,1,2024-06-13,3,0,0.19930689365928927,0,True
2024-06-13,2,2,2024-06-13,1,1,0.2840904867990955,0,False
2024-06-13,2,3,2024-06-13,1,1,0.5564035331125138,1,True
2024-06-13,2,4,2024-06-13,1,1,0.5684752567465383,1,True
2024-06-13,2,5,2024-06-13,3,0,0.5062362401162651,1,False
2024-06-13,2,6,2024-06-13,1,1,0.5107455862327097,1,True
2024-06-13,2,7,2024-06-13,1,1,0.544388101201581,1,True
2024-06-13,2,8,2024-06-13,1,1,0.8109423794709375,1,True
2024-06-13,2,9,2024-06-13,1,1,0.8194495716719464,1,True
2024-06-13,2,10,2024-06-13,1,1,0.6637632076501923,1,True
2024-06-13,2,11,2024-06-13,1,1,0.6709721095535592,1,True
2024-06-13,2,12,2024-06-13,1,1,0.7622893732658089,1,True
2024-06-14,3,1,2024-06-14,3,0,0.2544722319269927,0,True
2024-06-14,3,2,2024-06-14,3,0,0.3570614625297076,0,True
2024-06-14,3,4,2024-06-14,2,0,0.12984961990080462,0,True
2024-06-14,3,5,2024-06-14,1,1,0.3844539274390421,0,False
2024-06-14,3,6,2024-06-14,2,0,0.35500046710276645,0,True
2024-06-14,3,7,2024-06-14,5,0,0.34060976667487597,0,True
2024-06-14,3,8,2024-06-14,1,1,0.7447628826116773,1,True
2024-06-14,3,9,2024-06-14,1,1,0.2807081312137561,0,False
2024-06-14,3,10,2024-06-14,1,1,0.6453932806293191,1,True
2024-06-14,3,11,2024-06-14,1,1,0.849331991960396,1,True
2024-06-14,3,12,2024-06-14,1,1,0.6961215077727883,1,True
2024-06-15,4,1,2024-06-15,1,1,0.6182976463859726,1,True
2024-06-15,4,2,2024-06-15,6,0,0.1977469649476599,0,True
2024-06-15,4,3,2024-06-15,1,1,0.509458885175204,1,True
2024-06-15,4,4,2024-06-15,1,1,0.5099193989198871,1,True
2024-06-15,4,5,2024-06-15,3,0,0.3800245635985533,0,True
2024-06-15,4,6,2024-06-15,1,1,0.6559736103715034,1,True
2024-06-15,4,7,2024-06-15,2,0,0.499052665948489,0,True
2024-06-15,4,9,2024-06-15,1,1,0.5675966663713347,1,True
2024-06-15,4,10,2024-06-15,1,1,0.7110179290929388,1,True
2024-06-15,4,11,2024-06-15,3,0,0.7967436012284205,1,False
2024-06-15,4,12,2024-06-15,1,1,0.6343399724734176,1,True
2024-06-16,5,1,2024-06-16,6,0,0.1666884026966119,0,True
2024-06-16,5,2,2024-06-16,4,0,0.14050461078942403,0,True
2024-06-16,5,3,2024-06-16,3,0,0.340600650016502,0,True
2024-06-16,5,4,2024-06-16,2,0,0.43606439866827523,0,True
2024-06-16,5,5,2024-06-16,1,1,0.7212456900382713,1,True
2024-06-16,5,6,2024-06-16,1,1,0.47002606256027535,0,False
2024-06-16,5,7,2024-06-16,1,1,0.6768725334121329,1,True
2024-06-16,5,8,2024-06-16,1,1,0.8009684195486494,1,True
2024-06-16,5,9,2024-06-16,1,1,0.8351439015342808,1,True
2024-06-16,5,10,2024-06-16,1,1,0.740829003823711,1,True
2024-06-16,5,11,2024-06-16,4,0,0.5549739532924509,1,False
2024-06-16,5,12,2024-06-16,1,1,0.3199752394905467,0,False
2024-06-17,6,1,2024-06-17,3,0,0.02997847720816903,0,True
2024-06-17,6,2,2024-06-17,1,1,0.4677810818123014,0,False
2024-06-17,6,3,2024-06-17,1,1,0.25093249188455846,0,False
2024-06-17,6,4,2024-06-17,1,1,0.5909261783240827,1,True
2024-06-17,6,5,2024-06-17,1,1,0.6982316913265818,1,True
2024-06-17,6,6,2024-06-17,2,0,0.44792474189194853,0,True
2024-06-17,6,7,2024-06-17,2,0,0.40216511811197736,0,True
2024-06-17,6,8,2024-06-17,4,0,0.5539119128244617,1,False
2024-06-17,6,10,2024-06-17,2,0,0.7533077582145061,1,False
2024-06-17,6,11,2024-06-17,1,1,0.7766971864953924,1,True
2024-06-17,6,12,2024-06-17,1,1,0.5059145163727998,1,True
2024-06-18,7,1,2024-06-18,3,0,0.33401370473749387,0,True
2024-06-18,7,2,2024-06-18,1,1,0.5246479294558489,1,True
2024-06-18,7,3,2024-06-18,1,1,0.6842517341310377,1,True
2024-06-18,7,4,2024-06-18,3,0,0.5498091897241435,1,False
2024-06-18,7,5,2024-06-18,4,0,0.5735393679851458,1,False
2024-06-18,7,6,2024-06-18,1,1,0.7024128475457768,1,True
2024-06-18,7,7,2024-06-18,4,0,0.2057770609003503,0,True
2024-06-18,7,8,2024-06-18,1,1,0.7471947205489888,1,True
2024-06-18,7,9,2024-06-18,3,0,0.5364787935234473,1,False
2024-06-18,7,10,2024-06-18,1,1,0.7330003116346383,1,True
2024-06-18,7,11,2024-06-18,1,1,0.7446060745071285,1,True
2024-06-18,7,12,2024-06-18,1,1,0.8222315050048098,1,True
2024-06-26,1,1,2024-06-26,3,0,0.28978032974819945,0,True
2024-06-26,1,2,2024-06-26,4,0,0.19363917030535302,0,True
2024-06-26,1,3,2024-06-26,2,0,0.5379876665673792,1,False
2024-06-26,1,4,2024-06-26,1,1,0.26346626806211176,0,False
2024-06-26,1,5,2024-06-26,1,1,0.3606916418792843,0,False
2024-06-26,1,6,2024-06-26,1,1,0.6561555775513693,1,True
2024-06-26,1,7,2024-06-26,5,0,0.6679505539696445,1,False
2024-06-26,1,8,2024-06-26,1,1,0.6932834361921208,1,True
2024-06-26,1,9,2024-06-26,1,1,0.7891313745840491,1,True
2024-06-26,1,10,2024-06-26,1,1,0.6139483800226346,1,True
2024-06-26,1,11,2024-06-26,1,1,0.7875850827751569,1,True
2024-06-26,1,12,2024-06-26,6,0,0.8170598931627665,1,False
2024-06-27,2,1,2024-06-27,1,1,0.3825912597067377,0,False
2024-06-27,2,2,2024-06-27,1,1,0.48155276417062387,0,False
2024-06-27,2,3,2024-06-27,2,0,0.13160691115784487,0,True
2024-06-27,2,4,2024-06-27,1,1,0.30143590067212217,0,False
2024-06-27,2,5,2024-06-27,3,0,0.07930810122080133,0,True
2024-06-27,2,6,2024-06-27,5,0,0.21539392497566495,0,True
2024-06-27,2,7,2024-06-27,1,1,0.28802109300391643,0,False
2024-06-27,2,8,2024-06-27,2,0,0.39978634156409,0,True
2024-06-27,2,9,2024-06-27,1,1,0.7862489109326186,1,True
2024-06-27,2,10,2024-06-27,1,1,0.6268016976760876,1,True
2024-06-27,2,11,2024-06-27,1,1,0.7148074405676847,1,True
2024-06-27,2,12,2024-06-27,2,0,0.6251841293253639,1,False
2024-06-28,3,1,2024-06-28,1,1,0.5338145783622339,1,True
2024-06-28,3,2,2024-06-28,4,0,0.5763223118259441,1,False
2024-06-28,3,3,2024-06-28,6,0,0.06230627055401104,0,True
2024-06-28,3,4,2024-06-28,1,1,0.31974188190470115,0,False
2024-06-28,3,5,2024-06-28,2,0,0.2890302456711581,0,True
2024-06-28,3,6,2024-06-28,3,0,0.5287864180735709,1,False
2024-06-28,3,7,2024-06-28,1,1,0.17694208802648423,0,False
2024-06-28,3,8,2024-06-28,1,1,0.806134201072714,1,True
2024-06-28,3,9,2024-06-28,6,0,0.7588890847370472,1,False
2024-06-28,3,10,2024-06-28,1,1,0.582666569556344,1,True
2024-06-28,3,11,2024-06-28,1,1,0.8497083484851569,1,True
2024-06-28,3,12,2024-06-28,1,1,0.8691631325900381,1,True
2024-06-29,4,1,2024-06-29,1,1,0.43315287014858533,0,False
2024-06-29,4,2,2024-06-29,3,0,0.24611609402026252,0,True
2024-06-29,4,3,2024-06-29,2,0,0.5429875486223258,1,False
2024-06-29,4,4,2024-06-29,2,0,0.49577605382693796,0,True
2024-06-29,4,5,2024-06-29,1,1,0.5340783858682174,1,True
2024-06-29,4,6,2024-06-29,1,1,0.4964281340472016,0,False
2024-06-29,4,7,2024-06-29,1,1,0.5637353014156953,1,True
2024-06-29,4,8,2024-06-29,1,1,0.8817633179150508,1,True
2024-06-29,4,9,2024-06-29,1,1,0.7106179816208041,1,True
2024-06-29,4,10,2024-06-29,1,1,0.3498270084123965,0,False
2024-06-29,4,11,2024-06-29,4,0,0.4256715098970674,0,True
2024-06-29,4,12,2024-06-29,2,0,0.6124655681600907,1,False
2024-06-30,5,1,2024-06-30,1,1,0.6806760155865118,1,True
2024-06-30,5,2,2024-06-30,3,0,0.18869982939463803,0,True
2024-06-30,5,3,2024-06-30,6,0,0.08355558463059341,0,True
2024-06-30,5,4,2024-06-30,1,1,0.5622152879484533,1,True
2024-06-30,5,5,2024-06-30,1,1,0.8116395109443953,1,True
2024-06-30,5,6,2024-06-30,5,0,0.15760272736735953,0,True
2024-06-30,5,7,2024-06-30,1,1,0.470134286878496,0,False
2024-06-30,5,8,2024-06-30,1,1,0.8533520638366074,1,True
2024-06-30,5,10,2024-06-30,3,0,0.5501449678474962,1,False
2024-06-30,5,11,2024-06-30,1,1,0.5285456328528408,1,True
2024-06-30,5,12,2024-06-30,1,1,0.6939122399373729,1,True
2024-07-01,6,1,2024-07-01,1,1,0.6087322235249019,1,True
2024-07-01,6,2,2024-07-01,2,0,0.5405637699870303,1,False
2024-07-01,6,3,2024-07-01,6,0,0.014126453893690123,0,True
2024-07-01,6,4,2024-07-01,5,0,0.2714388075131438,0,True
2024-07-01,6,5,2024-07-01,2,0,0.22705502908165032,0,True
2024-07-01,6,6,2024-07-01,1,1,0.5702306718872249,1,True
2024-07-01,6,7,2024-07-01,1,1,0.6069383285519011,1,True
2024-07-01,6,8,2024-07-01,1,1,0.7732085670404851,1,True
2024-07-01,6,9,2024-07-01,1,1,0.7480180324419812,1,True
2024-07-01,6,10,2024-07-01,2,0,0.3809910754230193,0,True
2024-07-01,6,11,2024-07-01,2,0,0.683617526487162,1,False
2024-07-01,6,12,2024-07-01,1,1,0.8157147291548531,1,True
2024-07-02,7,1,2024-07-02,2,0,0.352010392926155,0,True
2024-07-02,7,2,2024-07-02,1,1,0.47977646300797216,0,False
2024-07-02,7,3,2024-07-02,1,1,0.4123636881551388,0,False
2024-07-02,7,4,2024-07-02,1,1,0.46888606996088206,0,False
2024-07-02,7,6,2024-07-02,1,1,0.6054022333733604,1,True
2024-07-02,7,7,2024-07-02,1,1,0.576906977439435,1,True
2024-07-02,7,8,2024-07-02,1,1,0.7926891367953313,1,True
2024-07-02,7,9,2024-07-02,2,0,0.1747047449894634,0,True
2024-07-02,7,10,2024-07-02,2,0,0.46774485232634966,0,True
2024-07-02,7,11,2024-07-02,1,1,0.7330814572321133,1,True
2024-07-02,7,12,2024-07-02,1,1,0.7485749044597284,1,True
2024-07-09,1,1,2024-07-09,5,0,0.4818599738193674,0,True
2024-07-09,1,2,2024-07-09,1,1,0.6040156075869632,1,True
2024-07-09,1,3,2024-07-09,1,1,0.38274883342929317,0,False
2024-07-09,1,4,2024-07-09,2,0,0.6358433451897341,1,False
2024-07-09,1,6,2024-07-09,1,1,0.8043493471599423,1,True
2024-07-09,1,7,2024-07-09,1,1,0.5706437348667586,1,True
2024-07-09,1,8,2024-07-09,1,1,0.8630705860887278,1,True
2024-07-09,1,9,2024-07-09,1,1,0.49176132024914865,0,False
2024-07-09,1,10,2024-07-09,1,1,0.4781260900399119,0,False
2024-07-09,1,11,2024-07-09,1,1,0.783867386727387,1,True
2024-07-09,1,12,2024-07-09,1,1,0.7577295534329608,1,True
2024-07-10,2,1,2024-07-10,4,0,0.3279363531977758,0,True
2024-07-10,2,2,2024-07-10,2,0,0.22564372517523745,0,True
2024-07-10,2,3,2024-07-10,1,1,0.6572036244060521,1,True
2024-07-10,2,4,2024-07-10,2,0,0.5051051525430569,1,False
2024-07-10,2,5,2024-07-10,5,0,0.37669841883329985,0,True
2024-07-10,2,6,2024-07-10,1,1,0.6736499846451626,1,True
2024-07-10,2,7,2024-07-10,1,1,0.6755907212941312,1,True
2024-07-10,2,8,2024-07-10,1,1,0.6872513272943177,1,True
2024-07-10,2,9,2024-07-10,2,0,0.5582533858273531,1,False
2024-07-10,2,10,2024-07-10,1,1,0.727142124309857,1,True
2024-07-10,2,11,2024-07-10,1,1,0.8682047785889715,1,True
2024-07-10,2,12,2024-07-10,3,0,0.11398245317356652,0,True
2024-07-11,3,2,2024-07-11,6,0,0.060002501579219665,0,True
2024-07-11,3,3,2024-07-11,2,0,0.6683943641580039,1,False
2024-07-11,3,4,2024-07-11,4,0,0.4337057944290965,0,True
2024-07-11,3,5,2024-07-11,6,0,0.14994056377103238,0,True
2024-07-11,3,7,2024-07-11,2,0,0.7702456669092612,1,False
2024-07-11,3,8,2024-07-11,1,1,0.6118481479367354,1,True
2024-07-11,3,9,2024-07-11,1,1,0.41428596579133564,0,False
2024-07-11,3,11,2024-07-11,1,1,0.7388392987230845,1,True
2024-07-11,3,12,2024-07-11,1,1,0.715217600385151,1,True
2024-07-12,4,1,2024-07-12,1,1,0.6682703142564682,1,True
2024-07-12,4,2,2024-07-12,2,0,0.33316692125633063,0,True
2024-07-12,4,4,2024-07-12,5,0,0.03366628483124867,0,True
2024-07-12,4,5,2024-07-12,3,0,0.5839874794479085,1,False
2024-07-12,4,6,2024-07-12,1,1,0.7141026832373442,1,True
2024-07-12,4,7,2024-07-12,2,0,0.7805438297213443,1,False
2024-07-12,4,8,2024-07-12,2,0,0.6836848051413804,1,False
2024-07-12,4,9,2024-07-12,1,1,0.820860857849781,1,True
2024-07-12,4,10,2024-07-12,1,1,0.8921762301211001,1,True
2024-07-12,4,11,2024-07-12,1,1,0.8687549642731102,1,True
2024-07-12,4,12,2024-07-12,1,1,0.8144396657393664,1,True
2024-07-13,5,1,2024-07-13,2,0,0.18476150644686465,0,True
2024-07-13,5,3,2024-07-13,1,1,0.43657498494206837,0,False
2024-07-13,5,4,2024-07-13,1,1,0.3038103808112706,0,False
2024-07-13,5,5,2024-07-13,1,1,0.6800972514631726,1,True
2024-07-13,5,6,2024-07-13,1,1,0.4257463439429444,0,False
2024-07-13,5,7,2024-07-13,1,1,0.48956151444615537,0,False
2024-07-13,5,9,2024-07-13,1,1,0.4352458717970119,0,False
2024-07-13,5,10,2024-07-13,1,1,0.8674592887473928,1,True
2024-07-13,5,11,2024-07-13,1,1,0.6786851698685004,1,True
2024-07-13,5,12,2024-07-13,1,1,0.6200551554414518,1,True
2024-07-14,6,1,2024-07-14,1,1,0.5527488818648062,1,True
2024-07-14,6,2,2024-07-14,1,1,0.48119202359948243,0,False
2024-07-14,6,3,2024-07-14,1,1,0.614719663950133,1,True
2024-07-14,6,4,2024-07-14,1,1,0.5355114927065239,1,True
2024-07-14,6,5,2024-07-14,2,0,0.27708986989056633,0,True
2024-07-14,6,6,2024-07-14,1,1,0.6804508972763101,1,True
2024-07-14,6,7,2024-07-14,2,0,0.25852585714505383,0,True
2024-07-14,6,8,2024-07-14,4,0,0.36778163695708194,0,True
2024-07-14,6,9,2024-07-14,2,0,0.22019438658567025,0,True
2024-07-14,6,10,2024-07-14,1,1,0.7131700543851363,1,True
2024-07-14,6,11,2024-07-14,1,1,0.8074242779543739,1,True
2024-07-14,6,12,2024-07-14,1,1,0.714550246705261,1,True
2024-07-17,1,1,2024-07-17,1,1,0.5706307603618005,1,True
2024-07-17,1,2,2024-07-17,5,0,0.12805628425690468,0,True
2024-07-17,1,3,2024-07-17,6,0,0.6700155306688766,1,False
2024-07-17,1,4,2024-07-17,2,0,0.3741662884757733,0,True
2024-07-17,1,5,2024-07-17,1,1,0.7068571220302943,1,True
2024-07-17,1,6,2024-07-17,1,1,0.5909699701865204,1,True
