開催日,レース,着,艇,登番,モーター,展示,進入,スタート,boat1_win
2025-06-26,7,5,5,5224,50,6.87,5,0.32,0
2025-06-26,7,6,6,5096,58,6.92,6,0.29,0
2025-06-27,2,1,4,4976,57,6.77,1,0.14,0
2025-06-27,2,2,5,3362,18,6.89,2,0.13,0
2025-06-27,2,3,3,4906,36,6.87,3,0.01,0
2025-06-27,2,4,2,4578,65,6.84,4,0.02,0
2025-06-27,2,5,1,4966,7,6.89,5,0.08,0
2025-06-27,2,6,6,3696,43,6.98,6,0.11,0
2025-06-27,4,1,4,5135,10,6.87,1,0.11,0
2025-06-27,4,2,2,5229,31,6.84,2,0.09,0
2025-06-27,4,3,3,3961,54,6.91,3,0.15,0
2025-06-27,4,4,5,5049,9,6.88,4,0.17,0
2025-06-27,4,5,6,4167,37,6.97,5,0.19,0
2025-06-27,4,6,1,3960,49,6.91,6,0.07,0
2025-06-27,5,1,3,3807,22,6.98,1,0.21,0
2025-06-27,5,2,5,3852,29,6.93,2,0.26,0
2025-06-27,5,3,6,5197,40,6.9,3,0.26,0
2025-06-27,5,4,1,5199,39,6.89,4,0.09,0
2025-06-27,5,5,2,4593,66,6.78,5,0.17,0
2025-06-27,5,6,4,4331,21,6.88,6,0.16,0
2025-06-27,9,1,6,3961,54,6.89,1,0.19,0
2025-06-27,9,2,5,4583,28,6.89,2,0.17,0
2025-06-27,9,3,1,3956,59,6.91,3,0.14,0
2025-06-27,9,4,4,4269,5,6.85,4,0.16,0
2025-06-27,9,5,3,3852,29,6.88,5,0.21,0
2025-06-27,9,6,2,4578,65,6.81,6,0.16,0
2025-06-27,11,1,2,4980,56,6.81,1,0.17,0
2025-06-27,11,2,6,3696,43,6.84,2,0.23,0
2025-06-27,11,3,4,4331,21,6.87,4,0.13,0
2025-06-27,11,4,1,5229,31,6.88,5,0.15,0
2025-06-27,11,5,5,4584,19,6.82,3,0.15,0
2025-06-27,11,6,3,5224,50,6.85,6,0.23,0
2025-06-28,1,1,5,3935,23,6.78,1,0.07,0
2025-06-28,1,2,1,3747,53,6.71,2,0.11,0
2025-06-28,1,3,3,5135,10,6.67,3,0.08,0
2025-06-28,1,4,4,4167,37,6.82,4,0.15,0
2025-06-28,1,5,6,3736,30,6.75,5,0.08,0
2025-06-28,1,6,2,5388,14,6.77,6,0.05,0
2025-06-28,2,1,5,4533,62,6.71,1,0.29,0
2025-06-28,2,2,3,4906,36,6.72,2,0.18,0
2025-06-28,2,3,1,4369,17,6.78,3,0.19,0
2025-06-28,2,4,6,5199,39,6.69,4,0.17,0
2025-06-28,2,5,2,5224,50,6.71,5,0.21,0
2025-06-28,2,6,4,3852,29,6.82,6,0.16,0
2025-06-28,3,1,2,5096,58,6.79,1,0.06,0
2025-06-28,3,2,1,5197,40,6.72,2,0.04,0
2025-06-28,3,3,5,4254,16,6.69,3,0.03,0
2025-06-28,3,4,4,4578,65,6.73,4,0.09,0
2025-06-28,3,5,6,5375,15,6.75,6,0.17,0
2025-06-28,3,6,3,5229,31,6.74,5,0.02,0
2025-06-29,3,1,3,3852,29,6.77,1,0.14,0
2025-06-29,3,2,5,4966,7,6.81,2,0.12,0
2025-06-29,3,3,6,4583,28,6.82,3,0.17,0
2025-06-29,3,4,1,4533,62,6.75,4,0.09,0
2025-06-29,3,5,2,4167,37,6.8,5,0.16,0
2025-06-29,3,6,4,4889,46,6.79,6,0.19,0
2025-06-29,4,1,2,5020,1,6.75,1,0.12,0
2025-06-29,4,2,1,4593,66,6.72,2,0.11,0
2025-06-29,4,3,3,4584,19,6.68,3,0.13,0
2025-06-29,4,4,4,5049,9,6.74,4,0.21,0
2025-06-29,4,5,5,5388,14,6.77,5,0.18,0
2025-06-29,4,6,6,3843,41,6.8,6,0.19,0
2025-06-29,11,1,4,4269,5,6.77,1,0.08,0
2025-06-29,11,2,1,3960,49,6.75,2,0.08,0
2025-06-29,11,3,3,4578,65,6.77,3,0.09,0
2025-06-29,11,4,6,4583,28,6.79,6,0.18,0
2025-06-29,11,5,2,4584,19,6.71,4,0.12,0
2025-06-29,11,6,5,4980,56,6.91,5,0.16,0
2025-07-12,3,1,3,3948,35,6.88,1,0.16,0
2025-07-12,3,2,2,4423,12,6.97,2,0.19,0
2025-07-12,3,3,5,4464,60,6.84,3,0.25,0
2025-07-12,3,4,1,4852,11,6.91,5,0.11,0
2025-07-12,3,5,4,4027,15,6.87,6,0.19,0
2025-07-12,3,6,6,3297,47,6.82,4,0.18,0
2025-07-12,4,1,2,3730,39,6.96,1,0.12,0
2025-07-12,4,2,1,4272,66,6.88,2,0.14,0
2025-07-12,4,3,5,3892,36,6.9,3,0.12,0
2025-07-12,4,4,6,5360,33,6.87,6,0.23,0
2025-07-12,4,5,4,4017,43,6.91,5,0.19,0
2025-07-12,4,6,3,3719,21,6.82,4,0.13,0
2025-07-12,6,1,3,3837,6,6.96,1,0.16,0
2025-07-12,6,2,6,5061,28,6.95,2,0.19,0
2025-07-12,6,3,1,5289,20,6.88,3,0.17,0
2025-07-12,6,4,2,4488,10,6.89,4,0.16,0
2025-07-12,6,5,5,4259,46,6.97,5,0.16,0
2025-07-12,6,6,4,4590,62,6.9,6,0.21,0
2025-07-12,7,1,3,3621,25,6.93,1,0.25,0
2025-07-12,7,2,1,4546,5,6.91,2,0.32,0
2025-07-12,7,3,6,4846,14,6.93,3,0.32,0
2025-07-12,7,4,5,4069,30,7.01,4,0.22,0
2025-07-12,7,5,2,5358,34,6.98,5,0.21,0
2025-07-12,7,6,4,3054,18,6.97,6,0.15,0
2025-07-12,11,1,6,4069,30,6.95,1,0.25,0
2025-07-12,11,2,1,4845,58,6.94,2,0.11,0
2025-07-12,11,3,5,3948,35,6.92,3,0.13,0
2025-07-12,11,4,3,3837,6,6.95,4,0.21,0
2025-07-12,11,5,4,4234,22,6.93,5,0.19,0
2025-07-12,11,6,2,3892,36,6.9,6,0.21,0
2025-07-13,1,1,2,3578,45,6.97,1,0.16,0
2025-07-13,1,2,4,4846,14,6.97,2,0.17,0
2025-07-13,1,3,5,3664,55,6.94,3,0.16,0
2025-07-13,1,4,1,4259,46,6.93,4,0.19,0
2025-07-13,1,5,6,4697,23,6.88,5,0.19,0
2025-07-13,1,6,3,4112,29,6.9,6,0.22,0
2025-07-13,3,1,6,3892,36,6.9,1,0.21,0
2025-07-13,3,2,2,4410,4,6.87,2,0.22,0
2025-07-13,3,3,1,4263,53,6.96,3,0.17,0
2025-07-13,3,4,3,3568,65,6.89,4,0.23,0
2025-07-13,3,5,5,4272,66,6.91,5,0.23,0
2025-07-13,3,6,4,3621,25,6.87,6,0.24,0
2025-07-13,4,1,2,3054,18,6.96,1,0.02,0
2025-07-13,4,2,6,5067,64,6.8,2,0.06,0
2025-07-13,4,3,1,4852,11,6.87,3,0.03,0
2025-07-13,4,4,4,4695,52,6.9,4,0.04,0
2025-07-13,4,5,3,4845,58,6.82,5,0.06,0
2025-07-13,4,6,5,3730,39,6.93,6,0.14,0
2025-07-13,5,1,2,4231,57,6.85,1,0.15,0
2025-07-13,5,2,3,4464,60,6.87,2,0.16,0
2025-07-13,5,3,6,4027,15,6.94,3,0.2,0
2025-07-13,5,4,1,3719,21,6.94,4,0.14,0
2025-07-13,5,5,5,5289,20,6.96,5,0.16,0
2025-07-13,5,6,4,4932,41,6.89,6,0.17,0
2025-07-13,11,1,5,4027,15,6.95,1,0.19,0
2025-07-13,11,2,1,3837,6,6.98,2,0.15,0
2025-07-13,11,3,3,4695,52,6.98,3,0.19,0
2025-07-13,11,4,4,4263,53,6.98,4,0.18,0
2025-07-13,11,5,2,4074,27,6.9,5,0.22,0
2025-07-13,11,6,6,4488,10,6.89,6,0.24,0
2025-07-14,5,1,6,3930,31,6.92,1,0.56,0
2025-07-14,5,2,1,3948,35,7.03,2,0.16,0
2025-07-14,5,3,5,4695,52,6.97,3,0.14,0
2025-07-14,5,4,2,5289,20,7.0,4,0.15,0
2025-07-14,5,5,4,4546,5,6.96,5,0.09,0
2025-07-14,5,6,3,3719,21,6.92,6,0.11,0
2025-07-14,10,1,2,3719,21,6.88,1,0.16,0
2025-07-14,10,2,1,4074,27,6.95,2,0.16,0
2025-07-14,10,3,3,4488,10,6.97,3,0.14,0
2025-07-14,10,4,5,4590,62,6.9,4,0.17,0
2025-07-14,10,5,6,4410,4,7.03,5,0.13,0
2025-07-14,10,6,4,4932,41,6.96,6,0.14,0
2025-07-14,12,1,4,4209,13,6.95,1,0.22,0
2025-07-14,12,2,5,3664,55,7.05,2,0.21,0
2025-07-14,12,3,6,3621,25,6.99,3,0.31,0
2025-07-14,12,4,1,4027,15,7.01,4,0.11,0
2025-07-14,12,5,2,5289,20,7.0,5,0.04,0
2025-07-14,12,6,3,4272,66,6.98,6,0.16,0
2025-07-15,1,1,4,4423,12,6.96,1,0.22,0
2025-07-15,1,2,5,5358,34,6.95,2,0.45,0
2025-07-15,1,3,6,3855,56,6.98,3,0.37,0
2025-07-15,1,4,2,5067,64,7.0,4,0.19,0
2025-07-15,1,5,1,4231,57,6.97,5,0.18,0
2025-07-15,1,6,3,3568,65,6.86,6,0.19,0
2025-07-15,2,1,3,4846,14,6.95,1,0.09,0
2025-07-15,2,2,5,5061,28,6.93,2,0.12,0
2025-07-15,2,3,1,4272,66,6.82,3,0.05,0
2025-07-15,2,4,2,4464,60,6.84,4,0.06,0
2025-07-15,2,5,4,4852,11,7.02,5,0.08,0
2025-07-15,2,6,6,5360,33,6.89,6,0.08,0
2025-07-15,3,1,5,4234,22,6.94,1,0.16,0
2025-07-15,3,2,6,4821,54,6.98,2,0.38,0
2025-07-15,3,3,2,3730,39,6.97,3,0.14,0
2025-07-15,3,4,3,4090,48,6.95,4,0.12,0
2025-07-15,3,5,4,3621,25,6.95,5,0.1,0
2025-07-15,3,6,1,4695,52,6.88,6,0.13,0
2025-07-15,4,1,3,4697,23,6.97,1,0.15,0
2025-07-15,4,2,1,4410,4,6.95,2,0.16,0
2025-07-15,4,3,5,3054,18,6.89,3,0.09,0
2025-07-15,4,4,2,3892,36,6.95,4,0.12,0
2025-07-15,4,5,6,4027,15,6.93,5,0.16,0
2025-07-15,4,6,4,4209,13,6.89,6,0.16,0
2025-07-15,5,1,6,5289,20,6.97,1,0.17,0
2025-07-15,5,2,1,4017,43,6.96,2,0.12,0
2025-07-15,5,3,2,5067,64,6.94,3,0.08,0
2025-07-15,5,4,3,4932,41,6.96,4,0.17,0
2025-07-15,5,5,5,3948,35,7.02,5,0.13,0
2025-07-15,5,6,4,4259,46,6.94,6,0.14,0
2025-07-15,10,1,2,3568,65,7.0,1,0.13,0
2025-07-15,10,2,4,4231,57,7.02,2,0.15,0
2025-07-15,10,3,1,4932,41,6.99,3,0.13,0
2025-07-15,10,4,3,4546,5,6.97,4,0.12,0
2025-07-15,10,5,5,4410,4,7.01,5,0.07,0
2025-07-15,10,6,6,3578,45,7.04,6,0.11,0
2025-07-15,11,1,2,4488,10,6.96,1,0.22,0
2025-07-15,11,2,4,4259,46,6.97,2,0.15,0
2025-07-15,11,3,3,4090,48,6.96,3,0.09,0
2025-07-15,11,4,1,4590,62,6.9,4,0.09,0
2025-07-15,11,5,5,3930,31,7.03,5,0.11,0
2025-07-15,11,6,6,5289,20,6.99,6,0.16,0
2025-07-15,12,1,2,4845,58,6.93,1,0.14,0
2025-07-15,12,2,1,4074,27,7.02,2,0.18,0
2025-07-15,12,3,6,3837,6,7.03,3,0.12,0
2025-07-15,12,4,3,3719,21,6.95,4,0.16,0
2025-07-15,12,5,4,4112,29,7.03,5,0.13,0
2025-07-15,12,6,5,4581,51,6.94,6,0.12,0
2025-07-18,1,1,2,4511,1,6.91,1,0.31,0
2025-07-18,1,2,3,4664,15,7.02,2,0.33,0
2025-07-18,1,3,4,4435,40,6.97,3,0.42,0
2025-07-18,1,4,5,4782,20,6.92,4,0.29,0
2025-07-18,1,5,1,3444,47,6.98,5,0.22,0
2025-07-18,1,6,6,5363,4,6.87,6,0.29,0
2025-07-18,3,1,6,3757,11,6.87,1,0.23,0
2025-07-18,3,2,5,4108,25,6.89,2,0.15,0
2025-07-18,3,3,3,5032,55,6.9,3,0.09,0
2025-07-18,3,4,4,4204,14,6.72,4,0.04,0
2025-07-18,3,5,1,3992,59,6.86,5,0.06,0
2025-07-18,3,6,2,4295,51,6.83,6,0.1,0
2025-07-18,4,1,5,3523,18,6.89,1,0.19,0
2025-07-18,4,2,4,3461,49,6.87,3,0.37,0
2025-07-18,4,3,6,3870,19,6.93,2,0.23,0
2025-07-18,4,4,2,3212,9,6.92,4,0.12,0
2025-07-18,4,5,1,4105,56,6.88,5,0.11,0
2025-07-18,4,6,3,4700,33,6.84,6,0.25,0
2025-07-18,5,1,2,3714,62,6.98,1,0.14,0
2025-07-18,5,2,1,4245,37,7.01,2,0.14,0
2025-07-18,5,3,5,3558,7,6.89,3,0.14,0
2025-07-18,5,4,4,3731,17,6.95,4,0.11,0
2025-07-18,5,5,6,4239,46,6.95,5,0.09,0
2025-07-18,5,6,3,4850,29,6.94,6,0.11,0
2025-07-18,6,1,3,4594,22,6.99,1,0.13,0
2025-07-18,6,2,1,4303,60,6.89,2,0.17,0
2025-07-18,6,3,6,3787,61,6.94,3,0.13,0
2025-07-18,6,4,2,3654,16,6.95,4,0.11,0
2025-07-18,6,5,5,4896,23,6.96,5,0.13,0
2025-07-18,6,6,4,3742,39,6.98,6,0.13,0
2025-07-18,12,1,3,5043,10,6.92,1,0.11,0
2025-07-18,12,2,1,3654,16,6.87,2,0.16,0
2025-07-18,12,3,5,4700,33,6.97,3,0.13,0
2025-07-18,12,4,4,4295,51,6.77,4,0.15,0
2025-07-18,12,5,2,4828,48,6.87,5,0.11,0
2025-07-18,12,6,6,4239,46,6.94,6,0.14,0
2025-07-19,2,1,2,3372,35,6.82,1,0.17,0
2025-07-19,2,2,6,4368,50,6.92,2,0.19,0
2025-07-19,2,3,4,4664,15,6.89,3,0.11,0
2025-07-19,2,4,1,4700,33,6.89,4,0.17,0
2025-07-19,2,5,5,4635,43,6.9,5,0.24,0
2025-07-19,2,6,3,4105,56,6.85,6,0.16,0
2025-07-19,4,1,6,3870,19,6.92,1,0.09,0
2025-07-19,4,2,5,3757,11,6.96,2,0.13,0
2025-07-19,4,3,4,3812,53,6.92,3,0.07,0
2025-07-19,4,4,1,3558,7,6.78,4,0.04,0
2025-07-19,4,5,3,4513,41,6.88,5,0.12,0
2025-07-19,4,6,2,4828,48,6.9,6,0.14,0
2025-07-19,5,1,2,3742,39,6.95,1,0.22,0
2025-07-19,5,2,3,4204,14,6.77,2,0.22,0
2025-07-19,5,3,5,3992,59,6.9,3,0.19,0
2025-07-19,5,4,1,4245,37,6.93,4,0.32,0
2025-07-19,5,5,4,3442,64,6.92,5,0.31,0
2025-07-19,5,6,6,3833,8,6.9,6,0.35,0
2025-07-19,7,1,2,4108,25,6.91,1,0.14,0
2025-07-19,7,2,1,4295,51,6.84,2,0.13,0
2025-07-19,7,3,5,3714,62,6.89,3,0.15,0
2025-07-19,7,4,6,4664,15,6.94,4,0.16,0
2025-07-19,7,5,4,4594,22,6.98,5,0.19,0
2025-07-19,7,6,3,5043,10,6.85,6,0.21,0
2025-07-19,9,1,2,4513,41,6.92,1,0.18,0
2025-07-19,9,2,4,4700,33,6.88,2,0.22,0
2025-07-19,9,3,1,3731,17,7.01,3,0.24,0
2025-07-19,9,4,3,3742,39,6.88,4,0.25,0
2025-07-19,9,5,5,4435,40,6.82,5,0.23,0
2025-07-19,9,6,6,3771,28,7.01,6,0.22,0
2025-07-20,4,1,4,3212,9,6.91,1,0.34,0
2025-07-20,4,2,1,3714,62,6.94,2,0.19,0
2025-07-20,4,3,2,4782,20,6.93,4,0.12,0
2025-07-20,4,4,3,3833,8,6.91,5,0.14,0
2025-07-20,4,5,6,4511,1,6.91,6,0.16,0
2025-07-20,4,6,5,4513,41,7.05,3,0.16,0
2025-07-20,7,1,4,3558,7,6.89,1,0.11,0
2025-07-20,7,2,1,4828,48,6.86,2,0.14,0
2025-07-20,7,3,3,3654,16,6.97,3,0.12,0
2025-07-20,7,4,2,4368,50,6.84,5,0.15,0
2025-07-20,7,5,6,3731,17,6.89,6,0.18,0
2025-07-20,7,6,5,4108,25,6.94,4,0.16,0
2025-07-21,4,1,2,4245,37,6.84,1,0.25,0
2025-07-21,4,2,3,3442,64,6.79,2,0.22,0
2025-07-21,4,3,5,3523,18,6.91,3,0.23,0
2025-07-21,4,4,6,3812,53,6.9,4,0.22,0
2025-07-21,4,5,1,5043,10,6.95,5,0.2,0
2025-07-21,4,6,4,4782,20,6.89,6,0.23,0
2025-07-21,7,1,4,4355,5,6.9,1,0.24,0
2025-07-21,7,2,1,3558,7,6.84,2,0.22,0
2025-07-21,7,3,6,3461,49,6.98,3,0.29,0
2025-07-21,7,4,5,4594,22,6.97,4,0.18,0
2025-07-21,7,5,3,4105,56,6.93,5,0.16,0
2025-07-21,7,6,2,4295,51,6.9,6,0.17,0
2025-07-21,9,1,5,3654,16,6.85,1,0.26,0
2025-07-21,9,2,1,4245,37,6.89,2,0.21,0
2025-07-21,9,3,4,4700,33,6.79,3,0.19,0
2025-07-21,9,4,6,3742,39,6.87,4,0.16,0
2025-07-21,9,5,2,3442,64,6.82,5,0.15,0
2025-07-21,9,6,3,3771,28,6.92,6,0.22,0
2025-07-21,11,1,2,4295,51,6.85,1,0.19,0
2025-07-21,11,2,3,4105,56,6.94,2,0.25,0
2025-07-21,11,3,5,3812,53,6.92,3,0.21,0
2025-07-21,11,4,4,3833,8,6.87,4,0.23,0
2025-07-21,11,5,1,5032,55,6.85,6,0.13,0
2025-07-21,11,6,6,4218,54,6.92,5,0.23,0
2025-07-21,12,1,4,4513,41,6.85,1,0.15,0
2025-07-21,12,2,1,4594,22,6.9,2,0.13,0
2025-07-21,12,3,6,3731,17,6.91,3,0.19,0
2025-07-21,12,4,3,4896,23,6.9,4,0.12,0
2025-07-21,12,5,2,4842,34,6.96,5,0.16,0
2025-07-21,12,6,5,3992,59,6.94,6,0.11,0
2025-07-22,3,1,4,4664,15,6.84,1,0.12,0
2025-07-22,3,2,1,4635,43,6.86,2,0.13,0
2025-07-22,3,3,3,4355,5,6.84,3,0.14,0
2025-07-22,3,4,2,3771,28,6.92,4,0.12,0
2025-07-22,3,5,5,4842,34,6.97,5,0.09,0
2025-07-22,3,6,6,4511,1,6.95,6,0.13,0
2025-07-22,4,1,6,4782,20,6.88,1,0.28,0
2025-07-22,4,2,4,3523,18,6.89,2,0.29,0
2025-07-22,4,3,1,3714,62,6.9,4,0.22,0
2025-07-22,4,4,5,3461,49,6.89,6,0.33,0
2025-07-22,4,5,2,4303,60,6.86,5,0.32,0
2025-07-22,4,6,3,3731,17,6.92,3,0.26,0
2025-07-22,7,1,5,4700,33,6.86,1,0.14,0
2025-07-22,7,2,3,3372,35,6.78,2,0.21,0
2025-07-22,7,3,2,3870,19,6.91,3,0.15,0
2025-07-22,7,4,4,4664,15,6.9,4,0.16,0
2025-07-22,7,5,1,4105,56,6.91,5,0.13,0
2025-07-22,7,6,6,3992,59,6.86,6,0.17,0
2025-07-22,9,1,2,3731,17,6.91,1,0.11,0
2025-07-22,9,2,3,4204,14,6.71,2,0.09,0
2025-07-22,9,3,1,4782,20,6.83,3,0.09,0
2025-07-22,9,4,6,4511,1,6.9,4,0.11,0
2025-07-22,9,5,4,4108,25,6.9,5,0.12,0
2025-07-22,9,6,5,4355,5,6.9,6,0.15,0
2025-07-22,11,1,3,4105,56,6.93,1,0.2,0
2025-07-22,11,2,4,4700,33,6.93,6,0.12,0
2025-07-22,11,3,2,4850,29,6.8,2,0.14,0
2025-07-22,11,4,6,3714,62,6.86,3,0.23,0
2025-07-22,11,5,5,3742,39,6.89,4,0.2,0
2025-07-22,11,6,1,4218,54,6.96,5,0.16,0
2025-07-22,12,1,2,4828,48,6.74,1,0.08,0
2025-07-22,12,2,4,4245,37,6.88,2,0.1,0
2025-07-22,12,3,3,5032,55,6.9,4,0.13,0
2025-07-22,12,4,1,4295,51,6.89,3,0.14,0
2025-07-22,12,5,5,5043,10,6.86,5,0.22,0
2025-07-22,12,6,6,3442,64,6.96,6,0.23,0
2025-07-25,1,1,4,5291,17,7.0,1,0.16,0
2025-07-25,1,2,5,4844,29,6.94,2,0.26,0
2025-07-25,1,3,3,5165,47,6.94,3,0.37,0
2025-07-25,1,4,1,5265,10,6.92,4,0.21,0
2025-07-25,1,5,2,4997,6,7.03,5,0.19,0
2025-07-25,1,6,6,5389,39,6.91,6,0.15,0
2025-07-25,2,1,3,5153,8,6.96,1,0.15,0
2025-07-25,2,2,5,5184,64,6.93,2,0.28,0
2025-07-25,2,3,1,3999,14,7.0,3,0.08,0
2025-07-25,2,4,4,4014,43,6.93,4,0.08,0
2025-07-25,2,5,2,3232,45,6.93,5,0.09,0
2025-07-25,2,6,6,5335,23,7.01,6,0.12,0
2025-07-25,4,1,2,4765,13,6.9,1,0.02,0
2025-07-25,4,2,6,4823,20,6.99,2,0.05,0
2025-07-25,4,3,1,5163,11,6.99,3,0.04,0
2025-07-25,4,4,3,5361,59,6.97,4,0.08,0
2025-07-25,4,5,5,5334,28,7.02,5,0.17,0
2025-07-25,4,6,4,4927,4,7.04,6,0.28,0
2025-07-25,5,1,3,5140,58,6.95,1,0.26,0
2025-07-25,5,2,1,4433,40,7.03,2,0.27,0
2025-07-25,5,3,4,5295,53,6.98,3,0.24,0
2025-07-25,5,4,2,4123,15,6.99,4,0.26,0
2025-07-25,5,5,5,5241,57,7.0,5,0.23,0
2025-07-25,5,6,6,5380,52,6.93,6,0.66,0
2025-07-25,6,1,5,5195,60,6.93,1,0.08,0
2025-07-25,6,2,1,4530,1,6.88,2,0.13,0
2025-07-25,6,3,4,4400,9,7.01,3,0.18,0
2025-07-25,6,4,2,5326,65,7.0,4,0.09,0
2025-07-25,6,5,3,4456,19,7.05,5,0.11,0
2025-07-25,6,6,6,5265,10,7.12,6,0.16,0
2025-07-25,8,1,2,4117,41,7.01,1,0.21,0
2025-07-25,8,2,1,4642,56,6.99,2,0.18,0
2025-07-25,8,3,3,5281,49,6.94,3,0.15,0
2025-07-25,8,4,4,5153,8,6.98,4,0.24,0
2025-07-25,8,5,6,5389,39,6.91,6,0.29,0
2025-07-25,8,6,5,5144,21,6.96,5,0.17,0
2025-07-26,3,1,3,4997,6,6.93,1,0.21,0
2025-07-26,3,2,1,5148,46,6.92,3,0.21,0
2025-07-26,3,3,4,4530,1,6.92,2,0.18,0
2025-07-26,3,4,5,4117,41,6.92,4,0.27,0
2025-07-26,3,5,2,4823,20,6.91,5,0.27,0
2025-07-26,3,6,6,5380,52,6.89,6,0.39,0
2025-07-26,5,1,2,5165,47,6.98,1,0.13,0
2025-07-26,5,2,6,5281,49,6.98,2,0.09,0
2025-07-26,5,3,1,4642,56,6.91,3,0.11,0
2025-07-26,5,4,4,5163,11,6.97,4,0.14,0
2025-07-26,5,5,3,4765,13,6.9,5,0.11,0
2025-07-26,5,6,5,5365,7,6.95,6,0.18,0
2025-07-26,8,1,2,4433,40,7.04,1,0.23,0
2025-07-26,8,2,4,5291,17,7.02,2,0.28,0
2025-07-26,8,3,1,4927,4,7.03,3,0.21,0
2025-07-26,8,4,3,4844,29,7.06,4,0.22,0
2025-07-26,8,5,6,5380,52,6.93,6,0.31,0
2025-07-26,8,6,5,4400,9,6.95,5,0.23,0
2025-07-26,10,1,2,5163,11,7.0,1,0.22,0
2025-07-26,10,2,5,5144,21,6.98,2,0.25,0
2025-07-26,10,3,1,4117,41,6.96,3,0.26,0
2025-07-26,10,4,3,5173,37,7.02,4,0.25,0
2025-07-26,10,5,6,5335,23,6.99,5,0.14,0
2025-07-26,10,6,4,4853,36,6.99,6,0.16,0
2025-07-27,1,1,4,5265,10,7.02,1,0.29,0
2025-07-27,1,2,3,5334,28,7.03,2,0.26,0
2025-07-27,1,3,5,5184,64,6.97,3,0.24,0
2025-07-27,1,4,1,5291,17,6.98,4,0.16,0
2025-07-27,1,5,6,5389,39,6.94,6,0.1,0
2025-07-27,1,6,2,4997,6,7.09,5,0.13,0
2025-07-27,2,1,3,4844,29,6.97,1,0.05,0
2025-07-27,2,2,1,5165,47,6.99,2,0.05,0
2025-07-27,2,3,2,5218,27,6.98,3,0.09,0
2025-07-27,2,4,4,4456,19,7.02,4,0.16,0
2025-07-27,2,5,5,5153,8,7.05,5,0.12,0
2025-07-27,2,6,6,5335,23,7.05,6,0.2,0
2025-07-27,3,1,6,5230,51,6.92,1,0.32,0
2025-07-27,3,2,2,4347,48,6.92,2,0.17,0
2025-07-27,3,3,1,3232,45,6.92,3,0.13,0
2025-07-27,3,4,3,3435,18,7.0,4,0.16,0
2025-07-27,3,5,5,5365,7,6.99,5,0.26,0
2025-07-27,3,6,4,4765,13,7.0,6,0.21,0
2025-07-27,4,1,5,5144,21,6.96,1,0.34,0
2025-07-27,4,2,1,5195,60,7.02,2,0.16,0
2025-07-27,4,3,4,5140,58,6.96,3,0.14,0
2025-07-27,4,4,6,4927,4,6.97,4,0.14,0
2025-07-27,4,5,3,4433,40,7.0,5,0.24,0
2025-07-27,4,6,2,4733,16,6.93,6,0.13,0
2025-07-27,5,1,5,4853,36,6.98,1,0.19,0
2025-07-27,5,2,1,4014,43,6.94,2,0.17,0
2025-07-27,5,3,2,4823,20,6.99,3,0.14,0
2025-07-27,5,4,4,4642,56,6.95,4,0.13,0
2025-07-27,5,5,3,4773,31,6.94,5,0.11,0
2025-07-27,5,6,6,5380,52,6.98,6,0.22,0
2025-07-27,6,1,4,5281,49,6.87,1,0.34,0
2025-07-27,6,2,2,4117,41,6.89,2,0.24,0
2025-07-27,6,3,6,5291,17,6.95,3,0.21,0
2025-07-27,6,4,1,5088,62,6.89,4,0.16,0
2025-07-27,6,5,3,5361,59,7.01,5,0.24,0
2025-07-27,6,6,5,5173,37,7.0,6,0.19,0
2025-07-28,2,1,5,5148,46,7.01,1,0.33,0
2025-07-28,2,2,2,5088,62,6.89,2,0.17,0
2025-07-28,2,3,1,4773,31,6.94,3,0.15,0
2025-07-28,2,4,6,5326,65,6.96,4,0.13,0
2025-07-28,2,5,3,5295,53,6.95,5,0.13,0
2025-07-28,2,6,4,5241,57,6.94,6,0.11,0
2025-07-28,3,1,3,4400,9,7.0,1,0.19,0
2025-07-28,3,2,4,5265,10,6.98,2,0.13,0
2025-07-28,3,3,5,4123,15,7.0,3,0.14,0
2025-07-28,3,4,1,4117,41,6.96,4,0.14,0
2025-07-28,3,5,6,5380,52,6.96,6,0.31,0
2025-07-28,3,6,2,5281,49,6.93,5,0.03,0
2025-07-28,5,1,2,4823,20,6.91,1,0.11,0
2025-07-28,5,2,5,4733,16,6.92,2,0.13,0
2025-07-28,5,3,1,4014,43,6.92,3,0.12,0
2025-07-28,5,4,6,4765,13,6.98,4,0.09,0
2025-07-28,5,5,3,3435,18,6.93,5,0.05,0
2025-07-28,5,6,4,5389,39,6.91,6,0.04,0
2025-07-28,11,1,2,4456,19,6.95,1,0.24,0
2025-07-28,11,2,6,3435,18,7.02,2,0.21,0
2025-07-28,11,3,1,4433,40,7.04,3,0.18,0
2025-07-28,11,4,3,5195,60,7.02,4,0.09,0
2025-07-28,11,5,4,5326,65,6.98,5,0.13,0
2025-07-28,11,6,5,4117,41,7.04,6,0.15,0
2025-07-29,2,1,5,4997,6,6.94,1,0.14,0
2025-07-29,2,2,4,5334,28,6.93,2,0.16,0
2025-07-29,2,3,1,5265,10,6.95,4,0.12,0
2025-07-29,2,4,2,3232,45,6.93,3,0.12,0
2025-07-29,2,5,3,4456,19,6.93,5,0.16,0
2025-07-29,2,6,6,5380,52,6.95,6,0.32,0
2025-07-29,4,1,5,4773,31,6.92,1,0.21,0
