登番,名前漢字,級,身長,体重,勝率,複勝率,直近10年勝率,直近10年2連帯率,直近10年3連帯率,直近5年勝率,直近5年2連帯率,直近5年3連帯率,1着率,2着率,3着率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,算出期間自,算出期間至
4377,濱　本　　優　一,A2,170,50,5.76,38.8,6.0,42.6,63.4,6.06,43.8,63.7,18.3,20.6,23.8,23,26,126,0,0,0.18,25,92.0,0.16,2.9,17,64.7,0.18,3.5,19,26.3,0.17,3.5,25,16.0,0.19,3.9,21,14.2,0.17,3.9,19,15.7,0.2,4.3,17,6,2,0,0,0,4,7,2,2,0,2,0,5,7,0,2,5,1,3,7,7,3,3,0,3,8,5,3,2,1,2,4,3,4,4,2024-05-01,2024-10-31
4379,桑　島　　和　宏,A2,163,58,5.92,39.8,5.9,39.6,60.3,5.8,38.0,59.5,22.4,17.3,18.4,22,17,98,1,1,0.17,20,80.0,0.14,3.5,14,42.8,0.22,3.6,19,47.3,0.17,3.2,14,14.2,0.13,3.6,14,28.5,0.18,4.1,17,11.7,0.17,3.9,13,3,1,2,0,1,2,4,2,2,3,0,5,4,3,5,2,0,0,2,5,2,3,1,0,4,3,1,2,4,2,0,4,3,3,5,2024-05-01,2024-10-31
4380,鈴　木　　峻　佑,B1,169,54,4.59,24.4,4.62,27.0,43.1,4.61,27.5,43.9,11.6,12.8,18.6,10,11,86,0,0,0.16,11,54.5,0.15,2.5,18,38.8,0.16,3.3,17,29.4,0.16,2.8,15,13.3,0.15,3.1,16,6.2,0.18,3.8,9,0.0,0.16,3.7,6,0,3,1,0,1,2,5,2,4,2,2,1,4,2,4,3,3,1,1,3,4,1,5,0,1,2,2,8,3,0,0,4,1,1,3,2024-05-01,2024-10-31
4381,田　路　　朋　史,A2,164,52,5.79,43.5,5.27,34.5,52.9,5.47,37.6,54.4,13.9,29.6,18.5,15,32,108,3,0,0.16,18,72.2,0.16,3.4,16,50.0,0.15,2.4,22,45.4,0.17,3.6,13,53.8,0.13,1.8,25,24.0,0.15,3.4,14,21.4,0.16,4.1,10,3,2,1,0,2,1,7,2,4,2,0,1,9,6,2,4,0,0,7,5,0,1,0,2,4,3,4,4,8,1,2,2,1,5,3,2024-05-01,2024-10-31
4382,高　山　　智　至,B1,170,58,4.17,17.5,5.0,27.1,47.1,4.71,22.0,43.2,5.3,12.3,16.7,6,14,114,0,0,0.15,16,62.5,0.15,3.0,18,16.6,0.15,3.1,24,16.6,0.15,2.9,24,4.1,0.14,2.8,22,4.5,0.16,3.8,10,10.0,0.15,3.4,6,4,2,1,2,1,0,3,2,5,4,4,0,4,5,10,2,3,0,1,5,8,4,6,0,1,4,4,7,6,0,1,1,3,2,3,2024-05-01,2024-10-31
4383,竹　田　　吉　行,A2,168,53,5.66,37.9,5.11,29.4,48.6,5.2,31.0,48.9,17.7,20.2,21.0,22,25,124,1,0,0.15,21,85.7,0.14,2.6,19,47.3,0.15,3.7,23,47.8,0.14,2.8,27,22.2,0.14,3.6,19,10.5,0.18,3.5,15,6.6,0.18,3.4,15,3,2,0,0,1,3,6,2,5,3,0,3,8,2,3,4,3,0,6,9,7,1,4,1,1,6,4,4,3,0,1,5,0,6,2,2024-05-01,2024-10-31
4384,鶴　本　　崇　文,A2,165,54,5.69,39.8,6.45,45.5,66.5,6.32,44.9,64.9,18.6,21.2,22.0,22,25,118,2,0,0.18,23,91.3,0.14,2.7,20,55.0,0.19,4.7,20,40.0,0.19,3.9,25,12.0,0.21,4.0,20,20.0,0.18,4.0,10,0.0,0.23,5.6,12,9,0,0,1,1,2,9,3,1,2,3,5,3,4,3,4,1,1,2,13,2,5,2,2,2,6,3,4,2,0,0,0,1,4,5,2024-05-01,2024-10-31
4385,鈴　木　　祐美子,B1,153,49,4.52,27.4,4.23,20.9,36.6,4.39,21.7,39.1,14.5,12.9,12.9,9,8,62,0,0,0.2,9,44.4,0.18,3.1,11,54.5,0.18,4.2,11,27.2,0.19,3.9,6,33.3,0.2,4.7,14,14.2,0.2,3.6,11,0.0,0.24,4.7,4,0,1,2,1,1,3,3,3,1,0,1,0,3,2,0,4,2,0,2,0,1,3,0,2,0,1,2,7,2,0,0,1,2,2,6,2024-05-01,2024-10-31
4387,平　山　　智　加,A1,156,47,6.31,42.1,7.0,51.4,69.2,6.83,48.3,67.4,20.7,21.5,20.7,25,26,121,3,0,0.15,29,75.8,0.15,3.4,20,50.0,0.17,3.6,17,23.5,0.15,2.4,20,55.0,0.12,2.6,18,16.6,0.16,3.2,17,5.8,0.16,3.9,16,6,4,1,1,1,3,7,4,4,1,1,0,4,4,2,4,1,5,6,3,3,2,1,1,2,6,6,2,1,0,1,4,4,5,3,2024-05-01,2024-10-31
4388,是　澤　　孝　宏,A2,169,52,6.18,43.9,6.26,43.9,62.2,6.2,43.4,61.4,30.1,13.8,17.1,37,17,123,3,2,0.15,28,75.0,0.13,2.6,19,52.6,0.18,3.1,21,38.1,0.17,2.7,19,47.3,0.15,3.2,20,30.0,0.14,2.5,16,0.0,0.16,3.7,19,2,1,1,4,1,5,5,3,1,2,3,6,2,8,2,1,2,3,6,2,3,3,2,4,2,5,5,1,3,0,0,2,3,7,4,2024-05-01,2024-10-31
4389,伊　藤　　喜　智,B1,162,53,5.13,33.0,5.05,29.2,51.0,4.96,29.0,48.6,8.3,24.8,16.5,10,30,121,2,0,0.17,20,75.0,0.2,4.1,21,38.1,0.18,4.8,22,27.2,0.16,4.1,23,30.4,0.16,3.3,19,15.7,0.18,3.4,16,6.2,0.18,3.9,6,9,0,2,3,0,1,7,2,6,5,0,1,5,5,4,3,3,0,7,4,6,2,4,1,2,5,5,5,1,1,0,4,3,3,5,2024-05-01,2024-10-31
4390,松　本　　弓　雄,B1,169,54,4.24,24.3,4.51,24.4,41.4,4.41,23.5,40.3,5.1,19.2,14.1,4,15,78,0,0,0.16,11,45.4,0.2,4.7,13,23.0,0.19,3.8,13,7.6,0.14,2.7,16,37.5,0.14,2.4,16,18.7,0.16,3.9,9,11.1,0.15,3.9,3,2,0,1,1,4,1,2,2,3,3,2,0,1,4,3,2,3,0,6,2,4,3,1,0,3,2,2,4,5,0,1,1,1,2,4,2024-05-01,2024-10-31
4391,松　田　　祐　季,A1,164,55,6.63,47.2,6.89,50.7,68.3,6.78,49.6,68.1,24.3,22.9,20.8,35,33,144,5,1,0.15,31,87.1,0.15,3.3,25,64.0,0.16,3.4,27,37.0,0.12,2.8,20,20.0,0.15,3.0,24,25.0,0.16,3.1,17,29.4,0.18,4.1,19,8,1,3,0,0,9,7,5,1,1,2,3,7,7,3,2,5,1,3,7,3,2,4,1,5,6,4,2,5,2,3,4,3,1,4,2024-05-01,2024-10-31
4393,田　中　　孝　明,B1,165,61,4.2,15.7,4.93,27.1,47.3,4.47,21.2,40.8,5.3,10.5,23.7,4,8,76,0,0,0.18,10,50.0,0.15,3.1,12,33.3,0.17,4.3,14,14.2,0.21,4.1,12,0.0,0.17,4.3,14,0.0,0.17,4.0,14,7.1,0.2,4.7,3,2,4,1,0,0,0,4,4,1,2,1,1,1,4,5,3,0,0,0,2,2,4,4,0,0,3,3,4,4,0,1,1,2,6,4,2024-05-01,2024-10-31
4394,永　嶋　　裕　一,B1,165,56,5.14,28.4,5.0,27.7,48.3,5.0,27.3,47.1,10.8,17.6,19.6,11,18,102,0,0,0.15,13,61.5,0.13,2.3,21,28.5,0.15,2.7,18,27.7,0.15,2.6,15,33.3,0.15,3.0,21,19.0,0.16,3.3,14,7.1,0.18,4.1,5,3,0,1,2,1,2,4,2,6,3,4,2,3,7,5,1,0,1,4,3,6,1,0,1,3,7,3,5,2,0,1,1,6,5,1,2024-05-01,2024-10-31
4395,下　河　　雅　史,A2,171,58,5.55,36.0,5.06,30.1,49.3,5.15,31.0,49.9,16.8,19.2,17.6,21,24,125,1,0,0.16,21,61.9,0.14,3.0,18,44.4,0.15,2.9,23,43.4,0.16,3.2,21,33.3,0.14,2.6,22,31.8,0.15,3.0,20,0.0,0.2,4.9,7,6,2,4,1,1,2,6,5,3,2,0,4,6,6,2,1,4,6,1,0,7,4,3,2,5,1,8,5,1,0,0,8,4,4,3,2024-05-01,2024-10-31
4396,大　田　　直　弥,B1,161,55,5.43,33.3,5.32,32.7,53.5,5.22,31.3,52.0,11.7,21.7,25.0,14,26,120,0,0,0.19,19,63.1,0.18,3.7,20,35.0,0.18,4.0,24,45.8,0.18,3.5,18,27.7,0.21,4.4,20,15.0,0.18,4.1,19,10.5,0.2,4.8,7,5,4,1,1,1,2,5,6,2,4,1,5,6,6,1,4,2,0,5,5,4,3,1,0,3,5,4,5,3,0,2,4,6,3,4,2024-05-01,2024-10-31
4397,西　村　　拓　也,A1,165,53,7.16,53.7,7.2,54.1,72.6,7.2,54.1,71.9,29.4,24.4,21.9,47,39,160,9,2,0.13,37,89.1,0.14,2.5,27,70.3,0.12,2.8,29,51.7,0.14,3.1,27,33.3,0.13,2.7,26,30.7,0.12,3.3,14,14.2,0.14,4.0,31,2,3,0,1,0,6,13,3,1,2,2,5,10,7,2,4,1,2,7,7,5,5,1,2,6,10,1,1,6,1,1,5,2,1,4,2024-05-01,2024-10-31
4398,船　岡　　洋一郎,A1,168,53,7.03,51.0,6.53,46.7,64.7,6.6,47.1,64.0,34.2,16.8,19.5,51,25,149,7,5,0.13,34,85.2,0.11,2.4,23,52.1,0.13,3.2,22,40.9,0.12,2.2,28,39.2,0.12,2.3,24,54.1,0.14,2.3,18,11.1,0.16,3.2,26,3,4,0,0,1,5,7,5,4,1,1,5,4,4,3,2,4,8,3,6,6,4,1,7,6,2,2,4,3,0,2,8,3,2,3,2024-05-01,2024-10-31
4399,松　本　　晶　恵,A2,154,44,6.01,41.8,6.68,50.5,68.1,6.45,47.6,66.5,17.4,24.4,19.8,15,21,86,1,0,0.17,16,75.0,0.2,3.6,12,33.3,0.17,3.8,16,37.5,0.15,2.9,14,42.8,0.15,3.7,17,35.2,0.15,3.1,11,18.1,0.19,3.7,8,4,2,2,0,0,1,3,4,2,1,1,1,5,2,2,3,3,2,4,4,1,2,1,3,3,1,2,4,4,0,2,4,3,0,2,2024-05-01,2024-10-31
4400,加　藤　　奈　月,B1,157,55,4.09,20.5,4.23,19.1,37.4,4.24,19.2,36.7,4.9,15.7,16.7,5,16,102,0,0,0.19,16,37.5,0.18,4.0,17,23.5,0.2,3.8,19,26.3,0.19,3.3,19,21.0,0.19,3.5,16,6.2,0.17,3.9,15,6.6,0.19,4.3,1,5,3,1,3,3,1,3,3,4,4,2,2,3,2,4,5,3,1,3,4,3,4,4,0,1,3,1,8,3,0,1,2,1,7,4,2024-05-01,2024-10-31
4401,小　林　　　　泰,A1,168,54,6.36,45.6,5.95,42.6,59.2,6.18,45.6,61.6,25.4,20.2,16.7,29,23,114,3,1,0.15,19,84.2,0.14,2.3,21,57.1,0.15,3.8,20,35.0,0.16,3.7,17,35.2,0.14,2.8,20,45.0,0.15,3.2,17,11.7,0.14,3.3,15,1,0,2,1,0,4,8,3,3,1,2,4,3,7,4,1,1,2,4,4,3,3,1,4,5,2,3,5,1,0,2,3,8,2,2,2024-05-01,2024-10-31
4402,乙　藤　　智　史,A2,169,55,6.01,45.2,6.01,42.5,61.1,5.9,41.3,59.5,18.3,27.0,18.3,21,31,115,1,0,0.17,22,72.7,0.17,3.8,18,72.2,0.17,3.7,21,61.9,0.15,3.6,19,31.5,0.16,3.2,18,22.2,0.17,4.0,17,0.0,0.2,4.6,13,3,2,1,1,1,4,9,2,2,1,0,2,11,3,2,2,1,2,4,5,2,3,3,0,4,5,4,4,1,0,0,4,5,5,3,2024-05-01,2024-10-31
4403,木　下　　大　將,B1,166,53,5.43,34.4,5.66,37.2,56.5,5.77,37.8,57.6,19.7,14.8,18.9,24,18,122,2,1,0.14,23,69.5,0.12,2.0,21,38.1,0.14,3.2,21,42.8,0.14,3.2,18,33.3,0.15,3.3,21,9.5,0.15,3.5,18,5.5,0.16,3.6,15,1,1,3,0,2,6,2,5,3,1,4,3,6,2,3,5,2,0,6,7,2,2,1,0,2,4,9,5,1,0,1,4,1,5,7,2024-05-01,2024-10-31
4404,岸　蔭　　　　亮,B1,166,54,3.73,20.3,4.75,30.7,44.8,4.41,28.9,40.4,10.9,9.4,12.5,7,6,64,0,0,0.22,8,50.0,0.23,5.8,10,20.0,0.19,4.6,12,33.3,0.22,4.9,11,18.1,0.2,4.6,12,8.3,0.22,4.6,11,0.0,0.26,5.5,3,1,0,0,1,3,2,0,1,1,3,2,1,3,1,2,2,3,0,2,2,2,1,4,1,0,4,1,3,3,0,0,0,0,3,8,2024-05-01,2024-10-31
4405,南　野　　利　騰,B2,162,57,3.8,21.7,4.87,27.4,46.1,4.83,27.1,45.7,6.5,15.2,13.0,3,7,46,0,0,0.17,7,14.2,0.16,4.0,6,16.6,0.17,3.3,8,12.5,0.23,4.5,10,20.0,0.18,3.2,7,57.1,0.14,2.1,7,14.2,0.16,4.4,1,0,1,1,3,1,0,1,1,0,4,0,0,1,1,1,2,1,1,1,3,1,1,2,1,3,0,1,0,2,0,1,0,1,2,3,2024-05-01,2024-10-31
4406,幸　野　　史　明,B1,164,52,4.12,19.8,4.4,22.6,39.6,4.53,24.1,42.1,5.4,14.4,19.8,6,16,111,0,0,0.17,14,42.8,0.15,3.3,26,34.6,0.18,3.8,19,15.7,0.15,3.5,23,13.0,0.18,3.7,19,5.2,0.14,3.3,10,0.0,0.2,3.7,4,2,2,1,2,3,0,9,3,8,5,1,2,1,3,3,9,1,0,3,4,1,4,11,0,1,7,0,6,5,0,0,3,0,5,2,2024-05-01,2024-10-31
4407,鹿　島　　敏　弘,B1,172,60,4.33,21.3,5.12,29.3,50.9,5.02,27.5,49.0,5.6,15.7,18.5,6,17,108,0,0,0.17,15,53.3,0.13,2.6,22,27.2,0.17,3.7,18,11.1,0.15,4.1,18,16.6,0.16,3.9,22,4.5,0.2,4.2,13,23.0,0.18,4.7,6,2,3,3,1,0,0,6,1,4,6,5,0,2,2,2,6,6,0,3,5,6,4,0,0,1,7,1,7,6,0,3,2,2,1,5,2024-05-01,2024-10-31
4408,仁　科　　さやか,B2,161,50,0.0,0.0,4.13,22.1,35.7,4.5,25.5,40.9,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,2024-10-31
4409,坂　元　　浩　仁,A1,169,56,6.36,46.6,6.44,47.0,64.9,6.42,46.5,65.1,26.4,20.3,16.2,39,30,148,5,1,0.15,31,87.1,0.15,3.6,26,76.9,0.14,2.5,23,47.8,0.13,2.7,22,31.8,0.15,3.4,24,12.5,0.15,3.5,22,4.5,0.17,3.4,23,4,1,2,0,1,8,12,5,0,0,1,5,6,5,4,2,1,2,5,5,6,2,2,0,3,7,8,2,4,1,0,1,5,9,6,2024-05-01,2024-10-31
4410,井　上　　大　輔,B1,161,52,5.16,34.0,5.57,37.8,55.4,5.53,37.5,54.8,17.0,17.0,16.3,25,25,147,2,0,0.16,24,83.3,0.13,2.1,24,20.8,0.19,3.5,26,30.7,0.16,3.2,30,33.3,0.15,3.1,23,21.7,0.17,3.3,20,10.0,0.16,3.5,14,6,1,2,0,1,1,4,7,5,1,6,4,4,7,3,5,2,4,6,5,3,4,8,1,4,4,6,4,4,1,1,0,5,4,9,2024-05-01,2024-10-31
4411,沢　田　　昭　宏,B1,171,58,4.81,27.4,5.35,32.9,53.0,5.38,32.6,53.4,16.8,10.6,14.2,19,12,113,2,0,0.19,17,58.8,0.2,4.2,16,31.2,0.2,4.8,18,27.7,0.19,4.4,21,23.8,0.21,4.4,22,18.1,0.16,3.1,19,10.5,0.19,4.1,6,4,0,2,3,2,3,2,2,5,3,0,2,3,4,5,3,1,4,1,4,2,5,4,3,1,3,7,5,3,1,1,3,2,7,5,2024-05-01,2024-10-31
4413,水　摩　　　　敦,A2,160,50,5.49,35.0,6.3,45.7,63.7,6.33,45.7,63.4,18.2,16.9,18.2,14,13,77,0,0,0.17,17,76.4,0.15,3.4,11,27.2,0.17,4.6,15,26.6,0.17,3.6,11,27.2,0.23,4.8,10,20.0,0.16,3.5,13,15.3,0.14,4.0,11,2,2,1,0,1,0,3,5,2,0,1,1,3,4,2,3,2,1,2,2,3,3,0,1,1,0,3,3,2,0,2,1,4,5,1,2024-05-01,2024-10-31
4414,大　澤　　真　菜,B1,151,44,4.09,29.2,4.24,24.6,36.6,3.92,20.7,32.6,9.2,20.0,6.2,6,13,65,0,0,0.18,10,60.0,0.14,2.6,10,40.0,0.16,3.4,10,40.0,0.16,3.6,15,26.6,0.18,3.6,8,12.5,0.21,3.6,12,0.0,0.22,5.1,1,5,0,2,0,2,1,3,1,0,4,1,1,3,1,0,2,3,2,2,2,1,3,3,1,0,0,4,0,2,0,0,0,2,3,7,2024-05-01,2024-10-31
4415,下　出　　卓　矢,A1,168,56,6.32,44.3,6.3,46.6,61.3,6.3,46.6,60.5,31.8,12.6,18.5,48,19,151,3,1,0.14,30,90.0,0.13,2.4,26,23.0,0.13,3.2,29,51.7,0.14,3.0,20,45.0,0.15,2.8,17,29.4,0.15,3.1,29,17.2,0.15,3.6,22,5,3,0,0,0,4,2,7,4,6,3,8,7,7,3,0,3,6,3,2,3,2,4,4,1,4,2,2,4,4,1,5,1,9,9,2024-05-01,2024-10-31
4416,三　宅　　健　太,B1,168,55,5.1,26.9,4.91,27.8,46.9,5.19,31.3,51.1,7.8,19.1,26.1,9,22,115,0,0,0.18,16,50.0,0.18,3.8,20,25.0,0.21,4.3,24,37.5,0.18,3.6,22,13.6,0.18,3.9,17,17.6,0.18,3.8,16,18.7,0.15,3.6,4,4,3,3,2,0,0,5,8,3,0,4,3,6,5,5,4,1,2,1,7,4,4,4,0,3,4,2,6,2,0,3,3,5,5,0,2024-05-01,2024-10-31
4417,服　部　　　　剛,B1,164,55,5.13,28.4,4.92,27.0,47.5,4.87,25.5,47.4,11.4,17.0,23.9,10,15,88,1,0,0.2,15,80.0,0.19,4.1,13,30.7,0.2,4.5,15,26.6,0.18,4.1,14,21.4,0.2,4.8,12,16.6,0.2,4.7,19,0.0,0.22,4.8,9,3,1,2,0,0,0,4,4,2,3,0,1,3,6,3,1,1,0,3,4,1,4,2,0,2,3,3,3,1,0,0,3,5,4,5,2024-05-01,2024-10-31
4418,茅　原　　悠　紀,A1,171,56,7.46,47.3,7.6,51.4,70.5,7.71,51.8,73.2,25.9,21.4,23.2,29,24,112,6,3,0.12,22,77.2,0.13,3.2,17,41.1,0.13,4.1,17,64.7,0.11,2.7,15,46.6,0.09,2.4,25,36.0,0.12,2.9,16,12.5,0.15,4.1,14,3,1,2,2,0,3,4,5,2,2,1,6,5,1,1,1,2,2,5,5,1,1,0,4,5,9,3,1,2,0,2,5,5,2,2,2024-05-01,2024-10-31
4419,原　　　　加央理,B1,156,46,5.35,37.8,4.87,28.2,48.4,5.01,29.9,50.3,12.2,25.6,18.3,10,21,82,0,0,0.15,14,57.1,0.17,3.4,15,53.3,0.16,2.7,15,40.0,0.13,2.3,17,41.1,0.15,3.2,12,16.6,0.12,2.3,9,0.0,0.21,3.8,4,4,3,1,2,0,3,5,4,0,2,1,2,4,4,2,2,1,1,6,2,4,0,3,0,2,1,3,3,3,0,0,1,1,4,3,2024-05-01,2024-10-31
4420,津久井　　拓　也,A2,168,55,5.59,39.0,5.33,33.0,52.9,5.45,34.2,53.9,17.1,22.0,15.4,21,27,123,0,0,0.16,24,75.0,0.16,2.7,19,26.3,0.15,2.9,20,35.0,0.14,2.6,20,35.0,0.13,3.3,19,42.1,0.18,3.7,21,14.2,0.19,4.4,13,5,2,2,1,0,2,3,5,4,1,3,2,5,3,6,3,1,2,5,1,6,4,2,2,6,3,3,5,0,0,3,5,3,7,3,2024-05-01,2024-10-31
4421,森　作　　広　大,B1,166,56,4.2,14.2,4.27,19.1,36.9,4.1,15.6,33.5,1.4,12.9,20.0,1,9,70,0,0,0.19,8,37.5,0.15,3.0,15,20.0,0.17,3.8,9,11.1,0.18,3.3,13,0.0,0.16,3.5,13,7.6,0.2,4.4,12,16.6,0.26,5.4,0,3,3,1,1,0,1,2,2,4,5,1,0,1,2,2,3,1,0,0,3,6,3,1,0,1,2,5,3,2,0,2,2,4,1,3,2024-05-01,2024-10-31
4422,永　井　　亮　次,B1,172,53,5.1,35.3,4.65,26.4,42.3,4.34,23.9,38.9,15.5,19.8,13.8,18,23,116,0,0,0.19,20,75.0,0.17,2.9,18,44.4,0.17,3.4,17,35.2,0.17,3.6,21,19.0,0.18,4.0,26,26.9,0.21,4.3,14,7.1,0.24,5.3,9,6,2,0,0,2,4,4,3,3,2,2,2,4,3,5,1,2,0,4,5,6,3,3,3,4,3,2,5,9,0,1,0,4,3,6,2024-05-01,2024-10-31
4423,坂　口　　貴　彦,B1,165,56,5.13,33.9,4.77,29.5,44.8,4.81,29.8,45.5,17.0,17.0,14.3,19,19,112,0,0,0.16,17,94.1,0.15,2.9,20,35.0,0.18,3.5,15,46.6,0.17,3.1,21,28.5,0.14,3.1,20,5.0,0.16,3.2,19,5.2,0.18,3.7,12,4,1,0,0,0,2,5,6,3,1,3,1,6,2,3,0,3,3,3,3,5,3,3,1,0,3,5,7,4,0,1,1,5,5,7,2024-05-01,2024-10-31
4424,松　尾　　昂　明,A2,165,52,6.17,47.4,6.37,48.5,64.2,6.22,47.0,62.9,26.0,21.4,11.0,40,33,154,4,0,0.15,33,93.9,0.15,2.8,23,43.4,0.17,3.0,24,58.3,0.14,2.5,28,42.8,0.15,3.0,21,19.0,0.15,3.0,25,8.0,0.16,3.4,22,9,1,1,0,0,4,6,1,5,3,4,5,9,3,2,4,1,6,6,2,5,6,3,2,2,5,4,1,7,1,1,5,9,4,4,2024-05-01,2024-10-31
4425,大　井　　清　貴,B1,165,56,3.65,16.0,4.58,25.4,42.5,4.61,25.5,41.4,7.4,8.6,11.1,6,7,81,0,0,0.18,11,54.5,0.16,3.1,16,31.2,0.16,4.3,11,0.0,0.2,3.8,18,5.5,0.18,3.9,10,10.0,0.16,3.6,15,0.0,0.21,4.8,4,2,0,4,1,0,1,4,1,3,3,4,0,0,3,2,3,3,0,1,4,3,7,3,1,0,0,1,5,3,0,0,1,1,6,7,2024-05-01,2024-10-31
4427,秦　　　　英　悟,A2,165,51,6.3,44.0,6.83,50.4,65.8,7.09,53.4,67.9,29.8,14.3,13.1,25,12,84,2,1,0.17,19,73.6,0.18,3.2,11,45.4,0.19,4.6,16,50.0,0.16,3.6,11,36.3,0.17,4.1,14,28.5,0.15,4.0,13,15.3,0.2,4.5,11,3,0,0,2,3,3,2,4,1,1,0,6,2,0,4,2,2,1,3,2,4,1,0,3,1,1,4,3,2,1,1,4,1,1,4,2024-05-01,2024-10-31
4428,有　賀　　達　也,A1,167,54,6.58,50.0,5.93,41.2,59.4,6.35,45.9,64.4,27.7,22.3,19.2,36,29,130,6,1,0.13,23,78.2,0.13,2.4,26,38.4,0.14,2.7,23,65.2,0.12,2.1,20,50.0,0.13,2.0,24,33.3,0.13,2.7,14,28.5,0.17,2.9,13,5,1,1,1,2,4,6,6,5,3,2,8,7,5,2,1,0,4,6,4,1,3,2,5,3,6,4,5,1,2,2,3,3,3,1,2024-05-01,2024-10-31
4429,豊　田　　泰　洋,B1,169,62,4.22,18.5,4.15,22.0,34.5,3.98,20.6,32.1,8.8,9.7,12.4,10,11,113,1,0,0.16,14,50.0,0.14,3.1,22,22.7,0.14,2.6,19,21.0,0.16,3.1,19,21.0,0.17,3.4,21,4.7,0.17,3.9,18,0.0,0.19,4.1,6,1,1,3,3,0,1,4,3,8,4,2,1,3,1,5,7,1,2,2,5,4,5,1,0,1,3,5,9,3,0,0,1,6,5,6,2024-05-01,2024-10-31
4430,永　田　　秀　二,A1,165,57,6.2,47.2,6.44,47.1,66.7,6.44,47.3,66.3,20.5,26.8,15.7,26,34,127,4,0,0.17,24,83.3,0.15,2.9,24,41.6,0.17,4.3,23,43.4,0.19,3.3,16,50.0,0.14,2.9,25,36.0,0.17,3.7,15,20.0,0.18,3.7,12,8,2,1,0,1,1,9,4,5,2,3,3,7,4,3,5,1,8,0,3,1,3,1,1,8,3,4,7,2,1,2,4,4,1,3,2024-05-01,2024-10-31
4431,石　塚　　裕　介,B1,170,54,5.14,32.0,5.09,31.4,48.9,5.07,31.1,48.1,13.2,18.9,20.8,14,20,106,2,0,0.15,19,68.4,0.13,2.7,15,46.6,0.14,2.7,21,28.5,0.14,3.0,15,20.0,0.15,3.0,13,23.0,0.15,3.6,23,8.7,0.19,4.8,9,4,1,2,1,2,2,5,3,2,0,3,2,4,5,3,2,5,1,2,5,1,3,2,0,3,3,3,2,2,0,2,5,5,5,6,2024-05-01,2024-10-31
4432,黄金井　　力　良,A2,172,57,5.55,30.9,5.19,28.9,51.0,5.17,27.7,50.5,15.5,15.5,25.5,17,17,110,0,0,0.15,21,76.1,0.13,2.5,15,26.6,0.15,3.0,22,27.2,0.15,2.5,18,33.3,0.15,3.2,13,15.3,0.16,2.7,19,0.0,0.19,3.9,11,5,1,2,2,0,1,3,5,4,2,0,0,6,8,5,1,2,5,1,4,3,2,3,0,2,5,4,0,2,0,0,5,6,2,6,2024-05-01,2024-10-31
4433,川　野　　芽　唯,A1,163,48,6.72,47.4,6.42,46.5,65.4,6.36,45.6,65.4,25.5,21.9,24.1,35,30,137,4,1,0.19,35,74.2,0.17,3.7,20,40.0,0.21,4.3,21,57.1,0.18,3.8,23,39.1,0.19,3.7,17,17.6,0.22,4.6,21,33.3,0.21,4.5,21,5,4,2,1,2,5,3,5,3,3,1,5,7,4,1,3,1,2,7,6,6,1,1,1,2,6,3,4,1,1,6,8,2,4,0,2024-05-01,2024-10-31
4434,田　中　　辰　彦,A2,168,57,6.06,40.9,5.72,37.0,57.7,5.97,39.5,60.9,22.1,18.9,18.9,27,23,122,4,0,0.15,24,83.3,0.12,2.2,17,58.8,0.15,3.4,18,27.7,0.15,3.2,19,47.3,0.13,2.8,23,8.7,0.16,3.3,21,19.0,0.17,4.5,14,6,4,0,0,0,2,8,3,2,2,0,4,1,4,5,1,3,4,5,5,2,1,2,0,2,7,5,5,4,3,1,0,9,5,3,2024-05-01,2024-10-31
