登番,名前漢字,級,身長,体重,勝率,複勝率,直近10年勝率,直近10年2連帯率,直近10年3連帯率,直近5年勝率,直近5年2連帯率,直近5年3連帯率,1着率,2着率,3着率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,算出期間自,算出期間至
4288,永　田　　啓　二,A2,171,54,5.56,36.1,6.29,45.2,64.6,6.29,45.2,64.6,18.7,17.4,18.1,29,27,155,2,0,0.18,36,72.2,0.19,3.6,24,37.5,0.19,3.8,27,44.4,0.18,3.4,27,18.5,0.17,3.5,22,13.6,0.17,3.5,19,5.3,0.18,3.1,20,6,0,1,6,1,2,7,8,3,3,1,5,7,4,2,7,2,2,3,8,9,4,1,0,3,3,8,4,4,0,1,5,5,7,1,2018-05-01,2018-10-31
4289,落　合　　直　子,A1,151,46,6.54,53.6,6.03,43.1,60.8,6.03,43.1,60.8,33.8,19.9,11.0,46,27,136,5,0,0.15,31,96.8,0.15,2.7,24,58.3,0.16,2.9,22,54.5,0.14,2.6,24,41.7,0.11,2.1,19,15.8,0.14,2.9,16,25.0,0.19,3.5,23,7,0,0,1,0,9,5,2,3,4,1,7,5,3,3,2,2,5,5,3,0,7,4,2,1,5,3,4,4,0,4,2,4,2,4,2018-05-01,2018-10-31
4290,稲　田　　浩　二,A1,169,52,6.89,54.9,6.96,54.0,70.2,6.96,54.0,70.2,35.1,19.8,14.5,46,26,131,5,0,0.13,28,89.3,0.14,2.8,19,73.7,0.13,2.1,26,57.7,0.14,2.3,21,47.6,0.11,1.8,22,22.7,0.12,2.0,17,17.6,0.13,2.8,20,5,0,3,0,0,8,6,2,2,1,0,7,8,3,1,1,6,8,2,5,1,1,3,3,2,4,3,8,2,0,3,5,4,2,1,2018-05-01,2018-10-31
4292,麻　生　　慎　介,A1,165,52,6.23,45.1,6.17,42.5,61.5,6.17,42.5,61.5,21.1,24.1,21.1,28,32,133,1,0,0.15,25,88.0,0.17,3.3,26,65.4,0.15,2.9,27,37.0,0.16,3.6,12,41.7,0.15,3.1,21,14.3,0.12,2.4,24,12.5,0.14,2.9,15,7,1,1,1,0,8,9,2,3,0,4,2,8,5,2,7,2,1,4,4,1,1,1,1,2,8,6,2,2,1,2,8,5,5,2,2018-05-01,2018-10-31
4293,鈴　木　　智　啓,B1,170,61,4.36,22.5,4.96,29.5,47.6,4.96,29.5,47.6,10.0,12.5,13.8,8,10,80,0,0,0.17,10,80.0,0.13,2.3,13,30.8,0.19,3.2,15,13.3,0.17,3.1,6,0.0,0.19,4.5,18,11.1,0.17,3.3,19,10.5,0.2,4.5,6,2,0,1,1,0,0,4,0,3,4,2,1,1,2,4,4,2,0,0,3,1,2,0,1,1,5,5,2,4,0,2,1,5,3,7,2018-05-01,2018-10-31
4294,古　賀　　繁　輝,A1,163,58,6.36,46.6,6.68,50.0,66.4,6.68,50.0,66.4,26.3,20.3,21.2,31,24,118,5,1,0.17,21,85.7,0.13,2.0,21,61.9,0.16,2.7,23,56.5,0.19,3.6,20,25.0,0.16,3.3,22,22.7,0.18,3.7,11,9.1,0.18,3.8,15,3,2,0,0,0,9,4,3,2,2,1,4,9,5,1,2,2,2,3,6,3,4,2,1,4,6,4,3,4,0,1,3,1,3,3,2018-05-01,2018-10-31
4295,小　坂　　尚　哉,A1,170,56,6.78,48.2,6.61,48.6,66.4,6.61,48.6,66.4,29.8,18.4,17.7,42,26,141,5,2,0.15,37,89.2,0.15,2.4,20,45.0,0.16,2.5,23,30.4,0.15,3.0,21,52.4,0.17,2.9,19,36.8,0.12,2.2,21,4.8,0.17,3.8,23,10,1,2,0,1,5,4,4,6,1,0,2,5,7,2,3,4,6,5,4,3,2,1,5,2,5,3,1,3,1,0,4,9,6,1,2018-05-01,2018-10-31
4296,岡　崎　　恭　裕,A1,172,51,7.33,52.7,7.35,52.9,68.5,7.35,52.9,68.5,26.7,26.0,14.4,39,38,146,6,2,0.13,32,87.5,0.12,2.4,26,50.0,0.13,3.1,32,43.8,0.14,2.8,26,61.5,0.13,2.0,16,12.5,0.12,3.3,14,28.6,0.12,2.9,18,10,2,0,1,1,6,7,5,3,3,2,5,9,6,5,5,1,7,9,2,0,4,4,1,1,3,2,6,3,2,2,3,0,4,3,2018-05-01,2018-10-31
4297,山　田　　哲　也,A1,170,50,6.86,56.7,6.77,51.8,64.2,6.77,51.8,64.2,32.4,24.3,10.8,48,36,148,6,4,0.12,40,82.5,0.15,2.5,23,52.2,0.12,2.2,23,65.2,0.12,2.3,26,57.7,0.09,1.6,17,35.3,0.1,1.6,18,16.7,0.12,1.9,30,3,3,1,3,0,4,8,4,2,3,2,7,8,3,1,1,3,5,10,0,6,2,2,1,5,3,2,3,3,1,2,3,5,2,5,2018-05-01,2018-10-31
4298,宮　下　　元　胤,B2,170,54,5.0,27.9,5.84,36.4,61.0,5.84,36.4,61.0,9.3,18.6,18.6,4,8,43,0,0,0.14,7,71.4,0.08,1.4,8,37.5,0.13,1.9,8,12.5,0.15,2.9,9,22.2,0.16,3.2,6,0.0,0.17,3.5,6,16.7,0.17,3.3,3,2,1,1,0,0,0,3,1,3,1,0,0,1,1,3,3,0,0,2,0,2,1,3,0,0,3,1,1,1,1,0,2,1,1,1,2018-05-01,2018-10-31
4299,中　島　　浩　哉,B1,167,59,5.02,29.2,4.39,22.9,38.7,4.39,22.9,38.7,11.5,17.7,20.4,13,20,113,1,0,0.16,16,62.5,0.14,2.4,18,44.4,0.16,3.3,18,33.3,0.16,3.1,15,33.3,0.19,3.5,26,11.5,0.15,3.4,20,5.0,0.17,4.2,8,2,2,3,0,0,1,7,3,1,2,4,2,4,4,4,1,2,1,4,4,5,0,1,1,2,8,6,4,4,0,1,2,4,7,6,2018-05-01,2018-10-31
4300,加　藤　　　　綾,B1,161,49,4.96,29.7,4.8,28.0,45.0,4.8,28.0,45.0,11.7,18.1,13.8,11,17,94,0,0,0.2,14,64.3,0.2,3.1,21,42.9,0.19,3.9,17,47.1,0.2,3.6,13,15.4,0.22,4.5,12,0.0,0.2,4.4,17,0.0,0.2,4.4,6,3,2,0,2,1,3,6,6,3,2,1,1,7,0,5,2,2,1,1,2,5,2,2,0,0,1,7,2,2,0,0,2,5,4,6,2018-05-01,2018-10-31
4301,関　　　　裕　也,A1,169,53,6.47,48.0,5.75,38.5,57.2,5.75,38.5,57.2,29.0,19.1,19.1,38,25,131,3,1,0.16,32,71.9,0.16,3.3,16,56.3,0.18,3.1,23,52.2,0.18,3.4,22,36.4,0.15,3.1,19,26.3,0.14,2.8,20,30.0,0.17,2.8,21,2,4,4,1,0,1,8,3,2,1,1,6,6,5,1,3,2,6,2,7,2,3,2,3,2,4,5,3,2,1,5,2,4,6,1,2018-05-01,2018-10-31
4302,西　野　　翔　太,A2,166,53,5.59,34.6,5.8,40.7,59.1,5.8,40.7,59.1,19.4,15.3,19.4,24,19,124,2,0,0.19,27,81.5,0.19,3.3,18,38.9,0.2,3.8,26,26.9,0.19,3.5,21,4.8,0.19,3.6,20,20.0,0.2,4.1,13,15.4,0.19,4.2,17,5,3,1,1,0,1,6,3,4,1,2,3,4,7,6,2,3,0,1,6,4,4,5,2,2,5,3,3,5,1,1,0,5,4,2,2018-05-01,2018-10-31
4303,牧　原　　　　崇,A2,165,52,5.41,35.4,5.4,34.1,53.9,5.4,34.1,53.9,12.4,23.0,20.4,14,26,113,2,0,0.21,23,65.2,0.2,3.7,14,50.0,0.22,4.5,19,42.1,0.21,4.0,17,29.4,0.2,4.0,18,11.1,0.21,4.2,22,13.6,0.23,5.1,12,3,4,2,0,2,1,6,2,3,2,0,1,7,6,2,2,0,0,5,3,3,4,2,0,2,5,4,5,2,0,3,3,4,6,6,2018-05-01,2018-10-31
4304,藤　崎　　小百合,A1,160,48,6.24,42.4,6.29,45.7,65.9,6.29,45.7,65.9,22.1,20.4,25.7,25,23,113,4,1,0.16,23,87.0,0.15,2.6,21,66.7,0.16,2.9,18,22.2,0.16,2.6,21,33.3,0.15,2.4,21,14.3,0.16,3.0,11,0.0,0.16,2.9,12,8,1,0,1,0,4,10,5,0,1,1,2,2,6,1,4,1,5,2,3,5,3,3,2,1,9,3,2,4,0,0,5,2,3,1,2018-05-01,2018-10-31
4305,金　子　　拓　矢,A1,168,54,6.46,42.2,6.4,46.5,64.1,6.4,46.5,64.1,23.6,18.7,16.3,29,23,123,3,0,0.14,22,72.7,0.14,2.4,20,50.0,0.15,3.4,21,42.9,0.14,3.1,20,35.0,0.14,3.6,22,27.3,0.15,3.5,19,21.1,0.14,3.1,15,1,2,1,2,1,6,4,4,3,0,3,3,6,3,3,4,2,3,4,2,5,4,1,2,4,5,7,3,0,0,4,4,6,3,2,2018-05-01,2018-10-31
4306,畔　柳　　俊　吾,A2,170,51,5.75,37.6,5.28,33.2,52.8,5.28,33.2,52.8,22.3,15.4,20.8,29,20,130,3,0,0.17,20,70.0,0.18,2.7,29,37.9,0.18,3.4,24,33.3,0.17,3.2,31,35.5,0.14,3.0,16,25.0,0.17,3.5,10,10.0,0.24,3.4,12,2,3,1,1,1,5,6,6,3,8,1,3,5,6,4,3,2,6,5,4,6,7,2,2,2,5,3,2,2,1,0,3,2,1,3,2018-05-01,2018-10-31
4307,村　上　　橋　蔵,B1,167,59,4.29,17.6,3.76,16.5,29.9,3.76,16.5,29.9,11.8,5.9,23.5,6,3,51,0,0,0.17,6,33.3,0.13,2.6,6,33.3,0.14,3.8,9,11.1,0.14,3.2,10,20.0,0.16,3.6,7,14.3,0.17,4.6,13,7.7,0.21,3.8,1,1,1,0,1,1,2,0,1,1,2,0,1,0,3,0,3,2,1,1,5,1,0,2,1,0,0,3,1,2,0,1,2,2,6,2,2018-05-01,2018-10-31
4308,河　村　　　　了,A1,167,51,6.67,50.7,6.72,47.4,69.2,6.72,47.4,69.2,27.1,23.6,17.9,38,33,140,6,1,0.14,32,84.4,0.15,2.6,23,60.9,0.14,3.4,20,55.0,0.13,3.0,27,33.3,0.14,2.9,23,34.8,0.15,3.0,15,13.3,0.17,3.5,22,5,1,1,2,1,6,8,4,2,2,1,3,8,4,3,1,1,5,4,9,3,3,3,2,6,5,2,6,1,0,2,2,5,5,1,2018-05-01,2018-10-31
4309,坂　口　　明　義,B2,161,52,2.94,6.2,4.09,17.9,35.6,4.09,17.9,35.6,4.2,2.1,12.5,2,1,48,0,0,0.2,6,0.0,0.24,5.2,8,25.0,0.25,4.4,7,0.0,0.16,3.0,6,16.7,0.19,4.2,7,0.0,0.15,3.7,14,0.0,0.19,4.7,0,0,0,2,2,2,2,0,3,0,1,2,0,0,2,1,4,0,0,1,0,0,3,2,0,0,1,2,1,3,0,0,0,3,3,8,2018-05-01,2018-10-31
4310,横　家　　翔　一,B1,172,57,4.45,23.0,3.86,19.2,31.0,3.86,19.2,31.0,13.2,9.9,12.1,12,9,91,0,0,0.15,14,64.3,0.14,2.8,17,11.8,0.15,2.6,19,26.3,0.14,2.5,16,18.8,0.16,2.7,16,12.5,0.13,2.1,9,0.0,0.15,2.6,6,3,1,3,0,1,1,1,3,4,4,4,2,3,1,7,3,3,1,2,3,4,3,3,2,0,3,2,6,3,0,0,0,3,3,3,2018-05-01,2018-10-31
4311,岡　村　　　　仁,A1,167,55,6.25,46.4,6.57,47.0,62.6,6.57,47.0,62.6,22.8,23.7,14.0,26,27,114,6,1,0.16,22,81.8,0.15,2.9,15,53.3,0.13,2.2,22,45.5,0.17,3.3,18,38.9,0.15,3.1,21,33.3,0.16,3.3,16,18.8,0.18,4.1,15,3,0,0,2,1,3,5,2,2,2,1,4,6,3,2,5,1,2,5,5,2,2,2,2,5,3,6,1,4,0,3,3,4,1,4,2018-05-01,2018-10-31
4313,西　村　　美智子,A2,156,52,6.0,37.8,5.28,32.8,51.0,5.28,32.8,51.0,26.2,11.7,24.3,27,12,103,1,0,0.16,16,87.5,0.13,2.4,18,50.0,0.18,3.3,21,57.1,0.14,2.1,15,20.0,0.15,3.6,20,5.0,0.18,3.6,14,0.0,0.16,3.0,13,1,2,0,0,0,3,6,5,3,1,0,8,4,4,1,4,0,2,1,2,6,2,2,1,0,7,2,4,5,0,0,5,4,3,1,2018-05-01,2018-10-31
4314,青　木　　幸太郎,A2,169,53,5.73,39.6,5.67,38.2,55.5,5.67,38.2,55.5,19.0,20.6,15.9,24,26,126,3,1,0.15,25,72.0,0.15,2.7,22,31.8,0.13,2.3,19,42.1,0.16,2.5,30,43.3,0.14,2.3,16,12.5,0.15,1.9,17,11.8,0.17,3.7,12,6,2,3,2,0,1,6,7,2,3,2,4,4,3,3,3,0,6,7,5,6,4,0,1,1,2,5,6,1,0,2,1,5,5,4,2018-05-01,2018-10-31
4315,山　崎　　昂　介,B1,166,53,4.37,20.7,4.62,25.1,42.7,4.62,25.1,42.7,7.2,13.5,18.0,8,15,111,0,0,0.18,15,60.0,0.18,4.1,20,25.0,0.17,4.2,16,18.8,0.19,3.4,20,20.0,0.19,4.0,21,4.8,0.18,3.6,20,5.0,0.15,3.8,5,4,0,1,2,3,0,5,4,4,5,2,2,1,2,3,6,1,1,3,6,3,3,4,0,1,5,7,4,4,0,1,3,5,8,3,2018-05-01,2018-10-31
4316,山　口　　裕　太,B1,167,53,5.27,33.6,5.79,39.9,58.6,5.79,39.9,58.6,16.8,16.8,19.5,19,19,113,1,0,0.16,20,75.0,0.16,2.8,21,47.6,0.12,2.2,18,44.4,0.18,3.4,19,21.1,0.2,3.7,11,0.0,0.17,3.5,24,4.2,0.17,3.5,11,4,2,2,0,1,4,6,6,1,3,1,4,4,4,1,5,0,0,4,5,3,5,2,0,0,0,3,4,4,0,1,5,6,3,9,2018-05-01,2018-10-31
4317,木　村　　紗友希,B2,153,50,0.0,0.0,4.7,27.4,42.6,4.7,27.4,42.6,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-01,2018-10-31
4318,桑　原　　将　光,A2,163,51,5.99,42.6,5.87,40.3,61.9,5.87,40.3,61.9,16.3,26.4,20.2,21,34,129,1,0,0.16,24,83.3,0.16,2.7,21,52.4,0.18,3.4,24,41.7,0.14,2.5,17,41.2,0.15,3.1,24,20.8,0.17,3.4,19,10.5,0.16,3.3,12,8,3,0,1,0,2,9,5,2,3,0,3,7,4,5,3,2,3,4,4,3,0,2,0,5,6,6,2,4,1,1,4,5,6,2,2018-05-01,2018-10-31
4319,三　宅　　　　潤,A2,165,55,5.75,39.1,5.92,40.9,60.4,5.92,40.9,60.4,24.2,15.0,18.3,29,18,120,0,0,0.17,26,80.8,0.15,2.5,19,47.4,0.14,2.7,20,40.0,0.16,3.0,17,11.8,0.16,3.3,20,30.0,0.19,4.0,19,5.3,0.2,4.4,20,1,1,0,1,3,4,5,1,4,4,1,5,3,5,3,2,2,0,2,6,1,4,2,0,6,4,3,4,3,0,1,5,8,2,3,2018-05-01,2018-10-31
4320,峰　　　　竜　太,A1,172,50,8.35,58.6,8.18,61.5,78.1,8.18,61.5,78.1,39.8,18.8,18.0,53,25,133,6,3,0.13,33,84.8,0.15,3.3,22,36.4,0.14,3.3,20,55.0,0.12,2.4,24,62.5,0.13,2.5,20,50.0,0.11,2.4,14,42.9,0.09,2.6,26,2,1,2,1,0,2,6,6,3,4,1,9,2,4,3,2,0,11,4,3,4,1,1,3,7,6,0,2,2,2,4,4,2,2,0,2018-05-01,2018-10-31
4321,岩　田　　優　一,B1,170,50,4.39,29.8,5.05,32.3,47.8,5.05,32.3,47.8,10.5,19.3,5.3,6,11,57,0,0,0.17,8,100.0,0.13,1.5,10,20.0,0.17,3.3,9,11.1,0.18,3.0,7,28.6,0.14,2.3,13,30.8,0.17,3.1,10,0.0,0.22,4.0,6,2,0,0,0,0,0,2,2,2,2,2,0,1,0,2,2,4,0,2,1,2,1,1,0,4,0,2,3,3,0,0,0,4,4,2,2018-05-01,2018-10-31
4322,永　瀬　　　　巧,B1,170,57,3.88,17.4,3.87,16.6,30.8,3.87,16.6,30.8,12.8,4.7,14.0,11,4,86,1,0,0.21,8,25.0,0.19,3.7,18,27.8,0.17,3.7,13,38.5,0.16,3.6,15,6.7,0.24,4.5,15,13.3,0.22,3.9,17,0.0,0.26,5.7,2,0,1,2,1,1,2,3,6,1,4,2,4,1,0,1,3,4,1,0,1,4,6,3,2,0,4,1,3,4,0,0,0,4,6,7,2018-05-01,2018-10-31
4323,山　田　　佑　樹,B1,169,53,4.18,27.5,4.59,27.4,41.2,4.59,27.4,41.2,15.3,12.2,6.1,15,12,98,0,0,0.15,13,61.5,0.14,2.6,14,42.9,0.16,3.1,18,27.8,0.14,2.7,14,7.1,0.14,3.0,22,22.7,0.17,2.9,18,11.1,0.17,3.6,6,2,0,0,1,3,2,4,2,1,1,4,1,4,1,1,2,9,1,0,2,2,4,5,4,1,0,6,9,2,1,1,1,3,7,5,2018-05-01,2018-10-31
4324,海　野　　康志郎,A1,173,64,6.59,48.1,6.68,49.6,65.9,6.68,49.6,65.9,27.2,21.0,19.8,44,34,162,6,2,0.15,33,90.9,0.15,2.9,31,45.2,0.16,3.8,30,43.3,0.14,3.0,29,34.5,0.15,3.3,26,34.6,0.17,3.3,14,14.3,0.17,4.4,23,7,3,0,0,0,7,7,6,2,4,5,5,8,6,3,6,2,7,3,9,2,4,3,1,8,6,5,4,2,1,1,2,1,4,5,2018-05-01,2018-10-31
4325,新　出　　浩　司,B1,169,54,4.44,24.0,4.41,23.5,40.7,4.41,23.5,40.7,10.0,14.0,19.0,10,14,100,0,0,0.16,12,75.0,0.17,3.1,19,36.8,0.16,3.2,16,31.3,0.16,2.9,15,13.3,0.17,2.8,20,5.0,0.14,2.6,19,0.0,0.18,3.4,4,5,0,1,1,1,3,4,2,4,4,2,1,4,3,1,5,1,1,1,5,2,3,3,1,0,5,2,9,3,0,0,4,1,6,8,2018-05-01,2018-10-31
4327,加　藤　　　　翔,B1,159,52,4.44,25.4,4.4,24.7,38.9,4.4,24.7,38.9,8.2,17.3,13.6,9,19,110,1,0,0.2,16,87.5,0.18,3.1,17,23.5,0.19,3.5,20,30.0,0.19,3.3,17,11.8,0.22,3.8,24,4.2,0.23,4.2,16,6.3,0.21,4.2,6,8,1,0,0,1,3,1,3,3,3,4,0,6,4,5,3,2,0,2,3,3,5,4,0,1,4,8,5,6,0,1,0,2,9,4,2018-05-01,2018-10-31
4329,小　松　　卓　司,B1,160,50,5.28,34.0,4.56,23.6,43.4,4.56,23.6,43.4,10.6,23.4,16.0,10,22,94,0,0,0.17,14,78.6,0.16,2.9,12,41.7,0.15,3.0,19,36.8,0.18,3.3,15,13.3,0.16,3.3,17,35.3,0.18,4.0,17,5.9,0.17,3.3,5,6,2,0,1,0,0,5,3,2,1,1,3,4,1,7,3,1,0,2,5,4,1,2,1,5,0,4,5,2,1,0,4,6,4,2,2018-05-01,2018-10-31
4330,奈　須　　啓　太,A1,159,51,6.89,54.6,6.59,50.4,67.5,6.59,50.4,67.5,31.2,23.4,19.1,44,33,141,7,1,0.14,33,81.8,0.16,2.6,24,75.0,0.15,2.6,23,39.1,0.13,2.3,25,44.0,0.12,2.3,20,45.0,0.14,2.5,17,17.6,0.15,3.1,23,4,3,0,1,1,7,11,3,0,1,2,5,4,4,5,4,1,4,7,8,4,2,0,4,5,5,2,2,2,1,2,4,4,4,2,2018-05-01,2018-10-31
4331,三　好　　勇　人,A2,169,57,5.54,35.2,5.64,37.2,55.2,5.64,37.2,55.2,21.1,14.1,17.6,30,20,142,2,0,0.16,31,80.6,0.13,2.7,19,36.8,0.15,3.0,32,34.4,0.16,3.1,22,18.2,0.15,3.5,22,4.5,0.2,3.9,16,12.5,0.15,3.8,18,7,1,2,1,1,3,4,4,2,1,5,7,4,6,5,5,5,2,2,6,5,6,1,0,1,3,7,6,5,0,2,5,2,4,3,2018-05-01,2018-10-31
4332,村　上　　彰　一,B1,168,56,4.12,20.7,4.35,22.7,38.8,4.35,22.7,38.8,10.4,10.4,13.0,8,8,77,0,0,0.18,8,75.0,0.12,2.1,14,35.7,0.16,3.5,16,25.0,0.17,2.9,10,0.0,0.2,2.9,12,8.3,0.23,4.7,17,0.0,0.18,3.5,5,1,0,0,1,1,1,4,3,3,0,2,2,2,3,3,1,5,0,0,1,4,3,2,0,1,2,2,3,4,0,0,1,3,10,3,2018-05-01,2018-10-31
4333,村　田　　友　也,B1,168,60,4.37,24.7,4.37,24.5,39.0,4.37,24.5,39.0,12.9,11.9,12.9,13,12,101,0,0,0.16,16,68.8,0.15,2.9,15,26.7,0.15,3.1,17,17.6,0.17,3.1,12,33.3,0.13,2.8,23,0.0,0.17,3.0,18,16.7,0.19,4.1,9,2,0,1,2,2,1,3,3,3,4,1,0,3,4,3,1,6,2,2,2,3,3,0,0,0,3,5,9,6,1,2,1,1,7,6,2018-05-01,2018-10-31
4335,若　林　　　　将,A1,170,53,6.93,54.0,6.96,53.5,71.2,6.96,53.5,71.2,32.7,21.4,17.3,32,21,98,3,1,0.13,25,92.0,0.13,2.1,17,52.9,0.14,2.4,9,33.3,0.14,2.2,15,53.3,0.13,2.5,13,53.8,0.11,1.8,20,15.0,0.15,2.9,19,4,1,0,0,0,4,5,1,3,3,1,2,1,3,1,2,0,4,4,5,2,0,0,2,5,2,0,3,1,1,2,5,3,6,3,2018-05-01,2018-10-31
4336,松　田　　竜　馬,A2,166,53,6.09,42.8,5.54,36.8,55.5,5.54,36.8,55.5,24.3,18.6,22.1,34,26,140,7,0,0.13,27,77.8,0.13,2.4,20,50.0,0.14,2.6,26,34.6,0.12,2.3,24,37.5,0.13,2.3,20,30.0,0.11,2.3,24,20.8,0.14,2.1,20,1,3,0,0,2,3,7,6,0,3,1,3,6,7,3,3,4,4,5,6,4,2,3,2,4,3,1,5,5,2,3,6,5,4,4,2018-05-01,2018-10-31
4337,平　本　　真　之,A1,160,54,7.61,58.4,7.22,49.8,67.9,7.22,49.8,67.9,38.1,20.3,16.1,45,24,118,5,2,0.13,28,89.3,0.12,2.7,23,65.2,0.14,2.4,19,47.4,0.13,2.8,21,47.6,0.13,2.9,17,35.3,0.12,2.5,11,36.4,0.11,2.6,22,3,1,0,1,1,10,5,4,2,0,2,4,5,1,4,4,1,5,5,5,2,1,2,3,3,5,1,1,3,1,3,3,1,2,1,2018-05-01,2018-10-31
4338,白　石　　佳　江,B1,160,46,3.74,22.4,3.96,19.9,31.8,3.96,19.9,31.8,6.9,15.5,6.9,4,9,58,1,0,0.19,8,37.5,0.18,3.3,9,22.2,0.23,4.1,10,40.0,0.17,3.5,11,27.3,0.21,3.9,15,6.7,0.18,3.2,5,0.0,0.16,2.8,2,1,1,1,2,1,1,1,2,1,0,4,1,3,0,0,4,2,0,3,0,1,3,4,0,1,1,4,4,5,0,0,0,0,4,1,2018-05-01,2018-10-31
4339,平　瀬　　城　啓,B1,163,56,3.56,16.0,3.86,16.4,31.0,3.86,16.4,31.0,4.5,11.6,13.4,5,13,112,0,0,0.18,11,81.8,0.14,1.8,19,26.3,0.16,3.6,20,5.0,0.15,3.4,22,13.6,0.17,3.4,19,0.0,0.2,4.1,21,0.0,0.21,4.8,3,6,0,0,2,0,2,3,7,3,2,2,0,1,3,5,3,8,0,3,3,3,5,8,0,0,1,5,4,9,0,0,1,3,3,14,2018-05-01,2018-10-31
4340,土　性　　雅　也,B1,163,54,4.49,25.0,4.26,22.4,38.1,4.26,22.4,38.1,10.6,14.4,17.3,11,15,104,1,0,0.2,13,76.9,0.12,2.4,19,36.8,0.19,3.9,22,22.7,0.19,3.7,12,25.0,0.18,3.1,19,5.3,0.23,4.9,19,0.0,0.26,5.2,4,6,0,0,1,1,2,5,1,3,4,4,3,2,6,4,7,0,2,1,5,0,1,3,0,1,4,4,7,3,0,0,2,3,6,8,2018-05-01,2018-10-31
4342,谷　野　　錬　志,A1,167,52,6.35,46.2,6.48,48.6,66.1,6.48,48.6,66.1,27.6,18.6,16.6,40,27,145,6,1,0.15,28,78.6,0.16,3.4,23,60.9,0.13,2.3,23,47.8,0.13,2.4,26,34.6,0.15,3.0,24,33.3,0.16,2.9,21,14.3,0.16,3.7,17,5,5,0,1,0,7,7,7,2,0,0,5,6,4,4,4,0,6,3,6,6,4,1,5,3,2,7,4,3,0,3,0,5,7,5,2018-05-01,2018-10-31
4343,村　岡　　　　賢,B1,164,56,4.65,21.3,4.52,21.8,41.2,4.52,21.8,41.2,6.6,14.8,25.4,8,18,122,0,0,0.19,17,35.3,0.22,4.6,20,50.0,0.19,3.7,19,15.8,0.19,4.4,14,21.4,0.18,4.2,29,13.8,0.19,3.8,23,0.0,0.19,4.0,5,1,4,5,1,1,1,9,2,6,1,1,0,3,2,4,5,5,1,2,5,2,4,0,1,3,12,2,7,4,0,0,6,3,8,6,2018-05-01,2018-10-31
4344,新　田　　雄　史,A1,168,55,7.22,43.8,7.25,46.7,65.2,7.25,46.7,65.2,25.2,18.7,19.4,35,26,139,5,2,0.13,27,88.9,0.12,2.0,20,45.0,0.12,3.0,21,61.9,0.1,1.7,25,20.0,0.16,3.6,27,29.6,0.13,3.3,19,10.5,0.16,3.2,21,3,1,0,0,2,3,6,4,4,3,0,7,6,5,1,1,1,1,4,5,6,6,3,3,5,4,7,3,4,0,2,8,3,4,2,2018-05-01,2018-10-31
4345,西　舘　　　　健,B1,169,55,4.69,33.8,4.53,25.3,41.6,4.53,25.3,41.6,9.7,24.2,11.3,6,15,62,0,0,0.16,8,75.0,0.18,2.9,13,38.5,0.16,3.2,12,41.7,0.14,1.9,6,33.3,0.2,4.3,15,13.3,0.17,3.5,8,12.5,0.13,3.8,4,2,0,1,0,1,2,3,0,1,2,4,0,5,1,1,3,2,0,2,1,0,2,1,0,2,3,4,2,4,0,1,2,2,0,3,2018-05-01,2018-10-31
4346,前　田　　健太郎,B1,166,57,4.87,30.4,4.82,29.5,44.6,4.82,29.5,44.6,17.9,12.6,13.2,27,19,151,0,0,0.15,24,66.7,0.16,2.3,24,20.8,0.16,3.3,24,37.5,0.15,2.9,25,20.0,0.15,2.5,24,29.2,0.16,2.8,30,13.3,0.15,2.8,10,6,3,3,0,2,2,3,8,4,4,3,7,2,3,5,4,3,3,2,2,7,3,6,4,3,4,2,4,6,1,3,0,9,6,11,2018-05-01,2018-10-31
