開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-06-29,6,1-6-5,4-6-1,0.03290167409330638,False,4-6-1(0.0329) / 6-4-1(0.0328) / 4-1-6(0.0274) / 6-1-4(0.0272) / 4-6-3(0.0249) / 6-4-3(0.0249) / 1-4-6(0.0242) / 1-6-4(0.0241) / 4-3-6(0.0194) / 6-3-4(0.0193)
2025-06-29,7,1-2-6,1-6-5,0.19065579388408843,False,1-6-5(0.1907) / 1-5-6(0.1246) / 1-6-3(0.1213) / 1-3-6(0.0706) / 6-1-5(0.0623) / 1-6-4(0.0431) / 6-1-3(0.0396) / 1-5-3(0.0392) / 5-1-6(0.0375) / 1-3-5(0.0349)
2025-06-29,9,1-3-5,1-2-6,0.03410462663130598,False,1-2-6(0.0341) / 1-6-2(0.0330) / 1-2-3(0.0301) / 1-3-2(0.0280) / 2-1-6(0.0279) / 1-6-3(0.0267) / 6-1-2(0.0265) / 1-3-6(0.0256) / 2-1-3(0.0247) / 1-2-5(0.0243)
2025-06-29,10,1-5-3,4-2-3,0.044831912812994194,False,4-2-3(0.0448) / 2-4-3(0.0426) / 4-3-2(0.0398) / 2-3-4(0.0352) / 3-4-2(0.0351) / 3-2-4(0.0327) / 4-2-1(0.0274) / 2-4-1(0.0260) / 4-2-5(0.0217) / 4-1-2(0.0211)
2025-06-29,11,2-5-3,2-6-5,0.0550847689577094,False,2-6-5(0.0551) / 2-6-3(0.0497) / 2-5-6(0.0455) / 2-6-1(0.0400) / 2-3-6(0.0399) / 6-2-5(0.0397) / 6-2-3(0.0358) / 2-1-6(0.0306) / 5-2-6(0.0299) / 6-2-1(0.0288)
2025-06-29,12,1-4-6,3-6-1,0.09380721750595729,False,3-6-1(0.0938) / 3-1-6(0.0933) / 6-3-1(0.0692) / 1-3-6(0.0687) / 6-1-3(0.0440) / 1-6-3(0.0439) / 3-6-4(0.0309) / 3-1-4(0.0305) / 3-6-5(0.0233) / 3-1-5(0.0229)
2025-07-12,1,1-5-6,6-4-3,0.05512968732146354,False,6-4-3(0.0551) / 6-3-4(0.0471) / 6-4-2(0.0428) / 4-6-3(0.0423) / 6-2-4(0.0340) / 3-6-4(0.0333) / 4-6-2(0.0328) / 6-4-1(0.0306) / 4-3-6(0.0257) / 6-3-2(0.0253)
2025-07-12,2,1-5-3,1-5-6,0.052082997925880586,False,1-5-6(0.0521) / 1-6-5(0.0478) / 5-1-6(0.0446) / 1-5-3(0.0394) / 6-1-5(0.0390) / 5-1-3(0.0338) / 5-6-1(0.0332) / 1-3-5(0.0330) / 6-5-1(0.0316) / 1-6-3(0.0302)
2025-07-12,3,4-2-1,4-2-5,0.12647511395641817,False,4-2-5(0.1265) / 4-5-2(0.1110) / 4-2-3(0.0721) / 4-3-2(0.0534) / 4-5-3(0.0493) / 2-4-5(0.0482) / 4-3-5(0.0416) / 5-4-2(0.0410) / 4-2-1(0.0312) / 4-2-6(0.0283)
2025-07-12,4,2-1-6,6-2-5,0.11943148916653323,False,6-2-5(0.1194) / 6-2-3(0.1057) / 6-5-2(0.0936) / 6-3-2(0.0795) / 2-6-5(0.0564) / 6-5-3(0.0518) / 2-6-3(0.0499) / 6-3-5(0.0498) / 5-6-2(0.0411) / 3-6-2(0.0344)
2025-07-12,5,1-4-3,6-4-3,0.08027705598200446,False,6-4-3(0.0803) / 6-3-4(0.0683) / 6-4-1(0.0497) / 6-4-2(0.0457) / 4-6-3(0.0446) / 6-1-4(0.0374) / 3-6-4(0.0358) / 6-2-4(0.0338) / 6-3-1(0.0296) / 4-6-1(0.0276)
