開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2023-04-21,2,6,3,4818,伏見俊介,A2,170,57,6.05,46.7,61.3,9.86,100.0,100.0,5.3,31.7,53.3,5.03,27.0,46.6,0.14,19,84.2,0.14,2.2,10,50.0,0.15,2.8,18,61.1,0.13,2.3,14,35.7,0.13,2.0,18,27.7,0.15,2.9,17,11.7,0.12,3.2,2022-11-01,2023-04-18
2023-04-21,2,6,2,4271,川崎公靖,B1,165,52,4.31,20.5,41.0,5.6,40.0,60.0,5.98,41.8,59.2,5.78,37.4,58.7,0.2,13,46.1,0.18,4.0,16,37.5,0.18,4.3,16,18.7,0.21,4.3,21,14.2,0.18,3.2,20,20.0,0.2,4.2,15,0.0,0.23,4.9,2022-11-01,2023-04-18
2023-04-21,2,6,6,4449,中嶋達也,B1,164,55,3.94,19.1,29.8,3.65,15.4,26.9,5.57,38.3,51.9,5.35,33.1,50.9,0.16,13,53.8,0.19,3.8,22,27.2,0.19,4.1,20,20.0,0.19,4.1,21,23.8,0.15,2.9,22,0.0,0.14,3.4,16,0.0,0.14,2.1,2022-11-01,2023-04-18
2023-04-21,2,6,5,3722,西村秀樹,B1,158,52,3.89,11.0,31.5,3.91,18.2,24.2,5.2,34.4,52.5,5.8,37.9,60.1,0.14,11,36.3,0.14,2.5,15,6.6,0.15,3.3,19,5.2,0.14,2.5,15,20.0,0.14,3.1,19,10.5,0.14,3.4,8,0.0,0.16,2.8,2022-11-01,2023-04-18
2023-04-21,2,7,1,4163,山崎裕司,A2,170,52,5.66,33.3,59.5,5.33,30.6,50.0,3.97,17.4,34.9,4.82,26.9,47.6,0.18,24,75.0,0.19,4.2,20,55.0,0.17,3.8,28,28.5,0.18,3.8,30,20.0,0.17,3.5,23,13.0,0.19,3.7,7,0.0,0.15,2.9,2022-11-01,2023-04-18
2023-04-21,2,7,5,4055,吉田俊彦,A1,167,52,6.65,55.0,72.5,6.26,42.1,63.2,6.22,42.3,64.1,4.87,27.3,48.3,0.16,34,91.1,0.14,2.6,29,65.5,0.16,3.0,31,61.2,0.17,3.3,37,43.2,0.15,3.4,21,28.5,0.17,3.2,14,7.1,0.17,4.5,2022-11-01,2023-04-18
2023-04-21,2,7,3,5036,福田翔吾,B1,162,55,5.03,31.4,50.0,3.96,12.5,33.3,5.29,28.2,47.6,5.39,34.1,49.2,0.17,19,68.4,0.18,3.2,25,52.0,0.17,3.5,22,40.9,0.16,3.1,26,19.2,0.15,2.7,27,11.1,0.18,3.7,19,10.5,0.19,3.4,2022-11-01,2023-04-18
2023-04-21,2,7,4,3361,岡部浩,B1,155,52,3.9,15.7,34.3,4.23,13.6,36.4,4.45,25.3,39.8,5.5,37.3,51.3,0.19,11,63.6,0.16,2.5,18,38.8,0.18,3.2,17,0.0,0.19,3.8,14,14.2,0.18,4.1,15,6.6,0.18,3.8,12,0.0,0.25,5.4,2022-11-01,2023-04-18
2023-04-21,2,7,2,4064,原田篤志,A1,161,51,6.31,40.5,68.7,6.19,35.4,62.5,5.48,31.3,56.6,5.29,32.5,51.3,0.16,36,83.3,0.13,2.5,25,56.0,0.15,3.0,27,33.3,0.15,3.0,27,14.8,0.18,4.0,17,11.7,0.17,3.8,19,21.0,0.18,4.2,2022-11-01,2023-04-18
2023-04-21,2,7,6,4789,古賀智之,B1,171,53,3.77,12.8,28.2,5.1,25.0,45.0,4.72,31.3,39.8,5.38,37.2,50.7,0.16,6,66.6,0.1,2.2,11,18.1,0.17,3.7,9,11.1,0.13,3.1,14,7.1,0.17,3.9,11,0.0,0.14,3.8,5,0.0,0.24,4.8,2022-11-01,2023-04-18
2023-04-21,2,8,1,3874,山本寛久,A1,172,53,6.1,45.2,63.5,5.8,40.0,50.0,4.48,28.4,40.3,5.29,36.1,48.1,0.15,22,86.3,0.14,2.7,22,54.5,0.12,3.5,18,55.5,0.16,3.3,21,47.6,0.15,2.8,20,35.0,0.18,3.4,20,5.0,0.17,3.8,2022-11-01,2023-04-18
2023-04-21,2,8,2,3333,丸尾義孝,A2,162,54,5.74,40.3,57.4,5.27,22.7,36.4,4.36,18.8,37.5,5.05,32.1,47.0,0.15,30,90.0,0.14,2.1,30,33.3,0.13,2.2,26,38.4,0.16,2.8,22,31.8,0.15,3.0,25,20.0,0.15,3.3,16,6.2,0.18,3.3,2022-11-01,2023-04-18
2023-04-21,2,8,4,4264,長尾章平,A2,167,54,5.97,40.2,65.4,5.95,36.8,63.2,5.59,33.8,58.1,5.24,34.2,51.0,0.17,24,87.5,0.17,3.6,22,27.2,0.18,4.4,16,50.0,0.15,3.6,23,26.0,0.19,4.4,24,8.3,0.16,3.5,14,14.2,0.17,4.4,2022-11-01,2023-04-18
2023-04-21,2,8,3,4422,永井亮次,B1,173,54,4.05,25.7,35.4,2.77,7.7,23.1,5.67,36.2,56.2,5.28,34.6,50.7,0.19,21,71.4,0.14,2.9,24,37.5,0.18,3.5,21,28.5,0.17,3.8,18,27.7,0.19,3.7,23,4.3,0.2,4.3,25,0.0,0.24,5.5,2022-11-01,2023-04-18
2023-04-21,2,8,5,4815,伏島祐介,B1,172,53,4.32,22.7,37.1,4.43,28.6,42.9,5.46,36.8,49.5,4.86,29.0,46.9,0.18,15,46.6,0.21,3.9,24,37.5,0.17,3.5,21,38.1,0.18,3.7,22,13.6,0.18,2.8,25,4.0,0.19,3.3,13,7.6,0.15,3.2,2022-11-01,2023-04-18
2023-04-21,2,8,6,5237,永松良教,B2,172,59,1.37,0.0,0.0,1.33,0.0,0.0,4.17,30.0,35.0,4.81,28.1,44.6,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.0,0.14,3.5,5,0.0,0.28,3.6,74,0.0,0.21,4.2,2022-11-01,2023-04-18
2023-04-21,2,9,1,4377,濱本優一,A1,169,48,6.44,53.0,71.8,6.97,54.8,79.0,4.49,27.6,40.2,5.22,31.5,46.3,0.15,28,92.8,0.13,1.9,19,73.6,0.13,2.2,25,60.0,0.12,2.2,25,36.0,0.17,2.6,22,36.3,0.16,2.8,21,28.5,0.18,4.0,2022-11-01,2023-04-18
2023-04-21,2,9,2,4928,栗城匠,A1,166,50,6.82,55.2,69.0,0.0,0.0,0.0,4.73,26.7,44.2,5.3,32.9,47.0,0.16,24,83.3,0.14,2.6,18,55.5,0.16,3.3,17,58.8,0.14,2.2,20,65.0,0.14,2.9,18,27.7,0.16,3.3,16,18.7,0.19,3.9,2022-11-01,2023-04-18
2023-04-21,2,9,5,4713,白神優,A2,167,57,5.83,35.1,58.4,6.0,37.9,58.6,4.94,33.7,42.1,5.34,36.7,49.4,0.16,16,75.0,0.15,3.3,16,50.0,0.18,3.4,13,23.0,0.14,3.2,26,26.9,0.16,3.1,13,30.7,0.13,2.5,13,15.3,0.17,3.5,2022-11-01,2023-04-18
2023-04-21,2,9,3,4729,佐藤謙史朗,B1,158,56,4.71,25.6,35.9,4.62,18.8,50.0,4.92,23.1,45.1,5.29,33.1,52.9,0.18,12,33.3,0.17,2.8,13,30.7,0.17,3.3,15,26.6,0.17,3.8,19,31.5,0.18,3.5,16,18.7,0.17,3.0,19,0.0,0.19,3.5,2022-11-01,2023-04-18
2023-04-21,2,9,6,4365,盛本真輔,B1,169,51,4.9,32.4,42.9,4.71,33.3,37.5,5.88,40.7,58.2,5.15,30.8,48.5,0.19,20,85.0,0.16,2.9,18,50.0,0.19,3.6,26,26.9,0.18,4.2,18,22.2,0.2,3.8,23,8.7,0.2,4.0,17,0.0,0.22,5.2,2022-11-01,2023-04-18
2023-04-21,2,9,4,3081,岡本慎治,B1,162,50,5.41,34.2,57.5,5.47,36.7,46.9,5.15,33.8,46.2,4.5,25.2,35.3,0.18,16,62.5,0.16,3.0,16,25.0,0.19,4.4,18,33.3,0.19,3.3,14,21.4,0.15,3.1,18,16.6,0.16,2.9,10,10.0,0.22,3.6,2022-11-01,2023-04-18
2023-04-21,2,10,1,3499,市川哲也,A1,163,52,6.06,42.6,63.2,5.9,40.0,60.0,4.7,30.0,45.6,5.26,31.2,50.0,0.14,31,90.3,0.12,2.2,26,46.1,0.14,3.0,39,33.3,0.13,2.6,28,32.1,0.14,2.6,21,19.0,0.16,3.2,9,11.1,0.16,4.1,2022-11-01,2023-04-18
2023-04-21,2,10,6,4044,湯川浩司,A1,163,52,6.25,41.4,68.7,7.12,57.7,65.4,6.21,51.1,62.2,5.53,37.3,52.3,0.14,24,87.5,0.12,2.8,22,40.9,0.15,3.2,23,34.7,0.13,2.9,27,33.3,0.14,2.3,19,10.5,0.17,3.5,5,20.0,0.14,3.0,2022-11-01,2023-04-18
2023-04-21,2,10,4,3682,切田潤二,B1,161,50,4.08,16.7,40.0,4.07,12.7,29.1,5.19,31.3,52.5,4.79,28.1,39.7,0.18,11,45.4,0.16,3.6,13,15.3,0.16,3.2,19,15.7,0.18,3.4,16,12.5,0.17,3.9,6,0.0,0.17,4.5,8,12.5,0.25,5.4,2022-11-01,2023-04-18
2023-04-21,2,10,3,4580,長谷川雅和,A2,169,52,6.08,45.1,67.0,4.9,35.0,50.0,5.62,32.9,57.6,4.97,26.1,47.1,0.18,19,84.2,0.14,3.0,16,43.7,0.18,3.9,19,47.3,0.19,4.4,19,47.3,0.19,4.2,18,38.8,0.19,3.8,18,11.1,0.17,4.0,2022-11-01,2023-04-18
2023-04-21,2,10,2,4818,伏見俊介,A2,170,57,6.05,46.7,61.3,9.86,100.0,100.0,5.3,31.7,53.3,5.03,27.0,46.6,0.14,19,84.2,0.14,2.2,10,50.0,0.15,2.8,18,61.1,0.13,2.3,14,35.7,0.13,2.0,18,27.7,0.15,2.9,17,11.7,0.12,3.2,2022-11-01,2023-04-18
2023-04-21,2,10,5,4363,大野芳顕,B1,169,55,5.06,32.2,49.4,5.32,32.1,50.0,6.1,39.8,59.0,4.67,29.3,43.5,0.18,21,76.1,0.15,3.2,15,53.3,0.16,4.0,16,37.5,0.17,3.3,21,9.5,0.19,4.3,12,16.6,0.17,3.4,21,4.7,0.2,4.4,2022-11-01,2023-04-18
2023-04-21,2,11,6,3777,樋口亮,A2,170,53,5.49,39.8,51.6,5.21,33.3,52.1,5.49,37.1,53.9,5.22,30.3,50.7,0.18,26,88.4,0.16,2.4,25,52.0,0.16,3.6,26,30.7,0.2,4.1,26,38.4,0.19,4.0,24,20.8,0.21,4.3,17,11.7,0.2,3.6,2022-11-01,2023-04-18
2023-04-21,2,11,2,4391,松田祐季,A1,164,54,5.71,38.8,55.3,0.0,0.0,0.0,5.25,33.3,54.8,5.36,29.8,53.9,0.17,27,81.4,0.15,3.1,18,33.3,0.16,3.5,18,27.7,0.13,2.7,15,40.0,0.19,4.9,19,15.7,0.18,4.3,19,15.7,0.19,4.8,2022-11-01,2023-04-18
2023-04-21,2,11,1,4055,吉田俊彦,A1,167,52,6.65,55.0,72.5,6.26,42.1,63.2,6.22,42.3,64.1,4.87,27.3,48.3,0.16,34,91.1,0.14,2.6,29,65.5,0.16,3.0,31,61.2,0.17,3.3,37,43.2,0.15,3.4,21,28.5,0.17,3.2,14,7.1,0.17,4.5,2022-11-01,2023-04-18
2023-04-21,2,11,5,4111,奥田誠,A2,165,57,5.42,29.9,55.1,4.77,15.4,53.8,5.65,37.0,53.1,5.24,32.6,49.3,0.2,21,80.9,0.17,3.3,22,40.9,0.18,4.1,25,28.0,0.18,3.4,21,28.5,0.22,4.4,27,7.4,0.23,4.7,20,0.0,0.24,5.4,2022-11-01,2023-04-18
2023-04-21,2,11,4,3233,小畑実成,B1,163,54,4.94,28.9,50.0,0.0,0.0,0.0,5.37,33.7,51.2,5.14,32.4,47.5,0.16,23,65.2,0.14,2.3,17,29.4,0.14,2.5,18,22.2,0.16,2.8,20,25.0,0.18,3.6,21,14.2,0.16,2.2,13,0.0,0.18,3.0,2022-11-01,2023-04-18
2023-04-21,2,11,3,4343,村岡賢,B1,165,54,4.6,23.8,38.1,0.0,0.0,0.0,5.18,31.2,49.5,5.66,37.4,57.8,0.18,23,52.1,0.18,3.2,18,22.2,0.19,4.3,26,26.9,0.16,3.2,23,8.7,0.17,3.4,17,23.5,0.19,3.4,19,5.2,0.19,4.3,2022-11-01,2023-04-18
2023-04-21,2,12,1,4061,萩原秀人,A1,166,57,6.88,54.1,70.6,6.31,48.3,65.5,4.93,27.2,45.7,5.44,37.5,52.1,0.14,32,87.5,0.15,2.7,20,80.0,0.13,2.6,19,68.4,0.14,2.3,20,25.0,0.13,2.3,18,27.7,0.15,2.7,22,31.8,0.13,3.2,2022-11-01,2023-04-18
2023-04-21,2,12,2,3874,山本寛久,A1,172,53,6.1,45.2,63.5,5.8,40.0,50.0,4.48,28.4,40.3,5.29,36.1,48.1,0.15,22,86.3,0.14,2.7,22,54.5,0.12,3.5,18,55.5,0.16,3.3,21,47.6,0.15,2.8,20,35.0,0.18,3.4,20,5.0,0.17,3.8,2022-11-01,2023-04-18
2023-04-21,2,12,3,4064,原田篤志,A1,161,51,6.31,40.5,68.7,6.19,35.4,62.5,5.48,31.3,56.6,5.29,32.5,51.3,0.16,36,83.3,0.13,2.5,25,56.0,0.15,3.0,27,33.3,0.15,3.0,27,14.8,0.18,4.0,17,11.7,0.17,3.8,19,21.0,0.18,4.2,2022-11-01,2023-04-18
2023-04-21,2,12,4,4397,西村拓也,A1,165,54,6.93,58.2,73.1,6.7,48.1,74.1,6.09,48.8,64.0,5.86,45.5,58.3,0.15,42,97.6,0.16,3.9,23,65.2,0.15,3.4,34,50.0,0.14,3.4,26,69.2,0.16,3.3,22,40.9,0.16,3.6,13,0.0,0.16,4.2,2022-11-01,2023-04-18
2023-04-21,2,12,6,4452,松尾祭,A2,163,54,5.33,35.4,54.2,5.64,37.6,59.6,4.8,23.2,44.6,5.09,28.3,50.7,0.19,21,61.9,0.2,3.7,19,57.8,0.18,3.9,17,47.0,0.16,3.2,22,22.7,0.21,4.3,19,15.7,0.2,4.1,16,0.0,0.2,5.2,2022-11-01,2023-04-18
2023-04-21,2,12,5,4471,新田泰章,A1,159,53,5.87,45.2,61.5,6.16,32.3,77.4,5.47,33.0,56.0,5.94,41.8,58.2,0.16,23,82.6,0.14,2.6,17,64.7,0.15,3.7,24,50.0,0.16,3.1,24,37.5,0.15,3.1,19,26.3,0.18,3.8,16,12.5,0.21,4.5,2022-11-01,2023-04-18
2023-04-22,3,1,1,3709,田中浩之,B1,161,54,4.09,18.2,39.0,4.54,23.1,35.9,4.62,20.7,43.9,5.79,38.3,58.4,0.21,9,77.7,0.13,3.0,14,28.5,0.2,4.5,26,11.5,0.21,4.0,13,23.0,0.23,3.5,18,0.0,0.21,4.8,11,0.0,0.29,5.4,2022-11-01,2023-04-18
2023-04-22,3,1,6,3722,西村秀樹,B1,158,52,3.89,11.0,31.5,3.91,18.2,24.2,5.2,34.4,52.5,5.8,37.9,60.1,0.14,11,36.3,0.14,2.5,15,6.6,0.15,3.3,19,5.2,0.14,2.5,15,20.0,0.14,3.1,19,10.5,0.14,3.4,8,0.0,0.16,2.8,2022-11-01,2023-04-18
2023-04-22,3,1,3,3535,渡修平,B1,166,52,4.03,15.3,36.1,4.37,25.7,40.0,5.27,35.6,44.1,5.83,37.4,59.0,0.19,11,72.7,0.15,2.3,13,23.0,0.19,3.6,18,5.5,0.2,4.5,16,6.2,0.18,3.9,18,5.5,0.2,4.1,8,0.0,0.19,3.5,2022-11-01,2023-04-18
2023-04-22,3,1,2,3361,岡部浩,B1,155,52,3.9,15.7,34.3,4.23,13.6,36.4,4.45,25.3,39.8,5.5,37.3,51.3,0.19,11,63.6,0.16,2.5,18,38.8,0.18,3.2,17,0.0,0.19,3.8,14,14.2,0.18,4.1,15,6.6,0.18,3.8,12,0.0,0.25,5.4,2022-11-01,2023-04-18
2023-04-22,3,1,5,4202,浮田圭浩,B1,166,55,4.34,25.7,39.4,5.13,37.7,50.9,5.58,39.0,49.4,5.79,40.0,57.9,0.18,20,75.0,0.15,2.8,25,32.0,0.19,4.1,15,13.3,0.17,3.5,20,10.0,0.19,4.4,23,4.3,0.18,4.3,21,4.7,0.21,5.3,2022-11-01,2023-04-18
2023-04-22,3,1,4,5244,黒田剛,B2,157,52,1.53,0.0,0.0,1.23,0.0,0.0,4.95,29.9,44.2,5.16,30.9,46.0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.33,6.0,3,0.0,0.17,3.0,6,0.0,0.19,2.5,84,0.0,0.15,3.2,2022-11-01,2023-04-18
2023-04-22,3,2,4,3432,宮迫暢彦,B1,157,54,4.96,35.2,48.0,4.59,29.4,47.1,5.56,37.6,55.9,5.01,31.9,42.8,0.17,27,74.0,0.14,2.8,34,52.9,0.14,2.9,30,26.6,0.16,3.1,22,13.6,0.18,4.1,19,0.0,0.22,4.2,9,0.0,0.24,5.1,2022-11-01,2023-04-18
2023-04-22,3,2,2,4452,松尾祭,A2,163,54,5.33,35.4,54.2,5.64,37.6,59.6,4.8,23.2,44.6,5.09,28.3,50.7,0.19,21,61.9,0.2,3.7,19,57.8,0.18,3.9,17,47.0,0.16,3.2,22,22.7,0.21,4.3,19,15.7,0.2,4.1,16,0.0,0.2,5.2,2022-11-01,2023-04-18
2023-04-22,3,2,1,3593,横井光弘,B1,163,56,4.68,20.0,42.7,3.94,14.3,30.6,4.89,29.0,41.9,6.18,41.9,63.2,0.17,11,54.5,0.18,3.4,15,13.3,0.15,2.9,16,18.7,0.21,4.3,15,6.6,0.15,3.1,13,15.3,0.21,4.3,19,10.5,0.16,3.4,2022-11-01,2023-04-18
2023-04-22,3,2,5,4729,佐藤謙史朗,B1,158,56,4.71,25.6,35.9,4.62,18.8,50.0,4.92,23.1,45.1,5.29,33.1,52.9,0.18,12,33.3,0.17,2.8,13,30.7,0.17,3.3,15,26.6,0.17,3.8,19,31.5,0.18,3.5,16,18.7,0.17,3.0,19,0.0,0.19,3.5,2022-11-01,2023-04-18
2023-04-22,3,2,3,3233,小畑実成,B1,163,54,4.94,28.9,50.0,0.0,0.0,0.0,5.37,33.7,51.2,5.14,32.4,47.5,0.16,23,65.2,0.14,2.3,17,29.4,0.14,2.5,18,22.2,0.16,2.8,20,25.0,0.18,3.6,21,14.2,0.16,2.2,13,0.0,0.18,3.0,2022-11-01,2023-04-18
2023-04-22,3,2,6,3911,鈴木猛,B1,165,52,4.71,25.3,44.2,4.71,28.6,42.9,5.31,31.2,46.2,5.61,37.1,52.3,0.15,16,75.0,0.13,2.2,19,42.1,0.16,3.4,20,25.0,0.16,3.4,18,16.6,0.16,3.5,23,0.0,0.15,3.3,13,7.6,0.16,3.2,2022-11-01,2023-04-18
2023-04-22,3,3,2,4422,永井亮次,B1,173,54,4.05,25.7,35.4,2.77,7.7,23.1,5.67,36.2,56.2,5.28,34.6,50.7,0.19,21,71.4,0.14,2.9,24,37.5,0.18,3.5,21,28.5,0.17,3.8,18,27.7,0.19,3.7,23,4.3,0.2,4.3,25,0.0,0.24,5.5,2022-11-01,2023-04-18
2023-04-22,3,3,6,4928,栗城匠,A1,166,50,6.82,55.2,69.0,0.0,0.0,0.0,4.73,26.7,44.2,5.3,32.9,47.0,0.16,24,83.3,0.14,2.6,18,55.5,0.16,3.3,17,58.8,0.14,2.2,20,65.0,0.14,2.9,18,27.7,0.16,3.3,16,18.7,0.19,3.9,2022-11-01,2023-04-18
2023-04-22,3,3,3,4815,伏島祐介,B1,172,53,4.32,22.7,37.1,4.43,28.6,42.9,5.46,36.8,49.5,4.86,29.0,46.9,0.18,15,46.6,0.21,3.9,24,37.5,0.17,3.5,21,38.1,0.18,3.7,22,13.6,0.18,2.8,25,4.0,0.19,3.3,13,7.6,0.15,3.2,2022-11-01,2023-04-18
2023-04-22,3,3,1,4365,盛本真輔,B1,169,51,4.9,32.4,42.9,4.71,33.3,37.5,5.88,40.7,58.2,5.15,30.8,48.5,0.19,20,85.0,0.16,2.9,18,50.0,0.19,3.6,26,26.9,0.18,4.2,18,22.2,0.2,3.8,23,8.7,0.2,4.0,17,0.0,0.22,5.2,2022-11-01,2023-04-18
2023-04-22,3,3,5,4894,原村拓也,B1,174,54,4.78,23.3,44.2,4.65,23.0,41.0,4.56,25.4,38.0,4.69,25.7,44.4,0.16,20,80.0,0.15,2.8,27,33.3,0.17,3.2,24,29.1,0.16,3.3,22,4.5,0.17,3.9,24,8.3,0.14,3.2,21,0.0,0.2,3.7,2022-11-01,2023-04-18
2023-04-22,3,3,4,4363,大野芳顕,B1,169,55,5.06,32.2,49.4,5.32,32.1,50.0,6.1,39.8,59.0,4.67,29.3,43.5,0.18,21,76.1,0.15,3.2,15,53.3,0.16,4.0,16,37.5,0.17,3.3,21,9.5,0.19,4.3,12,16.6,0.17,3.4,21,4.7,0.2,4.4,2022-11-01,2023-04-18
2023-04-22,3,4,1,5036,福田翔吾,B1,162,55,5.03,31.4,50.0,3.96,12.5,33.3,5.29,28.2,47.6,5.39,34.1,49.2,0.17,19,68.4,0.18,3.2,25,52.0,0.17,3.5,22,40.9,0.16,3.1,26,19.2,0.15,2.7,27,11.1,0.18,3.7,19,10.5,0.19,3.4,2022-11-01,2023-04-18
2023-04-22,3,4,6,4713,白神優,A2,167,57,5.83,35.1,58.4,6.0,37.9,58.6,4.94,33.7,42.1,5.34,36.7,49.4,0.16,16,75.0,0.15,3.3,16,50.0,0.18,3.4,13,23.0,0.14,3.2,26,26.9,0.16,3.1,13,30.7,0.13,2.5,13,15.3,0.17,3.5,2022-11-01,2023-04-18
2023-04-22,3,4,2,4789,古賀智之,B1,171,53,3.77,12.8,28.2,5.1,25.0,45.0,4.72,31.3,39.8,5.38,37.2,50.7,0.16,6,66.6,0.1,2.2,11,18.1,0.17,3.7,9,11.1,0.13,3.1,14,7.1,0.17,3.9,11,0.0,0.14,3.8,5,0.0,0.24,4.8,2022-11-01,2023-04-18
2023-04-22,3,4,3,3777,樋口亮,A2,170,53,5.49,39.8,51.6,5.21,33.3,52.1,5.49,37.1,53.9,5.22,30.3,50.7,0.18,26,88.4,0.16,2.4,25,52.0,0.16,3.6,26,30.7,0.2,4.1,26,38.4,0.19,4.0,24,20.8,0.21,4.3,17,11.7,0.2,3.6,2022-11-01,2023-04-18
2023-04-22,3,4,5,4061,萩原秀人,A1,166,57,6.88,54.1,70.6,6.31,48.3,65.5,4.93,27.2,45.7,5.44,37.5,52.1,0.14,32,87.5,0.15,2.7,20,80.0,0.13,2.6,19,68.4,0.14,2.3,20,25.0,0.13,2.3,18,27.7,0.15,2.7,22,31.8,0.13,3.2,2022-11-01,2023-04-18
2023-04-22,3,4,4,5247,大森翼,B1,164,51,2.41,2.7,13.3,2.27,0.0,9.1,4.89,25.3,48.2,5.56,38.1,53.1,0.17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,14.2,0.19,3.8,28,7.1,0.17,3.1,57,0.0,0.17,3.4,2022-11-01,2023-04-18
2023-04-22,3,5,3,4471,新田泰章,A1,159,53,5.87,45.2,61.5,6.16,32.3,77.4,5.47,33.0,56.0,5.94,41.8,58.2,0.16,23,82.6,0.14,2.6,17,64.7,0.15,3.7,24,50.0,0.16,3.1,24,37.5,0.15,3.1,19,26.3,0.18,3.8,16,12.5,0.21,4.5,2022-11-01,2023-04-18
2023-04-22,3,5,4,4580,長谷川雅和,A2,169,52,6.08,45.1,67.0,4.9,35.0,50.0,5.62,32.9,57.6,4.97,26.1,47.1,0.18,19,84.2,0.14,3.0,16,43.7,0.18,3.9,19,47.3,0.19,4.4,19,47.3,0.19,4.2,18,38.8,0.19,3.8,18,11.1,0.17,4.0,2022-11-01,2023-04-18
2023-04-22,3,5,5,5244,黒田剛,B2,157,52,1.53,0.0,0.0,1.23,0.0,0.0,4.95,29.9,44.2,5.16,30.9,46.0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.33,6.0,3,0.0,0.17,3.0,6,0.0,0.19,2.5,84,0.0,0.15,3.2,2022-11-01,2023-04-18
2023-04-22,3,5,6,3081,岡本慎治,B1,162,50,5.41,34.2,57.5,5.47,36.7,46.9,5.15,33.8,46.2,4.5,25.2,35.3,0.18,16,62.5,0.16,3.0,16,25.0,0.19,4.4,18,33.3,0.19,3.3,14,21.4,0.15,3.1,18,16.6,0.16,2.9,10,10.0,0.22,3.6,2022-11-01,2023-04-18
2023-04-22,3,5,1,4449,中嶋達也,B1,164,55,3.94,19.1,29.8,3.65,15.4,26.9,5.57,38.3,51.9,5.35,33.1,50.9,0.16,13,53.8,0.19,3.8,22,27.2,0.19,4.1,20,20.0,0.19,4.1,21,23.8,0.15,2.9,22,0.0,0.14,3.4,16,0.0,0.14,2.1,2022-11-01,2023-04-18
2023-04-22,3,5,2,4264,長尾章平,A2,167,54,5.97,40.2,65.4,5.95,36.8,63.2,5.59,33.8,58.1,5.24,34.2,51.0,0.17,24,87.5,0.17,3.6,22,27.2,0.18,4.4,16,50.0,0.15,3.6,23,26.0,0.19,4.4,24,8.3,0.16,3.5,14,14.2,0.17,4.4,2022-11-01,2023-04-18
2023-04-22,3,6,3,4111,奥田誠,A2,165,57,5.42,29.9,55.1,4.77,15.4,53.8,5.65,37.0,53.1,5.24,32.6,49.3,0.2,21,80.9,0.17,3.3,22,40.9,0.18,4.1,25,28.0,0.18,3.4,21,28.5,0.22,4.4,27,7.4,0.23,4.7,20,0.0,0.24,5.4,2022-11-01,2023-04-18
2023-04-22,3,6,4,3499,市川哲也,A1,163,52,6.06,42.6,63.2,5.9,40.0,60.0,4.7,30.0,45.6,5.26,31.2,50.0,0.14,31,90.3,0.12,2.2,26,46.1,0.14,3.0,39,33.3,0.13,2.6,28,32.1,0.14,2.6,21,19.0,0.16,3.2,9,11.1,0.16,4.1,2022-11-01,2023-04-18
2023-04-22,3,6,1,3333,丸尾義孝,A2,162,54,5.74,40.3,57.4,5.27,22.7,36.4,4.36,18.8,37.5,5.05,32.1,47.0,0.15,30,90.0,0.14,2.1,30,33.3,0.13,2.2,26,38.4,0.16,2.8,22,31.8,0.15,3.0,25,20.0,0.15,3.3,16,6.2,0.18,3.3,2022-11-01,2023-04-18
2023-04-22,3,6,5,3682,切田潤二,B1,161,50,4.08,16.7,40.0,4.07,12.7,29.1,5.19,31.3,52.5,4.79,28.1,39.7,0.18,11,45.4,0.16,3.6,13,15.3,0.16,3.2,19,15.7,0.18,3.4,16,12.5,0.17,3.9,6,0.0,0.17,4.5,8,12.5,0.25,5.4,2022-11-01,2023-04-18
2023-04-22,3,6,2,3722,西村秀樹,B1,158,52,3.89,11.0,31.5,3.91,18.2,24.2,5.2,34.4,52.5,5.8,37.9,60.1,0.14,11,36.3,0.14,2.5,15,6.6,0.15,3.3,19,5.2,0.14,2.5,15,20.0,0.14,3.1,19,10.5,0.14,3.4,8,0.0,0.16,2.8,2022-11-01,2023-04-18
