開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2020-03-04,3,4,6,4289,落合直子,A1,151,49,6.16,48.5,61.6,8.58,83.3,83.3,5.24,23.9,45.1,5.62,39.9,55.1,0.13,25,88.0,0.13,2.0,27,55.6,0.14,2.6,21,47.6,0.12,2.7,23,56.5,0.14,3.1,19,21.1,0.13,2.2,16,0.0,0.14,3.4,2019-10-01,2020-02-29
2020-03-04,3,4,3,4286,平田さやか,A2,167,48,5.83,39.8,59.1,5.32,36.8,47.4,5.23,32.9,47.9,4.27,22.8,40.7,0.17,23,82.6,0.15,2.6,23,47.8,0.16,2.8,27,18.5,0.15,3.0,25,24.0,0.17,3.3,19,10.5,0.17,3.6,13,0.0,0.19,4.4,2019-10-01,2020-02-29
2020-03-04,3,4,5,3334,角ひとみ,A2,161,45,5.75,42.0,58.0,5.87,40.0,60.0,4.68,23.3,48.3,4.69,27.0,42.1,0.21,26,57.7,0.22,4.6,25,52.0,0.21,4.2,25,36.0,0.22,4.7,18,27.8,0.21,4.6,24,20.8,0.19,4.1,15,13.3,0.19,4.1,2019-10-01,2020-02-29
2020-03-04,3,4,4,3483,入船幸子,B1,151,41,3.7,19.5,28.6,3.45,12.9,25.8,4.94,33.3,42.0,5.49,34.6,53.4,0.23,14,57.1,0.2,3.8,14,50.0,0.18,3.9,14,7.1,0.25,4.1,18,5.6,0.25,4.5,18,11.1,0.26,4.9,10,0.0,0.24,4.6,2019-10-01,2020-02-29
2020-03-04,3,6,2,4372,原田佑実,A2,161,47,6.17,47.9,64.6,3.67,16.7,22.2,4.96,29.6,40.7,5.43,36.1,53.3,0.16,17,58.8,0.15,2.4,14,57.1,0.16,3.3,19,42.1,0.17,3.2,16,43.8,0.18,2.6,18,33.3,0.16,3.4,13,23.1,0.14,2.1,2019-10-01,2020-02-29
2020-03-04,3,6,3,4433,川野芽唯,A2,164,47,5.62,33.9,54.1,6.82,40.9,77.3,5.34,31.4,47.1,5.63,39.7,55.6,0.2,33,51.5,0.19,3.6,22,36.4,0.2,4.7,29,41.4,0.19,3.9,23,34.8,0.2,3.5,23,21.7,0.21,4.9,22,13.6,0.21,4.7,2019-10-01,2020-02-29
2020-03-04,3,6,5,4170,西坂香松,B2,153,53,2.84,5.3,18.4,4.15,17.7,35.5,5.3,31.6,53.9,4.29,22.9,39.0,0.18,9,0.0,0.13,2.2,7,0.0,0.23,3.5,10,0.0,0.19,4.2,5,20.0,0.24,3.8,10,0.0,0.19,3.9,8,0.0,0.13,3.4,2019-10-01,2020-02-29
2020-03-04,3,6,6,4987,島倉都,B1,156,47,2.92,5.7,20.8,2.29,0.0,14.3,5.48,37.3,47.0,5.28,29.6,51.9,0.19,7,42.9,0.23,3.7,14,28.6,0.2,3.4,17,5.9,0.16,3.6,11,9.1,0.21,4.3,18,11.1,0.19,3.9,12,0.0,0.16,2.9,2019-10-01,2020-02-29
2020-03-04,3,6,4,4819,蜂須瑞生,B1,159,46,4.71,27.7,44.6,6.67,66.7,66.7,6.07,43.3,56.7,5.63,36.1,53.4,0.15,18,66.7,0.15,2.3,23,47.8,0.15,2.2,18,44.4,0.14,2.8,22,40.9,0.13,2.1,23,8.7,0.18,2.9,17,5.9,0.15,2.9,2019-10-01,2020-02-29
2020-03-04,3,6,1,4689,豊田結,B1,159,55,3.87,11.1,33.3,5.1,50.0,50.0,5.55,35.9,52.6,5.19,32.6,50.8,0.17,7,57.1,0.13,3.1,14,14.3,0.15,2.8,15,26.7,0.2,3.7,9,0.0,0.16,3.0,13,15.4,0.14,3.1,14,0.0,0.22,4.0,2019-10-01,2020-02-29
2020-03-04,3,7,1,3581,加木郁,A2,162,50,5.62,36.7,57.8,4.54,25.7,40.0,6.18,43.0,55.7,4.7,26.2,42.1,0.19,15,80.0,0.17,3.3,25,56.0,0.2,3.5,20,30.0,0.2,4.3,22,22.7,0.17,3.7,17,11.8,0.19,4.2,9,11.1,0.15,3.1,2019-10-01,2020-02-29
2020-03-04,3,7,2,4583,古田祐貴,A2,167,51,5.78,33.7,65.1,6.14,41.0,66.7,5.29,30.8,50.0,5.4,33.9,57.0,0.17,25,68.0,0.15,2.9,23,56.5,0.17,3.4,28,39.3,0.15,2.6,21,28.6,0.17,3.0,23,4.3,0.2,3.8,21,4.8,0.21,4.7,2019-10-01,2020-02-29
2020-03-04,3,7,4,4729,佐藤謙史朗,B1,158,57,4.29,17.4,42.0,5.14,14.3,71.4,4.9,28.4,40.3,5.33,33.9,50.0,0.2,13,46.2,0.15,2.9,14,28.6,0.22,3.9,22,4.5,0.19,3.6,14,21.4,0.2,3.7,18,11.1,0.22,4.2,24,0.0,0.19,3.7,2019-10-01,2020-02-29
2020-03-04,3,7,3,4172,森定晃史,A1,169,51,6.96,56.2,73.2,6.0,40.0,65.0,4.71,25.4,38.1,5.12,31.3,45.8,0.15,35,91.4,0.12,2.2,24,58.3,0.13,2.6,21,52.4,0.16,2.4,26,38.5,0.14,2.9,20,20.0,0.19,3.1,26,23.1,0.19,3.8,2019-10-01,2020-02-29
2020-03-04,3,7,5,4374,永田義紘,B1,168,50,4.04,19.4,33.3,4.0,13.3,30.0,5.6,36.9,50.8,5.08,30.4,47.0,0.15,14,71.4,0.13,2.9,18,33.3,0.18,3.0,20,20.0,0.14,2.6,11,36.4,0.16,2.7,21,19.0,0.13,2.2,20,10.0,0.16,3.5,2019-10-01,2020-02-29
2020-03-04,3,7,6,4624,高田明,A1,172,50,6.64,53.0,71.0,5.53,20.0,46.7,4.92,33.8,41.5,4.36,25.8,37.5,0.17,20,70.0,0.18,3.1,21,66.7,0.17,3.6,21,66.7,0.16,3.0,23,52.2,0.18,2.8,18,27.8,0.15,3.5,17,17.6,0.21,4.6,2019-10-01,2020-02-29
2020-03-04,3,8,3,4642,松尾夏海,A2,156,49,5.25,41.2,54.9,5.5,50.0,50.0,5.03,24.2,41.9,6.06,44.7,60.6,0.16,10,90.0,0.15,3.1,12,33.3,0.18,3.5,11,54.5,0.16,3.1,15,20.0,0.15,2.5,12,33.3,0.14,3.0,13,15.4,0.18,3.1,2019-10-01,2020-02-29
2020-03-04,3,8,1,3994,茶谷桜,B1,161,48,4.78,25.5,50.0,4.52,25.9,40.7,4.41,21.9,39.1,5.9,40.4,55.9,0.21,21,52.4,0.25,4.3,24,25.0,0.2,4.2,22,45.5,0.21,3.4,29,17.2,0.19,4.0,27,7.4,0.19,3.6,15,0.0,0.22,4.2,2019-10-01,2020-02-29
2020-03-04,3,8,4,3580,水口由紀,B1,157,48,5.1,33.3,42.5,5.85,30.0,75.0,5.87,41.4,57.1,5.11,30.1,48.8,0.2,21,66.7,0.17,3.2,25,48.0,0.2,3.1,20,25.0,0.19,3.3,22,18.2,0.2,3.4,22,13.6,0.21,3.8,18,0.0,0.22,3.9,2019-10-01,2020-02-29
2020-03-04,3,8,2,3486,渋田治代,B1,157,49,5.54,36.8,55.2,6.4,50.0,60.0,4.18,14.8,32.8,4.24,24.8,37.2,0.2,18,77.8,0.18,3.7,21,23.8,0.21,4.2,20,20.0,0.18,3.4,22,27.3,0.23,4.5,21,4.8,0.2,4.0,14,0.0,0.24,4.8,2019-10-01,2020-02-29
2020-03-04,3,8,6,4722,竹野未華,B1,164,48,3.26,9.3,18.6,0.0,0.0,0.0,5.42,37.1,48.4,5.81,35.8,60.2,0.19,9,33.3,0.18,3.3,13,7.7,0.21,3.9,13,15.4,0.17,3.5,9,0.0,0.18,3.3,12,8.3,0.16,3.2,11,0.0,0.24,4.6,2019-10-01,2020-02-29
2020-03-04,3,8,5,3509,道上千夏,B1,166,50,3.91,21.9,35.9,3.72,14.0,30.0,5.91,40.9,57.6,5.57,38.9,56.5,0.15,11,45.5,0.2,2.9,13,38.5,0.16,3.2,18,22.2,0.16,2.6,12,25.0,0.12,2.3,17,5.9,0.13,1.9,14,0.0,0.15,3.1,2019-10-01,2020-02-29
2020-03-04,3,11,1,4090,中村尊,A1,165,53,6.16,46.6,60.2,0.0,0.0,0.0,4.94,25.8,48.5,6.03,40.6,63.9,0.13,33,87.9,0.13,2.4,23,52.2,0.14,2.2,23,65.2,0.12,1.7,20,35.0,0.13,2.3,19,26.3,0.13,2.7,19,26.3,0.15,2.9,2019-10-01,2020-02-29
2020-03-04,3,11,5,4172,森定晃史,A1,169,51,6.96,56.2,73.2,6.0,40.0,65.0,4.71,25.4,38.1,5.12,31.3,45.8,0.15,35,91.4,0.12,2.2,24,58.3,0.13,2.6,21,52.4,0.16,2.4,26,38.5,0.14,2.9,20,20.0,0.19,3.1,26,23.1,0.19,3.8,2019-10-01,2020-02-29
2020-03-04,3,11,4,4583,古田祐貴,A2,167,51,5.78,33.7,65.1,6.14,41.0,66.7,5.29,30.8,50.0,5.4,33.9,57.0,0.17,25,68.0,0.15,2.9,23,56.5,0.17,3.4,28,39.3,0.15,2.6,21,28.6,0.17,3.0,23,4.3,0.2,3.8,21,4.8,0.21,4.7,2019-10-01,2020-02-29
2020-03-04,3,11,6,5084,末永和也,B1,173,53,2.69,4.9,18.0,0.0,0.0,0.0,5.53,35.9,55.1,5.54,33.6,51.6,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.05,2.0,14,50.0,0.13,3.1,26,15.4,0.19,3.8,52,9.6,0.15,3.3,2019-10-01,2020-02-29
2020-03-04,3,11,3,4367,山口修路,A2,164,52,5.64,34.1,62.4,0.0,0.0,0.0,4.7,24.0,44.0,5.4,29.0,55.7,0.18,19,84.2,0.19,2.9,19,42.1,0.18,3.2,22,31.8,0.17,4.0,22,36.4,0.2,4.0,26,7.7,0.17,3.8,15,6.7,0.19,3.6,2019-10-01,2020-02-29
2020-03-04,3,11,2,4355,小川広大,B1,173,59,4.39,23.7,38.2,3.91,21.7,30.4,5.02,29.3,50.0,5.74,39.3,56.7,0.2,14,42.9,0.16,3.1,17,17.6,0.23,4.6,22,31.8,0.19,4.0,22,36.4,0.19,3.4,21,9.5,0.21,4.3,15,6.7,0.21,5.0,2019-10-01,2020-02-29
2020-03-04,3,12,4,3289,高橋淳美,B1,155,46,4.66,24.7,44.3,7.09,45.5,90.9,5.83,40.0,61.5,5.12,31.9,43.7,0.2,20,70.0,0.2,3.9,27,37.0,0.22,3.6,17,23.5,0.16,3.1,25,28.0,0.18,3.8,22,4.5,0.21,3.6,21,0.0,0.23,4.6,2019-10-01,2020-02-29
2020-03-04,3,12,1,4286,平田さやか,A2,167,48,5.83,39.8,59.1,5.32,36.8,47.4,5.23,32.9,47.9,4.27,22.8,40.7,0.17,23,82.6,0.15,2.6,23,47.8,0.16,2.8,27,18.5,0.15,3.0,25,24.0,0.17,3.3,19,10.5,0.17,3.6,13,0.0,0.19,4.4,2019-10-01,2020-02-29
2020-03-04,3,12,6,3483,入船幸子,B1,151,41,3.7,19.5,28.6,3.45,12.9,25.8,4.94,33.3,42.0,5.49,34.6,53.4,0.23,14,57.1,0.2,3.8,14,50.0,0.18,3.9,14,7.1,0.25,4.1,18,5.6,0.25,4.5,18,11.1,0.26,4.9,10,0.0,0.24,4.6,2019-10-01,2020-02-29
2020-03-04,3,12,5,3994,茶谷桜,B1,161,48,4.78,25.5,50.0,4.52,25.9,40.7,4.41,21.9,39.1,5.9,40.4,55.9,0.21,21,52.4,0.25,4.3,24,25.0,0.2,4.2,22,45.5,0.21,3.4,29,17.2,0.19,4.0,27,7.4,0.19,3.6,15,0.0,0.22,4.2,2019-10-01,2020-02-29
2020-03-04,3,12,2,4170,西坂香松,B2,153,53,2.84,5.3,18.4,4.15,17.7,35.5,5.3,31.6,53.9,4.29,22.9,39.0,0.18,9,0.0,0.13,2.2,7,0.0,0.23,3.5,10,0.0,0.19,4.2,5,20.0,0.24,3.8,10,0.0,0.19,3.9,8,0.0,0.13,3.4,2019-10-01,2020-02-29
2020-03-04,3,12,3,4733,赤井睦,B2,160,49,3.5,10.0,30.0,0.0,0.0,0.0,4.09,21.5,32.3,4.44,26.1,35.8,0.18,5,60.0,0.12,2.0,7,28.6,0.22,3.3,7,14.3,0.16,2.7,8,12.5,0.19,2.6,7,14.3,0.18,3.3,4,0.0,0.22,3.5,2019-10-01,2020-02-29
2020-03-05,4,3,4,3254,柳澤千春,B1,156,47,4.56,24.7,37.0,3.82,9.8,31.1,5.39,35.6,54.2,5.2,33.8,47.7,0.21,17,58.8,0.17,3.2,15,40.0,0.24,4.6,15,13.3,0.21,4.1,16,18.8,0.23,3.8,16,12.5,0.2,4.1,17,0.0,0.21,5.2,2019-10-01,2020-02-29
2020-03-05,4,3,3,4372,原田佑実,A2,161,47,6.17,47.9,64.6,3.67,16.7,22.2,4.96,29.6,40.7,5.43,36.1,53.3,0.16,17,58.8,0.15,2.4,14,57.1,0.16,3.3,19,42.1,0.17,3.2,16,43.8,0.18,2.6,18,33.3,0.16,3.4,13,23.1,0.14,2.1,2019-10-01,2020-02-29
2020-03-05,4,3,6,4478,櫻本あゆみ,A2,154,54,5.11,28.1,50.9,0.0,0.0,0.0,4.56,27.0,42.9,4.87,30.3,47.1,0.19,17,82.4,0.14,2.5,15,40.0,0.19,4.0,13,53.8,0.2,3.4,16,37.5,0.19,3.4,14,7.1,0.22,3.7,18,5.6,0.19,3.9,2019-10-01,2020-02-29
2020-03-05,4,3,2,3994,茶谷桜,B1,161,48,4.78,25.5,50.0,4.52,25.9,40.7,4.41,21.9,39.1,5.9,40.4,55.9,0.21,21,52.4,0.25,4.3,24,25.0,0.2,4.2,22,45.5,0.21,3.4,29,17.2,0.19,4.0,27,7.4,0.19,3.6,15,0.0,0.22,4.2,2019-10-01,2020-02-29
2020-03-05,4,3,5,4289,落合直子,A1,151,49,6.16,48.5,61.6,8.58,83.3,83.3,5.24,23.9,45.1,5.62,39.9,55.1,0.13,25,88.0,0.13,2.0,27,55.6,0.14,2.6,21,47.6,0.12,2.7,23,56.5,0.14,3.1,19,21.1,0.13,2.2,16,0.0,0.14,3.4,2019-10-01,2020-02-29
2020-03-05,4,3,1,3509,道上千夏,B1,166,50,3.91,21.9,35.9,3.72,14.0,30.0,5.91,40.9,57.6,5.57,38.9,56.5,0.15,11,45.5,0.2,2.9,13,38.5,0.16,3.2,18,22.2,0.16,2.6,12,25.0,0.12,2.3,17,5.9,0.13,1.9,14,0.0,0.15,3.1,2019-10-01,2020-02-29
2020-03-05,4,5,1,4819,蜂須瑞生,B1,159,46,4.71,27.7,44.6,6.67,66.7,66.7,6.07,43.3,56.7,5.63,36.1,53.4,0.15,18,66.7,0.15,2.3,23,47.8,0.15,2.2,18,44.4,0.14,2.8,22,40.9,0.13,2.1,23,8.7,0.18,2.9,17,5.9,0.15,2.9,2019-10-01,2020-02-29
2020-03-05,4,5,5,4642,松尾夏海,A2,156,49,5.25,41.2,54.9,5.5,50.0,50.0,5.03,24.2,41.9,6.06,44.7,60.6,0.16,10,90.0,0.15,3.1,12,33.3,0.18,3.5,11,54.5,0.16,3.1,15,20.0,0.15,2.5,12,33.3,0.14,3.0,13,15.4,0.18,3.1,2019-10-01,2020-02-29
2020-03-05,4,5,3,4373,若狭奈美子,A2,158,47,5.67,40.6,57.8,5.14,32.1,50.0,5.82,38.2,60.5,5.42,34.1,50.4,0.2,19,63.2,0.19,2.9,14,50.0,0.19,3.6,17,35.3,0.19,4.0,19,31.6,0.2,3.7,14,50.0,0.2,3.9,13,7.7,0.22,4.8,2019-10-01,2020-02-29
2020-03-05,4,5,2,4853,前原哉,B2,155,48,5.0,36.4,54.5,3.88,25.0,37.5,4.52,21.7,34.8,5.45,30.8,55.0,0.22,6,66.7,0.16,3.7,8,37.5,0.22,3.8,8,37.5,0.2,3.1,13,7.7,0.23,4.3,7,0.0,0.3,4.3,5,0.0,0.18,4.2,2019-10-01,2020-02-29
2020-03-05,4,5,6,4170,西坂香松,B2,153,53,2.84,5.3,18.4,4.15,17.7,35.5,5.3,31.6,53.9,4.29,22.9,39.0,0.18,9,0.0,0.13,2.2,7,0.0,0.23,3.5,10,0.0,0.19,4.2,5,20.0,0.24,3.8,10,0.0,0.19,3.9,8,0.0,0.13,3.4,2019-10-01,2020-02-29
2020-03-05,4,5,4,4286,平田さやか,A2,167,48,5.83,39.8,59.1,5.32,36.8,47.4,5.23,32.9,47.9,4.27,22.8,40.7,0.17,23,82.6,0.15,2.6,23,47.8,0.16,2.8,27,18.5,0.15,3.0,25,24.0,0.17,3.3,19,10.5,0.17,3.6,13,0.0,0.19,4.4,2019-10-01,2020-02-29
2020-03-05,4,6,1,4260,中越博紀,A1,167,54,5.79,41.7,55.6,6.92,52.6,71.6,5.62,37.8,51.4,5.37,36.0,50.4,0.16,19,100.0,0.15,2.5,19,63.2,0.17,3.3,25,48.0,0.16,3.0,22,27.3,0.16,3.0,23,17.4,0.18,3.6,18,22.2,0.16,3.6,2019-10-01,2020-02-29
2020-03-05,4,6,2,4374,永田義紘,B1,168,50,4.04,19.4,33.3,4.0,13.3,30.0,5.6,36.9,50.8,5.08,30.4,47.0,0.15,14,71.4,0.13,2.9,18,33.3,0.18,3.0,20,20.0,0.14,2.6,11,36.4,0.16,2.7,21,19.0,0.13,2.2,20,10.0,0.16,3.5,2019-10-01,2020-02-29
2020-03-05,4,6,4,4367,山口修路,A2,164,52,5.64,34.1,62.4,0.0,0.0,0.0,4.7,24.0,44.0,5.4,29.0,55.7,0.18,19,84.2,0.19,2.9,19,42.1,0.18,3.2,22,31.8,0.17,4.0,22,36.4,0.2,4.0,26,7.7,0.17,3.8,15,6.7,0.19,3.6,2019-10-01,2020-02-29
2020-03-05,4,6,3,4226,村田浩司,B1,164,57,4.07,22.4,36.5,0.0,0.0,0.0,5.44,31.2,49.4,5.83,42.9,55.6,0.19,12,50.0,0.18,3.8,23,30.4,0.2,4.2,22,22.7,0.18,3.3,18,16.7,0.2,3.3,20,5.0,0.18,3.5,18,0.0,0.16,3.7,2019-10-01,2020-02-29
2020-03-05,4,6,5,4729,佐藤謙史朗,B1,158,57,4.29,17.4,42.0,5.14,14.3,71.4,4.9,28.4,40.3,5.33,33.9,50.0,0.2,13,46.2,0.15,2.9,14,28.6,0.22,3.9,22,4.5,0.19,3.6,14,21.4,0.2,3.7,18,11.1,0.22,4.2,24,0.0,0.19,3.7,2019-10-01,2020-02-29
2020-03-05,4,6,6,3499,市川哲也,A1,163,50,5.74,38.8,62.5,7.46,61.5,69.2,5.67,32.9,57.3,5.31,31.7,52.4,0.15,22,90.9,0.16,2.7,22,22.7,0.17,3.8,27,44.4,0.12,2.3,26,30.8,0.15,2.6,12,16.7,0.15,2.4,7,14.3,0.18,3.0,2019-10-01,2020-02-29
2020-03-05,4,7,3,4433,川野芽唯,A2,164,47,5.62,33.9,54.1,6.82,40.9,77.3,5.34,31.4,47.1,5.63,39.7,55.6,0.2,33,51.5,0.19,3.6,22,36.4,0.2,4.7,29,41.4,0.19,3.9,23,34.8,0.2,3.5,23,21.7,0.21,4.9,22,13.6,0.21,4.7,2019-10-01,2020-02-29
2020-03-05,4,7,2,4372,原田佑実,A2,161,47,6.17,47.9,64.6,3.67,16.7,22.2,4.96,29.6,40.7,5.43,36.1,53.3,0.16,17,58.8,0.15,2.4,14,57.1,0.16,3.3,19,42.1,0.17,3.2,16,43.8,0.18,2.6,18,33.3,0.16,3.4,13,23.1,0.14,2.1,2019-10-01,2020-02-29
2020-03-05,4,7,4,4478,櫻本あゆみ,A2,154,54,5.11,28.1,50.9,0.0,0.0,0.0,4.56,27.0,42.9,4.87,30.3,47.1,0.19,17,82.4,0.14,2.5,15,40.0,0.19,4.0,13,53.8,0.2,3.4,16,37.5,0.19,3.4,14,7.1,0.22,3.7,18,5.6,0.19,3.9,2019-10-01,2020-02-29
2020-03-05,4,7,6,3580,水口由紀,B1,157,48,5.1,33.3,42.5,5.85,30.0,75.0,5.87,41.4,57.1,5.11,30.1,48.8,0.2,21,66.7,0.17,3.2,25,48.0,0.2,3.1,20,25.0,0.19,3.3,22,18.2,0.2,3.4,22,13.6,0.21,3.8,18,0.0,0.22,3.9,2019-10-01,2020-02-29
2020-03-05,4,7,1,4722,竹野未華,B1,164,48,3.26,9.3,18.6,0.0,0.0,0.0,5.42,37.1,48.4,5.81,35.8,60.2,0.19,9,33.3,0.18,3.3,13,7.7,0.21,3.9,13,15.4,0.17,3.5,9,0.0,0.18,3.3,12,8.3,0.16,3.2,11,0.0,0.24,4.6,2019-10-01,2020-02-29
2020-03-05,4,7,5,5072,吉田杏美,B2,166,51,1.19,0.0,0.0,0.0,0.0,0.0,5.04,29.8,46.4,5.25,33.3,50.4,0.19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.35,4.0,3,0.0,0.28,3.5,55,0.0,0.18,3.6,2019-10-01,2020-02-29
2020-03-05,4,8,1,4172,森定晃史,A1,169,51,6.96,56.2,73.2,6.0,40.0,65.0,4.71,25.4,38.1,5.12,31.3,45.8,0.15,35,91.4,0.12,2.2,24,58.3,0.13,2.6,21,52.4,0.16,2.4,26,38.5,0.14,2.9,20,20.0,0.19,3.1,26,23.1,0.19,3.8,2019-10-01,2020-02-29
2020-03-05,4,8,2,4578,藤山雅弘,A1,167,54,6.9,58.2,73.6,6.76,53.1,73.5,5.52,36.6,47.9,4.51,27.4,42.7,0.15,29,96.6,0.12,1.9,19,52.6,0.15,2.9,21,52.4,0.17,3.4,26,42.3,0.17,3.1,26,34.6,0.16,3.1,18,44.4,0.15,3.4,2019-10-01,2020-02-29
2020-03-05,4,8,3,4395,下河雅史,B1,171,57,5.03,34.7,44.4,6.33,44.4,77.8,5.46,29.6,56.8,4.72,27.8,42.6,0.2,12,83.3,0.18,2.2,18,16.7,0.2,4.1,19,26.3,0.2,3.6,19,21.1,0.19,4.1,15,26.7,0.2,4.1,11,0.0,0.27,4.5,2019-10-01,2020-02-29
2020-03-05,4,8,4,3699,富永正人,A2,166,53,6.3,45.7,62.8,5.57,35.7,50.0,5.17,33.8,45.1,5.53,30.7,54.0,0.18,20,75.0,0.17,2.5,20,35.0,0.17,3.6,23,47.8,0.18,3.4,23,43.5,0.18,3.6,15,6.7,0.21,4.2,20,5.0,0.17,4.0,2019-10-01,2020-02-29
2020-03-05,4,8,6,4422,永井亮次,B1,172,53,4.05,21.3,34.4,4.75,30.0,40.0,6.02,43.1,53.4,5.38,36.1,48.1,0.2,10,50.0,0.14,1.4,10,30.0,0.15,3.4,12,33.3,0.21,3.5,10,30.0,0.17,4.2,9,0.0,0.2,4.2,21,4.8,0.25,5.5,2019-10-01,2020-02-29
2020-03-05,4,8,5,4727,安部慎一,B1,168,54,4.08,15.3,34.7,5.14,14.3,57.1,5.71,35.6,54.8,5.14,31.6,50.7,0.18,14,35.7,0.17,3.3,21,33.3,0.2,4.1,19,31.6,0.2,3.2,18,16.7,0.17,3.1,22,9.1,0.15,3.2,19,0.0,0.21,3.9,2019-10-01,2020-02-29
2020-03-05,4,10,1,4090,中村尊,A1,165,53,6.16,46.6,60.2,0.0,0.0,0.0,4.94,25.8,48.5,6.03,40.6,63.9,0.13,33,87.9,0.13,2.4,23,52.2,0.14,2.2,23,65.2,0.12,1.7,20,35.0,0.13,2.3,19,26.3,0.13,2.7,19,26.3,0.15,2.9,2019-10-01,2020-02-29
2020-03-05,4,10,5,3726,桂林寛,A2,167,53,5.87,38.3,61.7,3.67,33.3,33.3,6.22,41.2,61.8,4.38,24.6,37.7,0.17,31,80.6,0.17,3.3,32,40.6,0.17,3.3,31,38.7,0.16,2.8,30,26.7,0.15,2.8,29,17.2,0.19,2.9,14,0.0,0.18,4.3,2019-10-01,2020-02-29
2020-03-05,4,10,2,4367,山口修路,A2,164,52,5.64,34.1,62.4,0.0,0.0,0.0,4.7,24.0,44.0,5.4,29.0,55.7,0.18,19,84.2,0.19,2.9,19,42.1,0.18,3.2,22,31.8,0.17,4.0,22,36.4,0.2,4.0,26,7.7,0.17,3.8,15,6.7,0.19,3.6,2019-10-01,2020-02-29
2020-03-05,4,10,6,4624,高田明,A1,172,50,6.64,53.0,71.0,5.53,20.0,46.7,4.92,33.8,41.5,4.36,25.8,37.5,0.17,20,70.0,0.18,3.1,21,66.7,0.17,3.6,21,66.7,0.16,3.0,23,52.2,0.18,2.8,18,27.8,0.15,3.5,17,17.6,0.21,4.6,2019-10-01,2020-02-29
2020-03-05,4,10,3,3581,加木郁,A2,162,50,5.62,36.7,57.8,4.54,25.7,40.0,6.18,43.0,55.7,4.7,26.2,42.1,0.19,15,80.0,0.17,3.3,25,56.0,0.2,3.5,20,30.0,0.2,4.3,22,22.7,0.17,3.7,17,11.8,0.19,4.2,9,11.1,0.15,3.1,2019-10-01,2020-02-29
2020-03-05,4,10,4,4226,村田浩司,B1,164,57,4.07,22.4,36.5,0.0,0.0,0.0,5.44,31.2,49.4,5.83,42.9,55.6,0.19,12,50.0,0.18,3.8,23,30.4,0.2,4.2,22,22.7,0.18,3.3,18,16.7,0.2,3.3,20,5.0,0.18,3.5,18,0.0,0.16,3.7,2019-10-01,2020-02-29
2020-03-05,4,11,4,4260,中越博紀,A1,167,54,5.79,41.7,55.6,6.92,52.6,71.6,5.62,37.8,51.4,5.37,36.0,50.4,0.16,19,100.0,0.15,2.5,19,63.2,0.17,3.3,25,48.0,0.16,3.0,22,27.3,0.16,3.0,23,17.4,0.18,3.6,18,22.2,0.16,3.6,2019-10-01,2020-02-29
2020-03-05,4,11,1,4364,池永太,A1,169,54,5.99,45.5,61.8,6.71,41.9,61.3,5.22,33.8,49.2,5.63,41.9,53.7,0.14,30,93.3,0.13,2.5,29,58.6,0.15,3.2,28,39.3,0.14,2.9,25,40.0,0.13,2.8,22,22.7,0.13,2.9,22,4.5,0.16,3.9,2019-10-01,2020-02-29
2020-03-05,4,11,3,4951,新田洋一,B1,170,55,4.3,21.9,37.5,4.41,17.6,47.1,4.82,20.5,46.6,5.53,35.7,49.6,0.16,9,44.4,0.21,4.4,17,5.9,0.2,3.4,15,13.3,0.16,3.6,15,20.0,0.17,3.7,18,16.7,0.15,2.8,14,7.1,0.11,2.9,2019-10-01,2020-02-29
2020-03-05,4,11,5,4583,古田祐貴,A2,167,51,5.78,33.7,65.1,6.14,41.0,66.7,5.29,30.8,50.0,5.4,33.9,57.0,0.17,25,68.0,0.15,2.9,23,56.5,0.17,3.4,28,39.3,0.15,2.6,21,28.6,0.17,3.0,23,4.3,0.2,3.8,21,4.8,0.21,4.7,2019-10-01,2020-02-29
2020-03-05,4,11,6,4727,安部慎一,B1,168,54,4.08,15.3,34.7,5.14,14.3,57.1,5.71,35.6,54.8,5.14,31.6,50.7,0.18,14,35.7,0.17,3.3,21,33.3,0.2,4.1,19,31.6,0.2,3.2,18,16.7,0.17,3.1,22,9.1,0.15,3.2,19,0.0,0.21,3.9,2019-10-01,2020-02-29
2020-03-05,4,11,2,3699,富永正人,A2,166,53,6.3,45.7,62.8,5.57,35.7,50.0,5.17,33.8,45.1,5.53,30.7,54.0,0.18,20,75.0,0.17,2.5,20,35.0,0.17,3.6,23,47.8,0.18,3.4,23,43.5,0.18,3.6,15,6.7,0.21,4.2,20,5.0,0.17,4.0,2019-10-01,2020-02-29
