開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2024-02-06,7,10,4,4363,大野芳顕,A2,169,55,5.55,35.3,52.9,5.17,27.6,48.3,5.34,35.0,47.5,4.51,23.0,43.0,0.17,20,80.0,0.15,2.7,16,37.5,0.17,3.8,24,41.6,0.16,3.2,18,27.7,0.16,3.1,17,5.8,0.16,3.6,13,7.6,0.23,4.6,2023-08-01,2024-01-29
2024-02-06,7,10,3,5005,石田貴洋,A2,172,53,5.89,37.4,64.9,6.0,30.0,70.0,6.23,47.1,61.4,5.56,35.6,53.8,0.13,30,73.3,0.15,2.8,27,25.9,0.14,3.1,24,54.1,0.13,2.5,22,27.2,0.1,2.1,25,24.0,0.11,2.0,14,35.7,0.12,2.4,2023-08-01,2024-01-29
2024-02-06,7,10,5,4228,吉田慎二郎,A2,170,59,6.1,43.8,63.1,5.4,25.0,55.0,6.29,47.1,61.4,5.54,40.7,53.1,0.15,28,89.2,0.14,3.2,23,34.7,0.17,3.2,21,61.9,0.16,3.0,20,45.0,0.14,3.5,27,37.0,0.15,2.4,20,0.0,0.16,4.1,2023-08-01,2024-01-29
2024-02-06,7,10,1,4593,小坂宗司,A2,170,53,5.43,35.8,52.3,4.68,31.6,47.4,5.44,35.7,54.3,4.94,28.7,47.5,0.15,19,63.1,0.12,2.1,16,31.2,0.13,2.3,23,60.8,0.13,2.9,20,25.0,0.15,3.0,19,15.7,0.18,3.5,17,5.8,0.18,4.5,2023-08-01,2024-01-29
2024-02-06,7,10,6,3736,岡本猛,B1,172,53,5.16,28.6,50.9,4.94,37.5,43.8,5.95,37.0,54.8,5.21,31.4,50.5,0.17,20,60.0,0.16,3.3,24,25.0,0.17,3.8,16,25.0,0.17,3.6,22,36.3,0.17,3.1,27,14.8,0.17,3.1,12,0.0,0.17,4.0,2023-08-01,2024-01-29
2024-02-06,7,10,2,3885,久田武,B1,165,54,5.73,39.0,55.8,8.5,83.3,100.0,5.19,29.0,50.7,5.75,40.4,56.1,0.17,23,86.9,0.14,2.3,17,41.1,0.17,3.7,24,25.0,0.15,3.2,22,18.1,0.17,3.3,16,6.2,0.18,3.6,19,5.2,0.21,3.8,2023-08-01,2024-01-29
2024-02-06,7,12,1,4424,松尾昂明,A2,165,52,6.11,42.9,66.4,0.0,0.0,0.0,5.77,42.4,51.5,5.21,28.0,53.0,0.16,35,82.8,0.17,3.1,19,31.5,0.16,3.6,26,30.7,0.15,3.1,27,48.1,0.16,2.8,20,25.0,0.17,3.7,23,17.3,0.17,3.1,2023-08-01,2024-01-29
2024-02-06,7,12,2,4239,竹田辰也,A1,160,55,7.01,59.5,75.4,7.62,66.7,75.0,4.81,33.8,41.2,5.56,38.3,50.5,0.14,30,90.0,0.11,2.0,20,50.0,0.11,2.0,17,47.0,0.15,3.2,21,47.6,0.16,3.1,18,38.8,0.14,3.0,24,16.6,0.18,3.7,2023-08-01,2024-01-29
2024-02-06,7,12,5,4446,和田兼輔,A1,164,53,5.69,36.8,54.7,7.0,63.6,63.6,4.32,19.3,38.6,5.03,32.7,46.7,0.16,28,82.1,0.17,2.8,19,36.8,0.15,3.5,23,39.1,0.14,2.8,23,43.4,0.17,3.8,28,32.1,0.19,3.0,14,7.1,0.16,4.1,2023-08-01,2024-01-29
2024-02-06,7,12,4,4614,石倉洋行,A1,171,55,5.62,41.2,55.9,6.93,59.3,71.2,5.08,28.1,43.8,4.35,24.3,35.5,0.14,13,69.2,0.19,3.9,19,63.1,0.15,3.2,21,61.9,0.16,2.8,18,33.3,0.13,2.2,17,47.0,0.12,2.1,12,8.3,0.12,2.4,2023-08-01,2024-01-29
2024-02-06,7,12,3,4953,尾上雅也,A1,170,53,5.82,38.5,57.8,5.53,26.3,73.7,4.31,17.2,36.2,4.37,26.7,37.6,0.16,25,72.0,0.16,3.7,25,64.0,0.15,2.5,22,36.3,0.18,3.9,26,42.3,0.17,3.1,26,19.2,0.15,4.0,13,23.0,0.18,4.2,2023-08-01,2024-01-29
2024-02-06,7,12,6,3828,明石正之,A2,160,51,5.82,42.7,58.3,6.9,60.0,70.0,5.12,33.8,50.6,5.2,35.8,47.7,0.19,22,90.9,0.17,2.2,18,50.0,0.19,3.6,22,50.0,0.17,3.5,20,30.0,0.18,3.4,26,19.2,0.2,3.6,14,14.2,0.22,4.3,2023-08-01,2024-01-29
2024-02-11,1,1,1,4931,木谷賢太,A2,163,56,5.72,40.8,56.6,6.39,49.4,68.7,5.41,34.7,48.0,5.2,34.5,49.6,0.18,17,94.1,0.15,2.8,23,47.8,0.18,3.9,16,43.7,0.17,3.0,21,23.8,0.17,3.8,23,17.3,0.22,4.2,19,10.5,0.19,4.6,2023-09-01,2024-02-09
2024-02-11,1,1,3,4704,河野大,A2,163,52,6.43,46.3,68.6,5.38,30.8,53.8,5.22,38.8,47.5,5.79,38.9,59.5,0.15,22,81.8,0.14,2.8,19,57.8,0.16,3.7,23,34.7,0.14,3.0,21,23.8,0.17,4.0,14,35.7,0.15,2.7,20,10.0,0.14,2.6,2023-09-01,2024-02-09
2024-02-11,1,1,2,4452,松尾祭,A1,163,55,6.71,52.9,73.1,5.8,38.9,61.9,5.36,37.5,51.2,5.29,35.5,50.0,0.16,26,84.6,0.16,2.8,13,46.1,0.14,3.2,21,42.8,0.16,3.0,17,47.0,0.12,2.8,18,11.1,0.19,4.2,15,0.0,0.22,4.9,2023-09-01,2024-02-09
2024-02-11,1,1,5,4732,堀本和也,A2,168,53,6.24,45.3,63.2,7.0,56.2,71.9,5.93,36.2,58.6,5.06,34.2,49.2,0.12,33,69.7,0.1,1.7,29,37.9,0.12,2.4,29,31.0,0.12,2.0,20,10.0,0.13,2.9,10,10.0,0.15,3.3,5,0.0,0.17,3.4,2023-09-01,2024-02-09
2024-02-11,1,1,4,3578,塩田雄一,B1,160,52,4.39,19.8,40.6,4.44,22.6,37.7,5.26,36.0,50.6,6.02,43.2,58.5,0.18,14,42.8,0.17,2.6,22,22.7,0.2,4.5,20,25.0,0.16,3.7,20,25.0,0.21,3.7,19,21.0,0.17,3.5,16,6.2,0.15,2.6,2023-09-01,2024-02-09
2024-02-11,1,1,6,3470,新田芳美,B1,154,47,5.14,34.9,54.0,5.44,44.4,55.6,4.57,28.0,40.2,4.98,29.9,47.0,0.16,14,64.2,0.13,2.1,19,42.1,0.18,3.3,17,41.1,0.15,2.9,8,0.0,0.14,2.6,15,13.3,0.16,2.8,14,7.1,0.18,3.9,2023-09-01,2024-02-09
2024-02-11,1,2,4,4739,中村晃朋,A1,168,52,6.38,49.2,67.5,6.59,48.8,64.6,6.41,44.7,67.1,5.42,35.9,52.1,0.16,31,87.1,0.16,3.0,21,57.1,0.18,3.9,26,61.5,0.16,3.7,20,60.0,0.15,3.7,25,20.0,0.15,3.6,16,6.2,0.18,5.1,2023-09-01,2024-02-09
2024-02-11,1,2,3,4772,石丸海渡,A1,164,60,6.01,45.1,58.2,6.3,49.1,62.5,4.8,24.6,42.0,5.06,29.6,47.0,0.11,26,92.3,0.11,1.9,20,50.0,0.11,2.2,15,40.0,0.09,2.5,18,44.4,0.11,2.3,18,38.8,0.12,2.7,17,11.7,0.13,2.8,2023-09-01,2024-02-09
2024-02-11,1,2,1,3232,山川美由紀,A2,152,47,5.66,37.4,56.6,5.68,33.3,54.5,5.49,36.4,50.6,5.77,40.5,57.0,0.15,28,82.1,0.13,2.1,19,47.3,0.15,3.2,15,20.0,0.15,3.5,25,40.0,0.16,3.1,13,15.3,0.16,2.8,14,7.1,0.19,3.9,2023-09-01,2024-02-09
2024-02-11,1,2,5,4821,妻鳥晋也,B1,170,55,5.35,37.6,55.3,5.13,34.3,47.1,5.54,38.8,55.2,5.32,39.3,52.7,0.19,12,50.0,0.17,4.5,14,57.1,0.2,4.9,17,29.4,0.2,5.1,16,31.2,0.21,4.6,18,38.8,0.18,3.5,14,14.2,0.2,4.7,2023-09-01,2024-02-09
2024-02-11,1,2,2,3304,烏野賢太,A1,164,52,5.77,41.1,56.5,5.89,42.1,57.9,4.69,30.0,44.3,5.38,32.5,53.5,0.16,30,90.0,0.16,2.7,18,55.5,0.17,3.9,27,44.4,0.17,3.9,27,37.0,0.17,3.3,23,30.4,0.17,3.6,19,0.0,0.16,3.6,2023-09-01,2024-02-09
2024-02-11,1,2,6,3849,中岡正彦,A2,166,53,6.49,49.5,66.7,6.27,50.0,62.8,5.26,34.2,47.9,5.02,32.4,53.2,0.14,22,86.3,0.11,1.9,23,30.4,0.14,3.0,22,31.8,0.14,2.4,23,17.3,0.14,3.0,15,26.6,0.15,3.5,4,0.0,0.19,5.3,2023-09-01,2024-02-09
2024-02-11,1,3,1,3788,一宮稔弘,A2,164,54,5.87,45.2,54.8,5.33,33.3,53.3,4.56,21.9,38.4,4.65,30.2,41.4,0.13,26,84.6,0.11,2.1,18,27.7,0.14,2.5,19,47.3,0.12,2.2,18,27.7,0.15,2.2,25,16.0,0.1,2.3,15,6.6,0.15,3.4,2023-09-01,2024-02-09
2024-02-11,1,3,5,4643,近江翔吾,A1,168,53,6.21,46.0,62.0,7.11,57.0,70.1,5.89,40.5,62.2,4.79,29.9,40.2,0.13,32,87.5,0.11,1.9,23,56.5,0.15,2.9,25,40.0,0.12,2.6,22,36.3,0.14,2.8,17,17.6,0.14,3.4,18,16.6,0.18,4.3,2023-09-01,2024-02-09
2024-02-11,1,3,2,5043,中村日向,A1,164,57,6.13,43.0,59.3,6.32,50.6,64.2,6.4,50.6,63.9,4.91,31.7,45.5,0.14,17,88.2,0.15,2.1,17,52.9,0.14,2.5,15,46.6,0.12,2.6,22,54.5,0.14,3.1,21,14.2,0.15,3.4,12,50.0,0.14,3.1,2023-09-01,2024-02-09
2024-02-11,1,3,3,3910,松下知幸,B1,164,52,4.42,19.0,45.6,4.52,21.8,39.1,5.02,33.9,46.8,5.46,40.5,52.4,0.17,14,78.5,0.15,2.4,20,10.0,0.14,2.6,21,19.0,0.16,2.8,19,5.2,0.2,4.1,21,4.7,0.19,4.0,14,0.0,0.18,4.6,2023-09-01,2024-02-09
2024-02-11,1,3,6,3541,三嶌誠司,A1,160,55,6.62,54.5,67.0,6.69,47.3,72.7,5.31,35.6,50.8,5.98,41.9,59.0,0.16,31,83.8,0.16,3.0,18,38.8,0.15,3.4,15,60.0,0.14,3.3,26,50.0,0.14,2.4,22,27.2,0.16,3.5,18,22.2,0.18,4.1,2023-09-01,2024-02-09
2024-02-11,1,3,4,4852,川原祐明,A2,163,52,6.34,45.0,66.7,6.9,52.5,72.5,6.05,45.8,59.0,5.16,35.0,48.0,0.16,25,80.0,0.14,2.9,25,60.0,0.16,3.7,28,21.4,0.17,3.1,18,44.4,0.16,3.4,22,31.8,0.15,3.5,19,5.2,0.18,3.6,2023-09-01,2024-02-09
2024-02-11,1,4,4,4313,西村美智子,A2,157,52,6.02,48.3,61.7,6.14,38.2,63.2,5.3,31.2,57.1,5.3,33.1,53.4,0.14,22,95.4,0.14,1.9,18,38.8,0.13,2.6,18,44.4,0.14,2.7,16,43.7,0.13,2.6,17,23.5,0.16,2.4,21,4.7,0.17,3.7,2023-09-01,2024-02-09
2024-02-11,1,4,3,4437,中田元泰,A1,171,57,5.88,39.7,59.5,6.09,43.7,63.2,4.95,25.9,46.6,5.06,30.1,48.7,0.16,28,85.7,0.16,3.1,18,44.4,0.16,3.7,15,46.6,0.13,2.9,26,38.4,0.15,3.6,20,10.0,0.16,4.3,19,15.7,0.17,3.7,2023-09-01,2024-02-09
2024-02-11,1,4,1,5056,西岡成美,A1,158,45,5.91,42.2,58.8,5.76,39.4,60.6,5.66,38.4,54.8,5.24,33.6,48.7,0.14,23,78.2,0.13,2.6,22,63.6,0.14,2.5,20,35.0,0.14,2.3,21,28.5,0.15,2.8,24,37.5,0.13,2.4,15,20.0,0.14,2.9,2023-09-01,2024-02-09
2024-02-11,1,4,5,4030,森高一真,A1,169,50,6.74,52.5,73.0,6.96,53.2,68.8,5.33,31.7,55.6,5.43,37.9,52.6,0.13,32,87.5,0.12,2.4,24,58.3,0.12,2.5,20,65.0,0.14,2.4,27,44.4,0.13,3.3,23,8.7,0.13,3.3,18,16.6,0.15,4.7,2023-09-01,2024-02-09
2024-02-11,1,4,2,3543,福田雅一,A2,165,54,6.02,43.5,63.9,6.01,43.8,63.4,5.01,28.4,43.2,5.16,36.8,48.7,0.17,20,100.0,0.15,2.9,16,56.2,0.16,3.1,28,17.8,0.17,3.4,21,42.8,0.15,3.0,18,22.2,0.18,3.2,13,0.0,0.19,4.5,2023-09-01,2024-02-09
2024-02-11,1,4,6,4839,四宮与寛,A2,166,55,6.24,49.6,59.8,5.29,42.9,42.9,6.3,47.8,61.2,5.76,41.2,53.8,0.14,27,77.7,0.14,2.4,26,50.0,0.14,2.7,22,59.0,0.12,2.1,22,22.7,0.15,2.6,24,25.0,0.14,3.2,21,4.7,0.16,3.5,2023-09-01,2024-02-09
2024-02-11,1,5,1,4642,松尾夏海,A1,156,46,5.65,45.1,56.1,6.0,45.0,55.0,5.44,32.9,55.7,5.64,38.6,49.1,0.15,21,80.9,0.15,2.7,19,73.6,0.17,3.3,16,43.7,0.13,2.2,19,36.8,0.16,2.8,14,50.0,0.16,2.9,17,11.7,0.16,3.6,2023-09-01,2024-02-09
2024-02-11,1,5,4,4776,竹田和哉,A1,169,55,6.13,44.0,66.7,6.27,42.5,69.9,5.71,34.1,54.1,5.3,37.2,47.9,0.16,23,82.6,0.16,3.0,18,50.0,0.14,3.3,19,63.1,0.13,2.9,18,38.8,0.17,3.2,17,29.4,0.17,3.5,15,13.3,0.2,3.9,2023-09-01,2024-02-09
2024-02-11,1,5,5,4685,島村隆幸,A1,165,52,5.88,41.4,57.8,5.28,28.0,44.0,5.7,42.3,56.3,5.24,31.9,52.2,0.13,27,81.4,0.11,2.4,19,52.6,0.13,3.0,24,58.3,0.14,2.6,25,40.0,0.12,3.0,20,30.0,0.13,3.1,19,10.5,0.13,2.9,2023-09-01,2024-02-09
2024-02-11,1,5,3,5136,濱野斗馬,A1,157,55,6.61,51.6,67.2,5.98,42.5,60.4,5.54,39.7,50.8,5.41,34.7,53.4,0.11,31,87.1,0.1,1.8,24,50.0,0.12,2.7,24,33.3,0.09,1.8,20,35.0,0.1,1.8,22,63.6,0.12,2.0,25,12.0,0.16,3.9,2023-09-01,2024-02-09
2024-02-11,1,5,2,4529,嶋義信,A2,166,56,5.86,40.0,57.6,5.67,37.6,55.3,5.62,31.6,59.2,5.18,34.5,49.6,0.15,21,71.4,0.14,2.2,15,40.0,0.12,1.9,22,50.0,0.13,2.1,20,35.0,0.15,2.5,17,11.7,0.15,3.4,25,8.0,0.19,4.1,2023-09-01,2024-02-09
2024-02-11,1,5,6,3442,宮武英司,A2,167,57,5.11,30.8,50.5,5.01,32.6,46.5,5.26,35.3,52.9,5.87,38.2,61.8,0.16,19,68.4,0.14,2.7,25,40.0,0.13,2.8,23,52.1,0.19,3.4,24,20.8,0.16,3.0,22,18.1,0.17,3.7,10,0.0,0.18,4.5,2023-09-01,2024-02-09
2024-02-11,1,6,1,5037,田頭虎親,A1,162,54,5.93,39.8,61.9,5.54,35.7,55.9,6.11,46.2,61.5,5.2,31.9,53.1,0.15,33,78.7,0.14,3.0,22,50.0,0.13,2.8,31,41.9,0.15,3.3,24,37.5,0.13,3.0,22,31.8,0.16,3.0,18,11.1,0.21,4.2,2023-09-01,2024-02-09
2024-02-11,1,6,4,3743,林美憲,A1,161,52,6.59,48.9,76.1,7.07,46.7,86.7,5.68,40.3,53.2,5.76,40.2,57.1,0.13,37,89.1,0.11,2.2,36,47.2,0.14,3.2,30,30.0,0.13,2.9,23,39.1,0.14,2.9,12,25.0,0.14,4.1,1,0.0,0.11,1.0,2023-09-01,2024-02-09
2024-02-11,1,6,2,3837,秋山広一,A2,167,54,5.89,43.7,56.3,6.35,48.1,67.3,5.43,32.9,51.9,5.82,43.7,56.3,0.15,32,90.6,0.13,2.3,28,46.4,0.14,2.3,22,40.9,0.14,2.7,21,19.0,0.19,3.7,21,33.3,0.16,3.0,25,8.0,0.19,3.8,2023-09-01,2024-02-09
2024-02-11,1,6,6,4452,松尾祭,A1,163,55,6.71,52.9,73.1,5.8,38.9,61.9,5.36,37.5,51.2,5.29,35.5,50.0,0.16,26,84.6,0.16,2.8,13,46.1,0.14,3.2,21,42.8,0.16,3.0,17,47.0,0.12,2.8,18,11.1,0.19,4.2,15,0.0,0.22,4.9,2023-09-01,2024-02-09
2024-02-11,1,6,5,3955,眞田英二,B1,163,53,5.2,37.9,52.9,6.25,43.8,68.8,6.69,47.7,64.6,5.55,35.0,52.5,0.19,19,68.4,0.18,3.9,16,37.5,0.17,3.6,15,46.6,0.18,3.3,19,36.8,0.19,4.1,16,25.0,0.21,4.3,13,7.6,0.23,5.6,2023-09-01,2024-02-09
2024-02-11,1,6,3,4260,中越博紀,A2,167,55,6.04,42.5,62.8,5.44,34.7,52.5,4.9,28.6,39.0,5.25,30.9,50.9,0.16,25,88.0,0.14,2.5,23,52.1,0.16,4.0,23,47.8,0.18,3.7,25,52.0,0.16,3.2,20,30.0,0.14,3.3,25,12.0,0.18,3.8,2023-09-01,2024-02-09
2024-02-11,1,8,1,4852,川原祐明,A2,163,52,6.34,45.0,66.7,6.9,52.5,72.5,6.05,45.8,59.0,5.16,35.0,48.0,0.16,25,80.0,0.14,2.9,25,60.0,0.16,3.7,28,21.4,0.17,3.1,18,44.4,0.16,3.4,22,31.8,0.15,3.5,19,5.2,0.18,3.6,2023-09-01,2024-02-09
2024-02-11,1,8,2,4772,石丸海渡,A1,164,60,6.01,45.1,58.2,6.3,49.1,62.5,4.8,24.6,42.0,5.06,29.6,47.0,0.11,26,92.3,0.11,1.9,20,50.0,0.11,2.2,15,40.0,0.09,2.5,18,44.4,0.11,2.3,18,38.8,0.12,2.7,17,11.7,0.13,2.8,2023-09-01,2024-02-09
2024-02-11,1,8,3,4732,堀本和也,A2,168,53,6.24,45.3,63.2,7.0,56.2,71.9,5.93,36.2,58.6,5.06,34.2,49.2,0.12,33,69.7,0.1,1.7,29,37.9,0.12,2.4,29,31.0,0.12,2.0,20,10.0,0.13,2.9,10,10.0,0.15,3.3,5,0.0,0.17,3.4,2023-09-01,2024-02-09
2024-02-11,1,8,4,3907,村越篤,A2,167,55,5.57,37.4,53.5,5.67,41.6,58.4,6.23,49.3,60.6,4.66,30.4,41.1,0.17,23,78.2,0.18,3.0,21,52.3,0.17,4.0,23,34.7,0.16,3.6,18,44.4,0.13,3.3,20,5.0,0.17,4.0,15,13.3,0.19,3.9,2023-09-01,2024-02-09
2024-02-11,1,8,5,4583,古田祐貴,A2,167,53,5.67,40.2,56.2,6.05,39.6,63.1,6.1,46.2,56.4,5.18,31.2,50.5,0.14,29,79.3,0.13,2.0,20,50.0,0.14,2.7,29,51.7,0.14,2.1,24,29.1,0.14,2.6,25,16.0,0.15,3.2,20,20.0,0.16,3.4,2023-09-01,2024-02-09
2024-02-11,1,8,6,4313,西村美智子,A2,157,52,6.02,48.3,61.7,6.14,38.2,63.2,5.3,31.2,57.1,5.3,33.1,53.4,0.14,22,95.4,0.14,1.9,18,38.8,0.13,2.6,18,44.4,0.14,2.7,16,43.7,0.13,2.6,17,23.5,0.16,2.4,21,4.7,0.17,3.7,2023-09-01,2024-02-09
2024-02-11,1,9,1,4739,中村晃朋,A1,168,52,6.38,49.2,67.5,6.59,48.8,64.6,6.41,44.7,67.1,5.42,35.9,52.1,0.16,31,87.1,0.16,3.0,21,57.1,0.18,3.9,26,61.5,0.16,3.7,20,60.0,0.15,3.7,25,20.0,0.15,3.6,16,6.2,0.18,5.1,2023-09-01,2024-02-09
2024-02-11,1,9,2,3975,小野寺智洋,A2,162,54,5.73,37.0,61.3,5.3,30.1,50.5,4.96,27.2,43.2,5.29,28.4,49.1,0.14,29,72.4,0.12,2.6,22,36.3,0.16,3.2,23,56.5,0.14,2.3,22,18.1,0.13,2.8,23,8.7,0.14,3.2,21,14.2,0.16,3.5,2023-09-01,2024-02-09
2024-02-11,1,9,3,4685,島村隆幸,A1,165,52,5.88,41.4,57.8,5.28,28.0,44.0,5.7,42.3,56.3,5.24,31.9,52.2,0.13,27,81.4,0.11,2.4,19,52.6,0.13,3.0,24,58.3,0.14,2.6,25,40.0,0.12,3.0,20,30.0,0.13,3.1,19,10.5,0.13,2.9,2023-09-01,2024-02-09
2024-02-11,1,9,4,4437,中田元泰,A1,171,57,5.88,39.7,59.5,6.09,43.7,63.2,4.95,25.9,46.6,5.06,30.1,48.7,0.16,28,85.7,0.16,3.1,18,44.4,0.16,3.7,15,46.6,0.13,2.9,26,38.4,0.15,3.6,20,10.0,0.16,4.3,19,15.7,0.17,3.7,2023-09-01,2024-02-09
2024-02-11,1,9,5,4052,興津藍,A2,166,50,5.96,46.6,59.2,6.89,52.6,68.4,5.54,36.6,54.9,5.56,35.8,52.0,0.17,29,79.3,0.14,2.8,20,40.0,0.16,3.8,25,40.0,0.17,3.6,21,23.8,0.18,3.7,20,35.0,0.15,3.9,24,20.8,0.2,4.6,2023-09-01,2024-02-09
2024-02-11,1,9,6,4331,三好勇人,A2,171,56,5.68,37.2,57.7,5.19,35.6,45.8,5.2,29.6,51.9,5.06,30.0,50.0,0.14,21,95.2,0.1,1.8,25,36.0,0.12,2.0,17,29.4,0.1,1.7,22,36.3,0.17,3.1,19,15.7,0.18,3.1,11,9.0,0.19,3.5,2023-09-01,2024-02-09
2024-02-11,1,10,5,4776,竹田和哉,A1,169,55,6.13,44.0,66.7,6.27,42.5,69.9,5.71,34.1,54.1,5.3,37.2,47.9,0.16,23,82.6,0.16,3.0,18,50.0,0.14,3.3,19,63.1,0.13,2.9,18,38.8,0.17,3.2,17,29.4,0.17,3.5,15,13.3,0.2,3.9,2023-09-01,2024-02-09
2024-02-11,1,10,1,4643,近江翔吾,A1,168,53,6.21,46.0,62.0,7.11,57.0,70.1,5.89,40.5,62.2,4.79,29.9,40.2,0.13,32,87.5,0.11,1.9,23,56.5,0.15,2.9,25,40.0,0.12,2.6,22,36.3,0.14,2.8,17,17.6,0.14,3.4,18,16.6,0.18,4.3,2023-09-01,2024-02-09
2024-02-11,1,10,6,3837,秋山広一,A2,167,54,5.89,43.7,56.3,6.35,48.1,67.3,5.43,32.9,51.9,5.82,43.7,56.3,0.15,32,90.6,0.13,2.3,28,46.4,0.14,2.3,22,40.9,0.14,2.7,21,19.0,0.19,3.7,21,33.3,0.16,3.0,25,8.0,0.19,3.8,2023-09-01,2024-02-09
2024-02-11,1,10,3,3232,山川美由紀,A2,152,47,5.66,37.4,56.6,5.68,33.3,54.5,5.49,36.4,50.6,5.77,40.5,57.0,0.15,28,82.1,0.13,2.1,19,47.3,0.15,3.2,15,20.0,0.15,3.5,25,40.0,0.16,3.1,13,15.3,0.16,2.8,14,7.1,0.19,3.9,2023-09-01,2024-02-09
2024-02-11,1,10,4,4931,木谷賢太,A2,163,56,5.72,40.8,56.6,6.39,49.4,68.7,5.41,34.7,48.0,5.2,34.5,49.6,0.18,17,94.1,0.15,2.8,23,47.8,0.18,3.9,16,43.7,0.17,3.0,21,23.8,0.17,3.8,23,17.3,0.22,4.2,19,10.5,0.19,4.6,2023-09-01,2024-02-09
2024-02-11,1,10,2,4839,四宮与寛,A2,166,55,6.24,49.6,59.8,5.29,42.9,42.9,6.3,47.8,61.2,5.76,41.2,53.8,0.14,27,77.7,0.14,2.4,26,50.0,0.14,2.7,22,59.0,0.12,2.1,22,22.7,0.15,2.6,24,25.0,0.14,3.2,21,4.7,0.16,3.5,2023-09-01,2024-02-09
2024-02-11,1,11,1,3743,林美憲,A1,161,52,6.59,48.9,76.1,7.07,46.7,86.7,5.68,40.3,53.2,5.76,40.2,57.1,0.13,37,89.1,0.11,2.2,36,47.2,0.14,3.2,30,30.0,0.13,2.9,23,39.1,0.14,2.9,12,25.0,0.14,4.1,1,0.0,0.11,1.0,2023-09-01,2024-02-09
2024-02-11,1,11,4,4030,森高一真,A1,169,50,6.74,52.5,73.0,6.96,53.2,68.8,5.33,31.7,55.6,5.43,37.9,52.6,0.13,32,87.5,0.12,2.4,24,58.3,0.12,2.5,20,65.0,0.14,2.4,27,44.4,0.13,3.3,23,8.7,0.13,3.3,18,16.6,0.15,4.7,2023-09-01,2024-02-09
2024-02-11,1,11,3,4596,葛原大陽,A2,167,52,5.9,42.5,59.2,6.0,48.8,60.5,4.74,24.6,44.9,5.85,39.3,59.0,0.14,28,75.0,0.13,2.4,16,56.2,0.15,3.0,21,38.1,0.13,2.4,29,34.4,0.16,2.7,24,20.8,0.14,2.6,22,4.5,0.15,3.5,2023-09-01,2024-02-09
2024-02-11,1,11,2,3541,三嶌誠司,A1,160,55,6.62,54.5,67.0,6.69,47.3,72.7,5.31,35.6,50.8,5.98,41.9,59.0,0.16,31,83.8,0.16,3.0,18,38.8,0.15,3.4,15,60.0,0.14,3.3,26,50.0,0.14,2.4,22,27.2,0.16,3.5,18,22.2,0.18,4.1,2023-09-01,2024-02-09
2024-02-11,1,11,6,5136,濱野斗馬,A1,157,55,6.61,51.6,67.2,5.98,42.5,60.4,5.54,39.7,50.8,5.41,34.7,53.4,0.11,31,87.1,0.1,1.8,24,50.0,0.12,2.7,24,33.3,0.09,1.8,20,35.0,0.1,1.8,22,63.6,0.12,2.0,25,12.0,0.16,3.9,2023-09-01,2024-02-09
2024-02-11,1,11,5,3611,岩崎芳美,A2,157,47,6.32,45.3,68.0,5.97,36.8,55.3,4.47,28.6,39.0,5.16,27.7,50.0,0.14,27,74.0,0.13,2.9,20,55.0,0.12,2.4,23,47.8,0.14,2.7,22,27.2,0.14,2.8,18,5.5,0.16,3.5,16,0.0,0.14,3.1,2023-09-01,2024-02-09
2024-02-11,1,12,1,4459,片岡雅裕,A1,155,52,5.62,45.5,53.6,7.73,63.5,87.1,6.0,48.6,60.0,5.53,34.3,50.5,0.12,24,79.1,0.13,2.3,24,45.8,0.14,3.2,24,37.5,0.12,2.6,20,55.0,0.1,2.5,18,16.6,0.13,3.0,18,16.6,0.13,2.9,2023-09-01,2024-02-09
2024-02-11,1,12,2,4028,田村隆信,A1,170,57,5.62,38.5,58.7,0.0,0.0,0.0,4.66,25.0,42.6,5.58,39.7,56.2,0.14,24,79.1,0.11,2.0,23,56.5,0.11,3.0,21,52.3,0.16,3.1,23,21.7,0.15,3.7,16,12.5,0.17,3.6,11,9.0,0.21,5.7,2023-09-01,2024-02-09
2024-02-11,1,12,3,3908,重成一人,A1,168,57,6.34,48.3,64.7,6.27,41.6,66.3,5.09,31.6,46.1,5.5,32.1,56.2,0.13,25,84.0,0.13,2.5,19,26.3,0.13,3.4,23,43.4,0.11,1.9,17,17.6,0.13,2.8,18,16.6,0.13,3.4,22,31.8,0.15,3.3,2023-09-01,2024-02-09
