開催日,日目,レース,3連単,予測確率,予測順位
2025-07-13,2,8,3-4-6,0.0003169489508870231,104
2025-07-13,2,8,5-2-3,0.0002775863800511551,105
2025-07-13,2,8,3-2-5,0.00027306438008729286,106
2025-07-13,2,8,5-3-2,0.00022040627985881714,107
2025-07-13,2,8,3-5-2,0.00021883390333603546,108
2025-07-13,2,8,6-5-3,0.00014579275806522878,109
2025-07-13,2,8,6-3-5,0.00014460682483516139,110
2025-07-13,2,8,5-6-3,0.00013283422066253625,111
2025-07-13,2,8,3-6-5,0.00013081376730623826,112
2025-07-13,2,8,5-3-6,0.00011970816089237494,113
2025-07-13,2,8,3-5-6,0.00011885416389241145,114
2025-07-13,2,8,4-5-3,9.597365687755666e-05,115
2025-07-13,2,8,4-3-5,9.522328282215734e-05,116
2025-07-13,2,8,5-4-3,9.086775881076835e-05,117
2025-07-13,2,8,3-4-5,8.951412398435089e-05,118
2025-07-13,2,8,5-3-4,8.522370116238838e-05,119
2025-07-13,2,8,3-5-4,8.461571600435143e-05,120
2025-07-13,2,9,1-2-3,0.0497704085664004,1
2025-07-13,2,9,1-2-4,0.039649559140575885,2
2025-07-13,2,9,2-1-3,0.039604223805413466,3
2025-07-13,2,9,1-3-2,0.039281094765095954,4
2025-07-13,2,9,1-2-5,0.03760451739980521,5
2025-07-13,2,9,2-1-4,0.031550675576519874,6
2025-07-13,2,9,2-1-5,0.029923357394374756,7
2025-07-13,2,9,1-4-2,0.029675712645362406,8
2025-07-13,2,9,1-5-2,0.0278541765290164,9
2025-07-13,2,9,3-1-2,0.02760639714200886,10
2025-07-13,2,9,2-3-1,0.0235816427588432,11
2025-07-13,2,9,3-2-1,0.020827152836724483,12
2025-07-13,2,9,4-1-2,0.020244249877046264,13
2025-07-13,2,9,1-2-6,0.019521801770326346,14
2025-07-13,2,9,5-1-2,0.018889704052192695,15
2025-07-13,2,9,2-4-1,0.018044280546481307,16
2025-07-13,2,9,1-3-4,0.017518852627876072,17
2025-07-13,2,9,2-5-1,0.016978091662692568,18
2025-07-13,2,9,1-3-5,0.01661526667002483,19
2025-07-13,2,9,1-4-3,0.016613306457538005,20
2025-07-13,2,9,1-5-3,0.01559355882465146,21
2025-07-13,2,9,2-1-6,0.015534246727459374,22
2025-07-13,2,9,4-2-1,0.015469269395079678,23
2025-07-13,2,9,5-2-1,0.014469495995399399,24
2025-07-13,2,9,1-6-2,0.013249114224543088,25
2025-07-13,2,9,1-4-5,0.012552345655698275,26
2025-07-13,2,9,1-5-4,0.012422597094118717,27
2025-07-13,2,9,3-1-4,0.012312090740078207,28
2025-07-13,2,9,3-1-5,0.011677058723950464,29
2025-07-13,2,9,4-1-3,0.011333305832603315,30
2025-07-13,2,9,5-1-3,0.010574992623144883,31
2025-07-13,2,9,1-3-6,0.008625557904248368,32
2025-07-13,2,9,4-1-5,0.00856298970925383,33
2025-07-13,2,9,6-1-2,0.008540266356969799,34
2025-07-13,2,9,5-1-4,0.008424560044813427,35
2025-07-13,2,9,2-6-1,0.008237215692140165,36
2025-07-13,2,9,3-4-1,0.007739746032143137,37
2025-07-13,2,9,4-3-1,0.007512787311050646,38
2025-07-13,2,9,1-6-3,0.007417230296494951,39
2025-07-13,2,9,3-5-1,0.0072900721860698695,40
2025-07-13,2,9,5-3-1,0.007034617863696522,41
2025-07-13,2,9,6-2-1,0.006672594137096982,42
2025-07-13,2,9,1-4-6,0.006516355496279501,43
2025-07-13,2,9,2-3-4,0.0062608302359803275,44
2025-07-13,2,9,1-5-6,0.006116372620542973,45
2025-07-13,2,9,3-1-6,0.0060619638658253785,46
2025-07-13,2,9,2-4-3,0.006013541132326958,47
2025-07-13,2,9,2-3-5,0.005937909642612213,48
2025-07-13,2,9,1-6-4,0.005908931024903931,49
2025-07-13,2,9,2-5-3,0.005658216868165946,50
2025-07-13,2,9,1-6-5,0.005604160660461289,51
2025-07-13,2,9,3-2-4,0.0055295243653307145,52
2025-07-13,2,9,4-5-1,0.005451807700031973,53
2025-07-13,2,9,5-4-1,0.005419694749882051,54
2025-07-13,2,9,3-2-5,0.005244323006757789,55
2025-07-13,2,9,4-2-3,0.00515537804650784,56
2025-07-13,2,9,5-2-3,0.004822187790099634,57
2025-07-13,2,9,6-1-3,0.0047810835720406425,58
2025-07-13,2,9,3-4-2,0.004607469893103534,59
2025-07-13,2,9,2-4-5,0.004543589628028415,60
2025-07-13,2,9,2-5-4,0.004507614279381338,61
2025-07-13,2,9,4-3-2,0.004472361393410118,62
2025-07-13,2,9,4-1-6,0.004445343251932375,63
2025-07-13,2,9,3-5-2,0.004339779105977673,64
2025-07-13,2,9,5-3-2,0.004187707178228326,65
2025-07-13,2,9,5-1-6,0.0041479046617886465,66
2025-07-13,2,9,4-2-5,0.003895196142379166,67
2025-07-13,2,9,5-2-4,0.0038415923332322066,68
2025-07-13,2,9,6-1-4,0.0038088466883439845,69
2025-07-13,2,9,6-1-5,0.003612394303230618,70
2025-07-13,2,9,3-6-1,0.0035676186548219977,71
2025-07-13,2,9,6-3-1,0.0032721774649142692,72
2025-07-13,2,9,4-5-2,0.0032454604759081314,73
2025-07-13,2,9,5-4-2,0.0032263436405003515,74
2025-07-13,2,9,2-3-6,0.003082573663710559,75
2025-07-13,2,9,2-6-3,0.002745182067688114,76
2025-07-13,2,9,3-2-6,0.0027225089227715426,77
2025-07-13,2,9,4-6-1,0.0026730498822065234,78
2025-07-13,2,9,6-4-1,0.0025257543096243733,79
2025-07-13,2,9,5-6-1,0.002504516951525272,80
2025-07-13,2,9,6-5-1,0.002380530317717204,81
2025-07-13,2,9,2-4-6,0.0023587340611514133,82
2025-07-13,2,9,6-2-3,0.0022237472532858115,83
2025-07-13,2,9,2-5-6,0.002219362694732268,84
2025-07-13,2,9,2-6-4,0.0021869472620308934,85
2025-07-13,2,9,3-6-2,0.002123802961221362,86
2025-07-13,2,9,2-6-5,0.00207414907378722,87
2025-07-13,2,9,4-2-6,0.0020221306429652475,88
2025-07-13,2,9,3-4-5,0.0019488851165128424,89
2025-07-13,2,9,6-3-2,0.0019479268559810439,90
2025-07-13,2,9,3-5-4,0.0019354845136015627,91
2025-07-13,2,9,4-3-5,0.001891736410113045,92
2025-07-13,2,9,5-2-6,0.0018914410560246992,93
2025-07-13,2,9,5-3-4,0.0018676624300519695,94
2025-07-13,2,9,4-5-3,0.0018169009157903064,95
2025-07-13,2,9,5-4-3,0.0018061987685858518,96
2025-07-13,2,9,6-2-4,0.0017715466031430617,97
2025-07-13,2,9,6-2-5,0.0016801739163420993,98
2025-07-13,2,9,4-6-2,0.00159126627719853,99
2025-07-13,2,9,6-4-2,0.0015035812403457406,100
2025-07-13,2,9,5-6-2,0.0014909386435933024,101
2025-07-13,2,9,6-5-2,0.00141712941522257,102
2025-07-13,2,9,3-4-6,0.0010117334710935592,103
2025-07-13,2,9,4-3-6,0.0009820656068338998,104
2025-07-13,2,9,3-5-6,0.0009529524620968439,105
2025-07-13,2,9,3-6-4,0.0009471882418446378,106
2025-07-13,2,9,5-3-6,0.0009195596754075532,107
2025-07-13,2,9,3-6-5,0.000898334243643251,108
2025-07-13,2,9,4-6-3,0.000890836039375659,109
2025-07-13,2,9,6-3-4,0.0008687498076081313,110
2025-07-13,2,9,6-4-3,0.0008417474662928637,111
2025-07-13,2,9,5-6-3,0.0008346697816967988,112
2025-07-13,2,9,6-3-5,0.0008239415005965412,113
2025-07-13,2,9,6-5-3,0.0007933492801482364,114
2025-07-13,2,9,4-5-6,0.0007126559844704133,115
2025-07-13,2,9,5-4-6,0.0007084582050617214,116
2025-07-13,2,9,4-6-5,0.0006730798542347256,117
2025-07-13,2,9,5-6-4,0.0006649390637026128,118
2025-07-13,2,9,6-4-5,0.0006359905042817142,119
2025-07-13,2,9,6-5-4,0.0006320211167325328,120
2025-07-13,2,11,5-6-2,0.05462339180667635,1
2025-07-13,2,11,5-6-4,0.0530175714371426,2
2025-07-13,2,11,6-5-2,0.049031424005878135,3
2025-07-13,2,11,6-5-4,0.04758999649997466,4
2025-07-13,2,11,5-6-1,0.040155849762550384,5
2025-07-13,2,11,5-2-6,0.03614114840707697,6
2025-07-13,2,11,6-5-1,0.03604496957992454,7
2025-07-13,2,11,5-4-6,0.03485549814430228,8
2025-07-13,2,11,6-2-5,0.028485037306039337,9
2025-07-13,2,11,6-4-5,0.027493068705640236,10
2025-07-13,2,11,2-5-6,0.025965464141788613,11
2025-07-13,2,11,5-1-6,0.025119768341075575,12
2025-07-13,2,11,4-5-6,0.02494755817428553,13
2025-07-13,2,11,2-6-5,0.02279896289125182,14
2025-07-13,2,11,4-6-5,0.021922199458498087,15
2025-07-13,2,11,6-1-5,0.01993097991777919,16
2025-07-13,2,11,5-6-3,0.01814382545360369,17
2025-07-13,2,11,1-5-6,0.017453232491003237,18
2025-07-13,2,11,6-5-3,0.01628638518188014,19
2025-07-13,2,11,1-6-5,0.015427411113357483,20
2025-07-13,2,11,5-2-4,0.013737186003680561,21
2025-07-13,2,11,5-4-2,0.013649789622892245,22
2025-07-13,2,11,5-3-6,0.010480335501926055,23
2025-07-13,2,11,5-2-1,0.010404633074866788,24
2025-07-13,2,11,5-4-1,0.010034508719765849,25
2025-07-13,2,11,2-5-4,0.009869426576323248,26
2025-07-13,2,11,5-1-2,0.009837172655285088,27
2025-07-13,2,11,4-5-2,0.009769733293555825,28
2025-07-13,2,11,5-1-4,0.009547979111896476,29
2025-07-13,2,11,6-2-4,0.00866356348209447,30
2025-07-13,2,11,6-4-2,0.00861512970793355,31
2025-07-13,2,11,6-3-5,0.008390115469366102,32
2025-07-13,2,11,2-5-1,0.007475167196430866,33
2025-07-13,2,11,4-5-1,0.007182123434309765,34
2025-07-13,2,11,3-5-6,0.0069345028492435856,35
2025-07-13,2,11,2-6-4,0.006934176010097708,36
2025-07-13,2,11,4-6-2,0.006869462039332345,37
2025-07-13,2,11,1-5-2,0.006834874393570099,38
2025-07-13,2,11,2-4-5,0.00665213314391837,39
2025-07-13,2,11,1-5-4,0.006633942518756385,40
2025-07-13,2,11,4-2-5,0.006627100267409954,41
2025-07-13,2,11,6-2-1,0.006561838729406222,42
2025-07-13,2,11,6-4-1,0.006333327953361927,43
2025-07-13,2,11,6-1-2,0.006245500603672531,44
2025-07-13,2,11,3-6-5,0.006184608891002672,45
2025-07-13,2,11,6-1-4,0.006061895160004589,46
2025-07-13,2,11,2-4-6,0.0053228578997277605,47
2025-07-13,2,11,4-2-6,0.0053028272657051154,48
2025-07-13,2,11,2-6-1,0.005251989529899366,49
2025-07-13,2,11,4-6-1,0.005050017519550241,50
2025-07-13,2,11,2-1-5,0.004870034883665612,51
2025-07-13,2,11,1-6-2,0.004834278385661757,52
2025-07-13,2,11,1-2-5,0.0047097534640821795,53
2025-07-13,2,11,5-2-3,0.004701179218855237,54
2025-07-13,2,11,1-6-4,0.004692160101774019,55
2025-07-13,2,11,4-1-5,0.004689515892124515,56
2025-07-13,2,11,1-4-5,0.0045523066156254646,57
2025-07-13,2,11,5-4-3,0.0045339440156460156,58
2025-07-13,2,11,5-3-2,0.004104212603313607,59
2025-07-13,2,11,5-3-4,0.003983556818652271,60
2025-07-13,2,11,2-1-6,0.003896870837013927,61
2025-07-13,2,11,1-2-6,0.0037686179590345923,62
2025-07-13,2,11,4-1-6,0.003752424398647929,63
2025-07-13,2,11,1-4-6,0.0036426332285784293,64
2025-07-13,2,11,2-5-3,0.003377543487450573,65
2025-07-13,2,11,5-1-3,0.0032675368136447468,66
2025-07-13,2,11,4-5-3,0.003245136007553305,67
2025-07-13,2,11,5-3-1,0.0030171715677326963,68
2025-07-13,2,11,6-2-3,0.0029648695586085272,69
2025-07-13,2,11,6-4-3,0.00286162035184708,70
2025-07-13,2,11,3-5-2,0.002715626230319554,71
2025-07-13,2,11,3-5-4,0.002635792156080424,72
2025-07-13,2,11,6-3-2,0.002629096584562058,73
2025-07-13,2,11,6-3-4,0.0025518063118542883,74
2025-07-13,2,11,2-6-3,0.0023730336147317044,75
2025-07-13,2,11,4-6-3,0.002281775555844714,76
2025-07-13,2,11,1-5-3,0.002270286847677665,77
2025-07-13,2,11,2-3-5,0.0020814371715552286,78
2025-07-13,2,11,6-1-3,0.0020745191588333535,79
2025-07-13,2,11,4-3-5,0.0020047343608841778,80
2025-07-13,2,11,3-5-1,0.001996365939740575,81
2025-07-13,2,11,3-6-2,0.0019379869289708057,82
2025-07-13,2,11,6-3-1,0.0019327545208938232,83
2025-07-13,2,11,3-2-5,0.0019169434866411058,84
2025-07-13,2,11,3-6-4,0.0018810139219219994,85
2025-07-13,2,11,3-4-5,0.0018532765447678956,86
2025-07-13,2,11,2-3-6,0.0016655100028370251,87
2025-07-13,2,11,1-6-3,0.0016057644961705822,88
2025-07-13,2,11,4-3-6,0.0016041344781927253,89
2025-07-13,2,11,3-2-6,0.001533886583513112,90
2025-07-13,2,11,2-4-1,0.001532391354378732,91
2025-07-13,2,11,4-2-1,0.001526624758505377,92
2025-07-13,2,11,3-4-6,0.0014829420102206862,93
2025-07-13,2,11,2-1-4,0.0014811936498923296,94
2025-07-13,2,11,4-1-2,0.0014694899325581703,95
2025-07-13,2,11,1-2-4,0.001432444959882123,96
2025-07-13,2,11,1-3-5,0.0014289890569146556,97
2025-07-13,2,11,1-4-2,0.0014264945242671878,98
2025-07-13,2,11,3-6-1,0.001424692048362078,99
2025-07-13,2,11,3-1-5,0.0013608454459854862,100
2025-07-13,2,11,1-3-6,0.0011434385821301046,101
2025-07-13,2,11,3-1-6,0.001088911898748562,102
2025-07-13,2,11,2-4-3,0.0006923883176390591,103
2025-07-13,2,11,4-2-3,0.0006897827667764497,104
2025-07-13,2,11,2-3-4,0.0006330573794241311,105
2025-07-13,2,11,4-3-2,0.0006281963913844685,106
2025-07-13,2,11,3-2-4,0.0005830275526646977,107
2025-07-13,2,11,3-4-2,0.0005807361116647865,108
2025-07-13,2,11,2-1-3,0.0005068983417789122,109
2025-07-13,2,11,1-2-3,0.0004902154251785985,110
2025-07-13,2,11,4-1-3,0.0004881089943393906,111
2025-07-13,2,11,2-3-1,0.00047948173275662466,112
2025-07-13,2,11,1-4-3,0.0004738275453568933,113
2025-07-13,2,11,4-3-1,0.0004618124045297347,114
2025-07-13,2,11,1-3-2,0.0004477829015140748,115
2025-07-13,2,11,3-2-1,0.0004415888200384312,116
2025-07-13,2,11,1-3-4,0.0004346189642227926,117
2025-07-13,2,11,3-4-1,0.00042692244623389656,118
2025-07-13,2,11,3-1-2,0.00042642966324128376,119
2025-07-13,2,11,3-1-4,0.00041389346919039414,120
2025-07-14,3,1,1-5-6,0.0659491926734823,1
2025-07-14,3,1,1-6-5,0.06409463720942471,2
2025-07-14,3,1,5-1-6,0.05091622547612366,3
2025-07-14,3,1,6-1-5,0.048768743713896265,4
2025-07-14,3,1,5-6-1,0.034440397913228685,5
2025-07-14,3,1,6-5-1,0.03394230389615454,6
2025-07-14,3,1,1-5-3,0.024702316162805205,7
2025-07-14,3,1,1-5-2,0.023730987517936602,8
2025-07-14,3,1,1-6-3,0.022677625926205668,9
2025-07-14,3,1,1-6-2,0.021785910853231838,10
2025-07-14,3,1,1-5-4,0.019294755803254265,11
2025-07-14,3,1,5-1-3,0.019071479855031118,12
2025-07-14,3,1,1-3-5,0.018469154942539714,13
2025-07-14,3,1,5-1-2,0.018321563346751654,14
2025-07-14,3,1,1-6-4,0.017713288566135688,15
2025-07-14,3,1,1-2-5,0.017647051023953184,16
2025-07-14,3,1,1-3-6,0.017445954110442044,17
2025-07-14,3,1,6-1-3,0.017255099256137288,18
2025-07-14,3,1,1-2-6,0.01666939517841205,19
2025-07-14,3,1,6-1-2,0.01657660530168076,20
2025-07-14,3,1,5-1-4,0.014896560475716969,21
2025-07-14,3,1,1-4-5,0.014002582198718545,22
2025-07-14,3,1,6-1-4,0.013477802013132168,23
2025-07-14,3,1,1-4-6,0.013226831829964822,24
2025-07-14,3,1,3-1-5,0.012175194660275902,25
2025-07-14,3,1,2-1-5,0.01159675870815566,26
2025-07-14,3,1,3-1-6,0.0115006825157786,27
2025-07-14,3,1,2-1-6,0.010954292217580588,28
2025-07-14,3,1,5-3-1,0.010672688841444644,29
2025-07-14,3,1,5-2-1,0.01021150130494383,30
2025-07-14,3,1,6-3-1,0.009777297307295967,31
2025-07-14,3,1,6-2-1,0.00935540508391155,32
2025-07-14,3,1,3-5-1,0.009112887715463645,33
2025-07-14,3,1,4-1-5,0.009071832704677315,34
2025-07-14,3,1,2-5-1,0.008691752659678198,35
2025-07-14,3,1,4-1-6,0.008569248433715525,36
2025-07-14,3,1,3-6-1,0.00847086646585873,37
2025-07-14,3,1,5-4-1,0.008151802266878623,38
2025-07-14,3,1,2-6-1,0.008079922625279656,39
2025-07-14,3,1,6-4-1,0.0074705370882759935,40
2025-07-14,3,1,4-5-1,0.006840594093566721,41
2025-07-14,3,1,5-6-3,0.006549397275908877,42
2025-07-14,3,1,6-5-3,0.006454676663017267,43
2025-07-14,3,1,4-6-1,0.006360904181104614,44
2025-07-14,3,1,5-6-2,0.006291866073620506,45
2025-07-14,3,1,1-3-2,0.006277707162893979,46
2025-07-14,3,1,1-2-3,0.00624378636412703,47
2025-07-14,3,1,6-5-2,0.0062008700039642255,48
2025-07-14,3,1,5-3-6,0.005418496906415029,49
2025-07-14,3,1,6-3-5,0.00525504092024364,50
2025-07-14,3,1,5-2-6,0.0051843531702927105,51
2025-07-14,3,1,5-6-4,0.005115674994373077,52
2025-07-14,3,1,1-3-4,0.005104162927093873,53
2025-07-14,3,1,6-5-4,0.005041689580081033,54
2025-07-14,3,1,6-2-5,0.005028284913124649,55
2025-07-14,3,1,1-4-3,0.0049543196580694995,56
2025-07-14,3,1,1-2-4,0.0048769650744296435,57
2025-07-14,3,1,1-4-2,0.004759509075612278,58
2025-07-14,3,1,3-5-6,0.004626589852690159,59
2025-07-14,3,1,3-6-5,0.00455286860048632,60
2025-07-14,3,1,2-5-6,0.004412780658881836,61
2025-07-14,3,1,2-6-5,0.004342746537589939,62
2025-07-14,3,1,5-4-6,0.00413864922148428,63
2025-07-14,3,1,3-1-2,0.0041383759552743385,64
2025-07-14,3,1,2-1-3,0.004103103900576437,65
2025-07-14,3,1,6-4-5,0.004015217790891273,66
2025-07-14,3,1,4-5-6,0.0034729521758469083,67
2025-07-14,3,1,4-6-5,0.0034188192003233864,68
2025-07-14,3,1,3-1-4,0.0033647547713185205,69
2025-07-14,3,1,4-1-3,0.0032097479211808354,70
2025-07-14,3,1,2-1-4,0.00320489735760924,71
2025-07-14,3,1,4-1-2,0.003083536270495836,72
2025-07-14,3,1,3-2-1,0.002596538270503213,73
2025-07-14,3,1,2-3-1,0.0025883936087687186,74
2025-07-14,3,1,3-4-1,0.002078783331782044,75
2025-07-14,3,1,4-3-1,0.002042994695390291,76
2025-07-14,3,1,2-4-1,0.001984119045685132,77
2025-07-14,3,1,4-2-1,0.001956095924949602,78
2025-07-14,3,1,5-3-2,0.0019497779614793796,79
2025-07-14,3,1,5-2-3,0.0019418817110661351,80
2025-07-14,3,1,6-3-2,0.0017862001877698268,81
2025-07-14,3,1,6-2-3,0.00177908120359026,82
2025-07-14,3,1,3-5-2,0.001664820168283114,83
2025-07-14,3,1,2-5-3,0.001652876988691955,84
2025-07-14,3,1,5-3-4,0.0015852896812185678,85
2025-07-14,3,1,5-4-3,0.0015501967107045412,86
2025-07-14,3,1,3-6-2,0.0015475302423911424,87
2025-07-14,3,1,2-6-3,0.0015365276372499414,88
2025-07-14,3,1,5-2-4,0.0015167862465562312,89
2025-07-14,3,1,5-4-2,0.0014892408691403545,90
2025-07-14,3,1,6-3-4,0.0014522908670655428,91
2025-07-14,3,1,6-4-3,0.00142064314642363,92
2025-07-14,3,1,3-2-5,0.001395571233401176,93
2025-07-14,3,1,2-3-5,0.0013911936912899864,94
2025-07-14,3,1,6-2-4,0.0013896242421640014,95
2025-07-14,3,1,6-4-2,0.0013647815270854688,96
2025-07-14,3,1,3-5-4,0.0013536014284730605,97
2025-07-14,3,1,3-2-6,0.0013182558580247597,98
2025-07-14,3,1,2-3-6,0.0013141208340333567,99
2025-07-14,3,1,4-5-3,0.0013008493233696266,100
2025-07-14,3,1,2-5-4,0.0012910472710105528,101
2025-07-14,3,1,3-6-4,0.0012582374881163066,102
2025-07-14,3,1,4-5-2,0.001249698159967815,103
2025-07-14,3,1,4-6-3,0.0012096285478758113,104
2025-07-14,3,1,2-6-4,0.0012001678445978626,105
2025-07-14,3,1,4-6-2,0.0011620643093461576,106
2025-07-14,3,1,3-4-5,0.0011172915305217657,107
2025-07-14,3,1,4-3-5,0.0010980560769186477,108
2025-07-14,3,1,2-4-5,0.0010664119590522853,109
2025-07-14,3,1,3-4-6,0.0010553929960581017,110
2025-07-14,3,1,4-2-5,0.0010513502664853374,111
2025-07-14,3,1,4-3-6,0.0010372231966331916,112
2025-07-14,3,1,2-4-6,0.0010073321794275031,113
2025-07-14,3,1,4-2-6,0.0009931049124969878,114
2025-07-14,3,1,3-2-4,0.0003856821264322249,115
2025-07-14,3,1,2-3-4,0.0003844723424315361,116
2025-07-14,3,1,3-4-2,0.0003797698955918098,117
2025-07-14,3,1,2-4-3,0.00037731224550973546,118
2025-07-14,3,1,4-3-2,0.00037323172179655527,119
2025-07-14,3,1,4-2-3,0.000371983197016447,120
2025-07-14,3,2,4-1-6,0.024382997773624713,1
2025-07-14,3,2,4-6-1,0.022668465684616144,2
2025-07-14,3,2,1-4-6,0.022296682242746904,3
2025-07-14,3,2,6-4-1,0.01974801709675312,4
2025-07-14,3,2,4-1-3,0.019117672594316286,5
2025-07-14,3,2,1-6-4,0.01848912667296454,6
2025-07-14,3,2,4-1-2,0.018336935086020616,7
2025-07-14,3,2,6-1-4,0.017614268856125638,8
2025-07-14,3,2,1-4-3,0.017481881227805002,9
2025-07-14,3,2,1-4-2,0.016767947022541172,10
2025-07-14,3,2,4-3-1,0.01671029334815626,11
2025-07-14,3,2,4-2-1,0.015886966797580473,12
2025-07-14,3,2,4-1-5,0.01510648937470288,13
2025-07-14,3,2,4-6-3,0.014348673639189574,14
2025-07-14,3,2,3-4-1,0.013959831061406696,15
2025-07-14,3,2,1-4-5,0.013813912321951175,16
2025-07-14,3,2,4-6-2,0.013762695003498367,17
2025-07-14,3,2,1-3-4,0.013718107438418767,18
2025-07-14,3,2,4-3-6,0.013490429760090489,19
2025-07-14,3,2,2-4-1,0.01319172003160222,20
2025-07-14,3,2,1-2-4,0.013053941455674806,21
2025-07-14,3,2,4-2-6,0.01282574789193012,22
2025-07-14,3,2,4-5-1,0.012628766058784317,23
2025-07-14,3,2,3-1-4,0.012532483539518857,24
2025-07-14,3,2,6-4-3,0.012500089608391366,25
2025-07-14,3,2,6-4-2,0.01198960441380604,26
2025-07-14,3,2,2-1-4,0.011853564106632093,27
2025-07-14,3,2,4-6-5,0.011338100116639674,28
2025-07-14,3,2,3-4-6,0.011269947000506448,29
2025-07-14,3,2,2-4-6,0.010649841315966123,30
2025-07-14,3,2,1-5-4,0.01041383231180802,31
2025-07-14,3,2,5-4-1,0.010230167718972859,32
2025-07-14,3,2,4-5-6,0.010195361501026087,33
2025-07-14,3,2,4-3-2,0.010145312610448806,34
2025-07-14,3,2,4-2-3,0.01005612399474504,35
2025-07-14,3,2,6-3-4,0.009959652134226287,36
2025-07-14,3,2,6-4-5,0.009877377589787692,37
2025-07-14,3,2,3-6-4,0.009550781067326217,38
2025-07-14,3,2,6-2-4,0.009481649094010908,39
2025-07-14,3,2,5-1-4,0.00922527391819178,40
2025-07-14,3,2,2-6-4,0.009037388405562452,41
2025-07-14,3,2,1-6-3,0.008786540547413459,42
2025-07-14,3,2,3-4-2,0.00847542572450715,43
2025-07-14,3,2,1-6-2,0.008427711210856772,44
2025-07-14,3,2,6-1-3,0.008370784096779325,45
2025-07-14,3,2,4-3-5,0.008357997475250031,46
2025-07-14,3,2,2-4-3,0.008350088096234779,47
2025-07-14,3,2,1-3-6,0.008314723254040647,48
2025-07-14,3,2,5-4-6,0.008258942926455319,49
2025-07-14,3,2,6-1-2,0.008028933639514799,50
2025-07-14,3,2,4-5-3,0.007993749782815925,51
2025-07-14,3,2,4-2-5,0.007946193739214598,52
2025-07-14,3,2,1-2-6,0.007912163617731185,53
2025-07-14,3,2,4-5-2,0.007667296849981924,54
2025-07-14,3,2,3-1-6,0.007596101195787857,55
2025-07-14,3,2,6-5-4,0.007577358589066929,56
2025-07-14,3,2,6-3-1,0.007477493732862796,57
2025-07-14,3,2,2-1-6,0.007184599301551755,58
2025-07-14,3,2,3-6-1,0.007170522083743877,59
2025-07-14,3,2,6-2-1,0.007118619277276447,60
2025-07-14,3,2,5-6-4,0.0070459297224353306,61
2025-07-14,3,2,3-4-5,0.006982297098873352,62
2025-07-14,3,2,1-6-5,0.006942988523579978,63
2025-07-14,3,2,3-2-4,0.006787479909631613,64
2025-07-14,3,2,2-6-1,0.0067850778574697485,65
2025-07-14,3,2,2-3-4,0.006746412722003028,66
2025-07-14,3,2,6-1-5,0.006614464202798589,67
2025-07-14,3,2,2-4-5,0.006598110543074446,68
2025-07-14,3,2,5-4-3,0.006475486251075737,69
2025-07-14,3,2,1-5-6,0.006311959144172639,70
2025-07-14,3,2,1-3-2,0.0062529858708552126,71
2025-07-14,3,2,5-4-2,0.0062110369581125984,72
2025-07-14,3,2,1-2-3,0.006203591328711328,73
2025-07-14,3,2,3-1-2,0.005712554946163173,74
2025-07-14,3,2,6-5-1,0.0056889187089869805,75
2025-07-14,3,2,2-1-3,0.005633139060406902,76
2025-07-14,3,2,5-1-6,0.005591558450523801,77
2025-07-14,3,2,3-5-4,0.005432076541305459,78
2025-07-14,3,2,5-6-1,0.005289933285987681,79
2025-07-14,3,2,5-3-4,0.005267343339575916,80
2025-07-14,3,2,1-3-5,0.0051513878505385965,81
2025-07-14,3,2,2-5-4,0.0051432263254236645,82
2025-07-14,3,2,3-2-1,0.005095894696139934,83
2025-07-14,3,2,2-3-1,0.00506506233031224,84
2025-07-14,3,2,5-2-4,0.005017611516672653,85
2025-07-14,3,2,1-5-3,0.00494893898885243,86
2025-07-14,3,2,1-2-5,0.004901981976615608,87
2025-07-14,3,2,1-5-2,0.004746831631076428,88
2025-07-14,3,2,3-1-5,0.004706165462864602,89
2025-07-14,3,2,6-3-2,0.004539807284169254,90
2025-07-14,3,2,6-2-3,0.0045059399340204144,91
2025-07-14,3,2,2-1-5,0.004451219411904779,92
2025-07-14,3,2,5-1-3,0.004384103412613542,93
2025-07-14,3,2,3-6-2,0.004353435729943963,94
2025-07-14,3,2,2-6-3,0.0042948150592916345,95
2025-07-14,3,2,5-1-2,0.004205063105401039,96
2025-07-14,3,2,3-2-6,0.004113979810574573,97
2025-07-14,3,2,2-3-6,0.004089088454278795,98
2025-07-14,3,2,3-5-1,0.004078286846430907,99
2025-07-14,3,2,5-3-1,0.003954608683084816,100
2025-07-14,3,2,2-5-1,0.00386142428437718,101
2025-07-14,3,2,5-2-1,0.0037671153735305252,102
2025-07-14,3,2,6-3-5,0.003740022538105879,103
2025-07-14,3,2,6-5-3,0.0036009688106297664,104
2025-07-14,3,2,3-6-5,0.003586484343721497,105
2025-07-14,3,2,6-2-5,0.0035605240857909544,106
2025-07-14,3,2,6-5-2,0.0034539105637228,107
2025-07-14,3,2,2-6-5,0.0033936964732198516,108
2025-07-14,3,2,5-6-3,0.0033484192247397898,109
2025-07-14,3,2,3-5-6,0.0032924522087667313,110
2025-07-14,3,2,5-6-2,0.0032116747298565644,111
2025-07-14,3,2,5-3-6,0.003192605273664211,112
2025-07-14,3,2,2-5-6,0.003117376337863372,113
2025-07-14,3,2,5-2-6,0.0030412395692848712,114
2025-07-14,3,2,3-2-5,0.0025488167153676533,115
