開催日,日目,レース,参加判定,予測ROI,実際ROI,購入金額,払戻金,購入点数,購入15点,的中有無,実際3連単,実際オッズ
2025-10-24,6,8,参加,1766.681041538222,0.0,1500,0.0,15,6-1-4;6-1-3;6-3-1;6-4-1;6-1-2;6-2-4;6-4-3;6-3-4;3-6-2;4-6-3;6-4-2;6-2-1;6-2-3;6-5-1;3-6-1,0,1-2-4,4.0
2025-10-24,6,9,参加,204.80070727056065,0.0,1500,0.0,15,3-1-4;5-3-4;5-1-4;3-2-1;5-3-1;4-3-1;3-4-1;4-1-3;5-4-1;3-1-5;5-4-3;2-4-1;1-5-4;3-5-1;5-1-3,0,1-2-3,6.3
2025-10-24,6,10,参加,869.3028340053016,0.0,1500,0.0,15,4-3-1;4-1-3;5-4-3;4-3-5;4-5-3;4-3-2;5-3-4;4-1-5;3-4-1;5-4-1;3-5-4;4-5-1;3-4-2;4-1-2;4-2-3,0,1-2-5,13.2
2025-10-24,6,11,参加,980.740071136487,0.0,1500,0.0,15,5-2-3;3-5-2;5-3-2;3-2-5;3-2-4;5-3-4;2-5-3;2-3-5;2-5-4;5-2-4;5-2-1;5-4-2;5-4-3;5-3-1;2-3-4,0,3-1-6,101.8
2025-10-24,6,12,参加,692.400023515282,0.0,1500,0.0,15,5-4-1;5-1-4;4-5-1;4-1-5;5-3-4;5-4-2;6-4-1;4-1-3;1-5-4;5-4-3;4-3-1;4-1-6;5-6-4;3-4-5;6-5-4,0,1-4-6,24.6
2025-10-25,7,1,参加,541.2267513428019,1002.6666666666667,1500,15040.0,15,3-4-1;6-3-1;3-1-4;3-6-1;6-3-4;4-3-6;6-1-3;4-1-3;3-6-4;3-1-6;3-4-6;4-3-1;3-1-2;1-3-4;6-4-3,1,4-3-1,150.4
2025-10-25,7,2,参加,721.343884856845,0.0,1500,0.0,15,4-2-3;4-3-2;4-2-1;4-3-1;3-4-1;4-6-2;4-3-6;2-4-3;3-4-2;4-2-6;4-1-2;3-4-6;4-6-3;4-1-3;2-4-6,0,1-5-4,26.2
2025-10-25,7,3,参加,1057.5443286177222,3619.3333333333335,1500,54290.0,15,5-1-6;5-6-1;5-1-4;6-5-1;5-1-3;6-1-3;5-1-2;5-3-1;1-6-5;6-1-5;5-4-1;1-5-6;1-5-3;5-2-1;1-5-2,1,5-3-1,542.9
2025-10-25,7,4,参加,382.8913334102901,0.0,1500,0.0,15,2-6-1;6-2-1;2-4-1;4-2-1;2-1-6;6-1-2;4-1-2;3-2-1;6-1-4;2-6-4;2-3-1;1-6-2;6-2-3;2-1-4;3-6-2,0,3-1-2,101.7
2025-10-25,7,5,参加,502.3110073212679,0.0,1500,0.0,15,4-3-2;5-3-4;4-3-5;4-5-3;2-5-4;5-4-3;4-2-3;3-4-2;4-2-5;3-2-4;5-4-1;3-4-1;3-5-1;4-6-2;2-4-5,0,1-4-3,86.2
2025-10-25,7,6,参加,824.0983377201483,0.0,1500,0.0,15,2-6-1;6-2-1;6-1-2;6-2-4;6-2-5;1-6-2;6-2-3;4-6-2;6-1-3;5-2-1;2-5-6;2-3-6;2-5-1;2-6-4;2-1-6,0,2-1-3,23.8
2025-10-25,7,7,参加,434.3700549704974,0.0,1500,0.0,15,5-6-1;6-1-5;6-2-1;5-1-6;6-3-1;6-5-2;2-5-6;5-6-2;6-5-3;5-1-2;6-3-2;6-4-2;1-6-5;5-2-6;6-3-5,0,2-1-6,18.9
2025-10-25,7,8,参加,1624.6857162538265,0.0,1500,0.0,15,6-5-1;5-6-1;6-5-4;6-1-2;6-2-4;6-2-5;3-6-5;6-2-1;6-3-1;6-1-5;5-6-2;2-6-5;6-1-3;6-5-3;6-5-2,0,1-2-4,3.2
2025-10-25,7,9,参加,809.8099181461852,0.0,1500,0.0,15,6-1-2;6-2-4;4-6-2;6-1-3;2-6-1;6-4-1;6-2-1;6-3-4;6-1-4;2-6-4;1-6-2;1-6-3;3-6-2;6-2-3;6-3-1,0,3-5-2,178.5
2025-10-25,7,10,参加,373.1685199305097,0.0,1500,0.0,15,5-2-1;2-5-1;2-1-5;6-1-2;5-1-2;5-6-1;5-1-4;5-3-1;6-5-1;5-1-6;5-2-4;6-1-5;5-2-6;6-2-1;1-6-5,0,1-2-4,13.8
2025-10-25,7,11,参加,288.5358354161376,109.33333333333333,1500,1639.9999999999998,15,4-1-3;6-1-3;3-1-4;1-6-3;1-6-4;6-1-2;6-1-4;6-3-1;1-3-6;1-4-3;1-3-4;3-1-2;4-3-1;1-3-2;3-1-6,1,1-3-2,16.4
2025-10-25,7,12,参加,310.34438695863383,0.0,1500,0.0,15,6-5-4;5-4-6;6-1-4;5-3-4;5-2-4;4-2-5;2-6-5;6-4-2;2-5-6;2-4-1;2-5-4;4-2-1;6-2-4;4-2-6;5-4-3,0,1-2-3,8.2
2025-10-30,1,1,参加,840.1313355477382,0.0,1500,0.0,15,5-1-2;5-2-1;2-5-1;5-6-1;1-5-2;2-1-5;2-6-5;6-1-2;5-1-6;6-2-1;2-6-1;2-5-6;2-5-3;5-2-3;5-2-4,0,1-6-2,30.9
2025-10-30,1,2,参加,169.41436512546795,0.0,1500,0.0,15,1-2-3;1-2-4;1-2-5;1-4-2;1-3-2;3-1-2;4-1-2;4-1-3;1-6-2;2-4-1;1-5-2;2-5-1;5-1-2;6-1-2;4-2-1,0,5-2-3,103.7
2025-10-30,1,3,参加,800.2079395268267,0.0,1500,0.0,15,6-4-1;6-2-1;6-4-2;6-2-4;4-6-2;6-1-4;4-6-1;6-4-3;2-6-1;4-2-6;6-5-4;4-6-3;2-4-6;4-1-6;1-6-4,0,6-2-3,12.6
2025-10-30,1,4,参加,454.9183553760637,0.0,1500,0.0,15,4-1-2;1-5-4;4-2-1;5-4-1;1-2-5;2-5-4;5-1-4;1-4-2;2-4-1;2-1-4;5-1-2;2-1-5;2-5-1;5-4-2;5-2-1,0,3-4-6,31.6
2025-10-30,1,5,参加,766.5294259574437,0.0,1500,0.0,15,3-2-1;3-2-4;3-1-4;3-5-1;3-4-1;3-1-2;3-5-2;3-4-2;3-5-4;5-3-4;5-3-2;3-4-5;5-3-1;4-3-1;3-2-5,0,1-4-6,16.6
2025-10-30,1,6,参加,644.8970133603615,0.0,1500,0.0,15,5-3-4;3-5-4;5-4-1;3-4-5;4-3-1;5-4-3;3-5-1;5-1-4;4-3-2;5-4-2;4-3-5;5-3-1;4-5-3;5-3-2;4-5-1,0,6-2-1,30.1
2025-10-30,1,7,参加,666.1919053233112,0.0,1500,0.0,15,2-5-4;2-4-5;5-2-4;2-5-3;2-4-3;4-2-6;6-2-4;4-2-1;4-2-5;2-6-5;4-5-2;2-5-1;2-4-1;4-6-2;2-5-6,0,5-6-1,202.6
2025-10-30,1,8,参加,1029.5308626951517,0.0,1500,0.0,15,5-6-1;6-5-1;6-1-2;6-1-3;6-1-5;2-6-1;5-1-6;1-6-2;1-5-6;1-6-5;6-2-1;1-6-3;6-3-1;3-6-1;6-4-1,0,1-3-4,38.8
2025-10-30,1,9,参加,749.1795273395907,0.0,1500,0.0,15,6-1-3;6-1-4;6-3-1;6-1-2;6-4-1;4-3-6;4-6-1;3-6-1;6-2-1;1-6-4;3-4-6;4-6-2;4-1-3;3-4-1;2-6-1,0,1-5-6,33.4
2025-10-30,1,10,参加,1249.228500896044,0.0,1500,0.0,15,2-5-3;2-5-4;5-2-3;3-2-4;5-2-4;3-2-5;5-3-2;3-5-2;2-3-5;2-3-4;5-4-2;2-4-3;5-3-4;2-4-5;3-5-4,0,1-2-4,12.2
2025-10-30,1,11,参加,1566.4290676427615,0.0,1500,0.0,15,3-6-5;5-3-6;6-3-5;6-3-4;6-5-3;3-6-4;5-6-3;3-6-2;6-5-4;4-3-6;6-3-1;4-6-3;6-1-3;3-4-6;6-4-3,0,6-1-4,907.9
2025-10-30,1,12,参加,1324.4448153181906,0.0,1500,0.0,15,6-3-4;3-6-5;6-3-5;3-4-6;3-6-4;3-6-2;6-4-3;6-5-3;4-6-3;5-3-6;6-1-3;6-3-1;6-3-2;4-3-6;6-5-4,0,5-4-6,140.4
2025-10-31,2,1,参加,595.694754606294,0.0,1500,0.0,15,6-4-2;6-1-4;6-4-1;4-1-6;4-6-2;5-4-1;4-5-6;4-1-2;6-5-4;4-2-6;4-2-1;2-6-4;2-4-1;5-4-2;4-2-5,0,4-3-5,259.1
2025-10-31,2,2,参加,1229.7680251126308,0.0,1500,0.0,15,6-1-2;6-2-1;6-2-4;6-1-4;6-1-5;6-4-1;6-4-2;6-3-1;5-6-1;6-5-1;6-2-5;6-2-3;1-6-4;1-6-2;4-6-1,0,1-4-2,33.6
2025-10-31,2,3,参加,621.2025073826321,0.0,1500,0.0,15,3-5-1;5-3-1;3-1-5;5-1-3;3-1-2;3-1-4;3-2-1;3-4-1;5-3-4;3-4-5;3-5-2;1-3-5;4-3-1;1-5-3;3-1-6,0,2-5-6,21.7
2025-10-31,2,4,参加,301.9801846254574,110.00000000000001,1500,1650.0,15,4-2-1;4-1-2;5-4-1;4-2-5;2-5-4;1-5-4;2-1-4;4-1-5;2-4-1;4-1-3;2-5-1;1-4-2;5-4-2;3-4-1;5-2-1,1,1-4-2,16.5
2025-10-31,2,6,参加,521.5452831496768,0.0,1500,0.0,15,5-6-1;6-5-1;5-1-6;6-1-5;5-2-1;6-1-2;1-5-6;6-1-3;5-1-4;1-6-5;5-4-2;2-5-1;6-3-1;5-4-1;5-3-4,0,3-1-4,9.6
2025-10-31,2,7,参加,461.25516305683226,0.0,1500,0.0,15,4-3-1;6-3-4;4-3-6;4-6-3;4-3-2;6-1-3;6-3-1;3-1-4;5-4-3;6-4-3;3-5-4;4-1-3;6-4-1;3-6-1;5-3-4,0,1-6-3,17.4
2025-10-31,2,8,参加,372.37396947086773,0.0,1500,0.0,15,3-2-1;2-3-1;3-2-4;3-1-2;3-4-2;5-2-4;5-2-1;4-2-1;3-1-4;6-1-2;5-3-2;2-4-3;4-2-3;2-3-4;2-1-3,0,1-2-4,3.9
2025-10-31,2,10,参加,569.7297773238543,0.0,1500,0.0,15,4-6-2;6-2-4;5-2-4;6-4-1;6-4-2;6-1-4;5-4-2;2-6-4;5-6-4;4-2-1;6-2-1;5-1-4;6-1-2;4-2-6;2-5-4,0,1-2-4,11.8
2025-10-31,2,11,参加,1101.2406278839467,0.0,1500,0.0,15,4-3-6;4-6-2;4-6-3;6-4-3;4-2-6;6-4-2;3-4-6;2-6-4;6-2-4;3-6-2;3-6-4;4-2-3;4-3-2;6-3-2;3-2-4,0,2-4-5,48.2
2025-10-31,2,12,参加,961.9008961696721,0.0,1500,0.0,15,4-6-2;4-2-6;6-4-2;4-1-2;4-3-6;4-2-3;2-4-1;6-4-1;4-2-1;4-6-1;4-1-6;6-2-4;4-3-2;4-6-3;2-4-6,0,2-1-3,19.1
2025-11-01,3,1,参加,889.3724986540542,0.0,1500,0.0,15,5-2-1;2-5-1;5-1-2;5-2-4;2-6-5;2-5-4;2-5-3;5-2-6;2-1-5;2-5-6;5-2-3;5-4-2;4-2-5;5-3-2;5-6-2,0,1-2-5,68.3
2025-11-01,3,2,参加,827.9049411581673,0.0,1500,0.0,15,6-5-4;5-6-1;5-6-4;6-5-1;2-6-5;6-1-2;6-1-4;6-4-1;6-1-5;6-2-4;5-2-6;6-2-1;4-5-6;4-6-5;6-5-2,0,1-4-5,14.2
2025-11-01,3,3,参加,868.0067767964746,0.0,1500,0.0,15,5-3-4;3-5-4;5-3-1;5-4-3;3-5-1;5-1-3;4-5-3;5-3-2;5-4-1;3-5-2;3-1-5;3-6-5;5-1-4;3-4-5;3-2-5,0,2-6-4,98.1
2025-11-01,3,4,参加,871.03331801907,0.0,1500,0.0,15,6-1-3;6-3-1;6-1-4;3-1-6;3-6-1;1-6-3;1-3-6;3-4-1;6-4-1;3-1-4;4-3-1;6-5-1;6-3-4;3-4-6;1-6-4,0,1-3-2,55.4
2025-11-01,3,5,参加,813.5036008397502,0.0,1500,0.0,15,5-1-4;5-4-1;4-1-5;5-1-2;5-4-2;4-1-2;4-2-1;2-4-1;1-5-4;2-1-4;4-5-1;5-2-1;2-5-1;1-4-5;2-1-5,0,1-4-2,22.2
2025-11-01,3,6,参加,408.3348004722571,0.0,1500,0.0,15,2-4-1;4-2-1;6-2-1;6-1-2;2-3-1;2-5-1;2-6-1;6-1-4;4-1-2;4-2-3;5-2-1;2-1-6;2-4-3;4-2-6;2-6-4,0,1-2-3,8.3
2025-11-01,3,7,参加,1292.8776685783066,0.0,1500,0.0,15,6-5-1;2-6-5;5-6-1;6-1-5;6-1-2;6-5-4;5-6-4;6-2-1;3-6-5;5-6-2;2-6-1;6-5-2;5-2-6;6-5-3;6-1-3,0,1-5-3,18.1
2025-11-01,3,8,参加,912.1480441161001,0.0,1500,0.0,15,5-6-1;5-3-2;5-2-4;2-5-6;5-2-6;5-6-2;5-2-3;3-6-5;2-5-4;5-4-2;6-5-1;5-2-1;2-6-5;6-2-5;5-6-4,0,1-3-6,138.5
2025-11-01,3,9,参加,666.1562857390483,0.0,1500,0.0,15,6-5-1;6-1-3;6-1-5;6-2-5;6-1-4;5-6-4;6-1-2;6-2-1;3-6-5;6-5-4;6-4-1;5-2-4;4-6-2;5-3-6;5-1-2,0,1-2-3,3.7
2025-11-01,3,10,参加,1205.461039580154,1208.6666666666665,1500,18130.0,15,5-4-1;5-2-4;5-4-3;5-4-2;5-3-4;5-3-1;5-3-2;1-5-4;5-1-3;3-5-4;5-2-1;5-1-4;4-5-1;2-5-4;4-5-3,1,5-4-2,181.3
2025-11-01,3,11,参加,1214.0372283016416,0.0,1500,0.0,15,6-3-4;6-1-4;4-6-3;6-4-1;4-3-6;6-1-3;6-4-3;4-6-1;3-6-4;6-3-1;4-3-1;3-4-6;1-6-4;4-1-6;4-1-3,0,5-2-3,203.6
2025-11-01,3,12,参加,984.0508117012826,0.0,1500,0.0,15,5-2-4;5-1-2;5-2-1;5-1-4;5-4-2;5-4-1;2-5-4;5-2-3;5-4-3;5-1-3;4-5-1;2-4-5;4-5-2;5-3-4;1-5-4,0,3-5-2,112.4
2025-11-02,4,1,参加,718.6159716876125,0.0,1500,0.0,15,6-1-4;4-1-6;6-4-1;1-6-4;4-6-1;1-4-6;4-1-3;5-4-1;5-6-1;5-1-4;6-4-3;6-3-4;4-1-5;4-6-2;4-6-3,0,1-6-5,85.5
2025-11-02,4,3,参加,529.0526628168363,0.0,1500,0.0,15,6-3-1;6-1-3;6-1-2;3-1-6;3-1-2;3-1-4;1-3-6;3-6-1;1-6-3;4-1-3;6-1-4;1-6-4;3-2-1;3-4-1;2-6-1,0,3-5-2,28.1
2025-11-02,4,4,参加,611.8981914177509,0.0,1500,0.0,15,5-3-4;5-1-3;5-4-1;4-5-3;5-4-3;3-5-1;4-3-5;3-4-5;5-3-2;3-5-2;4-1-5;5-1-4;4-5-1;3-1-5;5-2-3,0,2-1-3,52.2
2025-11-02,4,5,参加,485.30715362616786,0.0,1500,0.0,15,2-4-1;4-2-1;2-1-4;4-1-2;2-5-4;2-4-5;5-4-1;4-2-3;4-2-5;5-1-4;5-4-2;4-1-5;1-4-2;2-1-5;1-2-4,0,3-1-4,10.1
2025-11-02,4,7,参加,630.1281336424538,0.0,1500,0.0,15,2-6-1;6-1-2;2-5-1;6-2-1;5-2-1;5-6-1;5-1-2;6-2-4;6-5-1;6-2-5;5-1-6;4-2-1;2-6-5;4-6-2;6-1-3,0,1-2-3,4.1
2025-11-02,4,8,参加,1039.372783348664,0.0,1500,0.0,15,6-2-5;6-2-3;6-2-4;3-6-2;2-6-4;6-2-1;2-6-5;2-6-3;6-4-2;3-6-5;6-3-2;2-3-6;2-5-6;6-3-4;6-5-4,0,4-1-3,92.6
2025-11-02,4,9,参加,661.5408070600347,0.0,1500,0.0,15,2-5-6;5-2-3;6-2-3;2-6-3;6-2-5;3-6-5;3-6-2;2-3-6;6-2-4;5-4-2;3-2-6;2-5-4;5-3-2;5-2-6;5-2-1,0,2-1-5,40.8
2025-11-02,4,10,参加,947.4642858622923,0.0,1500,0.0,15,2-6-3;3-2-6;3-6-2;6-2-1;2-3-6;6-2-3;3-6-5;6-1-2;6-1-3;2-6-5;6-3-1;2-6-1;5-2-3;5-3-2;2-5-6,0,5-3-6,177.0
2025-11-02,4,11,参加,1064.2788651815306,0.0,1500,0.0,15,2-6-3;6-2-4;6-3-4;3-2-6;2-6-4;4-2-6;6-2-3;2-3-6;6-3-2;4-3-6;6-2-1;2-4-3;6-3-1;4-2-3;6-4-2,0,1-2-6,30.1
2025-11-02,4,12,参加,1094.809311627405,0.0,1500,0.0,15,5-4-2;5-2-4;2-5-4;5-2-6;5-2-1;2-5-6;5-6-4;6-5-4;4-2-5;2-5-1;2-4-5;5-4-1;5-4-3;5-1-2;2-6-5,0,1-3-5,19.5
2025-11-07,1,1,参加,798.5693141806448,0.0,1500,0.0,15,6-2-5;5-6-1;3-6-5;6-5-3;5-3-6;6-1-5;5-2-6;6-3-1;6-3-5;6-5-2;6-5-4;3-6-2;2-6-5;2-5-6;5-6-2,0,1-4-3,18.5
2025-11-07,1,2,参加,721.6109078868233,0.0,1500,0.0,15,3-5-1;5-3-1;5-3-4;4-3-1;3-5-4;3-4-1;5-1-3;3-4-5;3-1-5;4-5-3;4-3-5;5-4-3;5-4-1;5-1-4;5-3-2,0,1-2-5,13.6
2025-11-07,1,3,参加,472.8492332360124,0.0,1500,0.0,15,3-2-1;5-2-3;5-2-1;5-3-2;2-3-1;6-1-2;5-1-2;5-1-3;3-5-2;2-5-3;3-2-5;3-1-2;3-2-6;2-5-1;5-3-1,0,1-3-2,9.9
2025-11-07,1,4,参加,364.7758236727216,0.0,1500,0.0,15,4-3-1;6-4-1;4-2-1;6-1-4;4-1-3;3-4-1;6-1-3;4-3-6;2-4-1;4-6-1;6-1-2;3-4-2;4-6-2;6-3-4;4-3-2,0,1-2-4,8.3
2025-11-07,1,5,参加,582.6010765354062,0.0,1500,0.0,15,3-4-2;6-3-4;2-4-3;4-3-6;6-3-1;4-2-3;4-3-2;3-2-6;4-3-1;3-2-4;4-6-3;2-3-4;4-6-2;6-4-3;6-2-3,0,1-4-5,31.2
2025-11-07,1,6,参加,1057.4138669322333,0.0,1500,0.0,15,4-6-2;4-6-1;4-6-3;4-3-6;4-2-6;6-4-1;4-6-5;4-3-1;4-5-6;6-4-3;6-3-4;4-1-6;4-5-3;3-4-6;6-4-2,0,1-3-2,7.8
2025-11-07,1,7,参加,532.1021466122498,1141.3333333333335,1500,17120.0,15,6-1-3;6-3-1;3-1-6;5-3-1;6-1-4;1-6-3;5-1-3;6-5-1;3-5-1;6-1-5;3-6-5;4-3-1;3-4-1;4-1-3;3-1-4,1,4-1-3,171.2
2025-11-07,1,8,参加,550.6580252532904,0.0,1500,0.0,15,5-3-4;5-4-3;4-5-3;6-5-4;5-3-1;5-4-1;6-5-3;3-6-5;4-3-5;3-4-5;5-6-4;6-1-4;6-3-4;6-3-5;5-1-4,0,1-5-3,18.8
2025-11-07,1,9,参加,497.82199811410186,0.0,1500,0.0,15,6-2-4;6-1-4;6-4-2;6-4-1;6-2-1;2-6-1;6-1-2;2-6-3;2-4-6;4-6-2;2-4-1;6-3-4;2-6-5;6-2-5;2-5-6,0,3-1-6,101.7
2025-11-07,1,10,参加,302.21568925977283,0.0,1500,0.0,15,6-1-2;6-1-5;5-2-1;6-5-1;5-1-2;2-5-1;2-6-1;6-1-4;5-1-3;5-1-4;6-4-1;5-4-1;2-1-6;6-3-1;6-2-5,0,2-3-1,119.4
2025-11-07,1,11,参加,349.1524468039205,0.0,1500,0.0,15,6-1-2;2-4-1;6-1-4;6-4-1;4-1-2;4-2-3;6-2-4;2-6-1;4-6-2;6-1-3;2-4-5;4-1-3;2-4-6;4-2-1;4-2-6,0,1-4-2,13.4
2025-11-07,1,12,参加,1119.8783342819067,0.0,1500,0.0,15,5-2-4;5-2-1;2-5-4;5-4-2;2-5-6;2-4-5;2-5-1;5-2-6;5-2-3;5-1-2;2-6-5;2-5-3;4-5-2;5-4-1;4-2-5,0,1-2-4,11.5
2025-11-08,2,1,参加,253.9666694545375,0.0,1500,0.0,15,6-3-1;5-3-1;2-3-1;3-2-1;6-1-3;1-6-3;6-3-5;2-1-3;3-1-2;4-3-1;3-6-2;2-3-6;4-1-3;6-5-3;6-1-5,0,5-6-2,705.9
2025-11-08,2,2,参加,363.1661531350948,0.0,1500,0.0,15,5-2-1;5-3-1;2-3-1;2-5-3;2-5-1;6-3-1;3-5-1;5-1-3;5-1-2;5-3-2;5-2-3;6-1-3;3-6-2;3-5-2;3-1-2,0,1-2-4,11.9
2025-11-08,2,3,参加,456.4940759281568,0.0,1500,0.0,15,5-4-1;5-4-2;5-1-4;2-5-4;5-6-1;6-1-5;6-5-4;5-6-4;5-4-3;4-1-5;4-5-2;5-2-4;5-3-4;5-1-2;4-5-1,0,1-3-2,14.6
2025-11-08,2,4,参加,914.0258747520795,0.0,1500,0.0,15,5-3-6;6-5-3;6-3-4;6-3-5;3-6-5;6-5-4;5-6-1;5-6-4;5-6-3;5-3-2;6-3-1;6-5-1;3-5-6;6-2-5;5-2-6,0,4-2-6,145.0
2025-11-08,2,5,参加,633.8597604052698,0.0,1500,0.0,15,6-3-4;4-6-3;4-3-6;6-4-3;3-6-4;4-3-1;6-1-3;6-4-1;5-3-4;6-3-1;4-2-3;4-6-1;3-4-2;3-4-6;4-6-2,0,2-6-1,107.4
2025-11-08,2,6,参加,562.6610160097642,0.0,1500,0.0,15,5-2-1;5-3-2;5-6-1;5-2-3;5-4-2;5-1-4;5-3-4;5-2-4;2-5-4;5-4-3;5-3-6;6-5-4;5-2-6;5-4-1;2-5-1,0,1-3-2,26.0
2025-11-08,2,7,参加,484.4672244732462,1780.0,1500,26700.0,15,5-4-3;5-2-4;5-1-2;5-1-4;2-5-4;2-4-5;5-2-1;4-2-5;5-4-2;5-6-1;5-3-4;2-5-6;5-3-2;6-5-4;2-5-1,1,5-1-2,267.0
2025-11-08,2,8,参加,458.40886446147556,0.0,1500,0.0,15,6-1-2;6-1-3;3-6-2;2-6-1;3-2-6;6-2-5;6-3-1;5-3-2;6-2-1;2-6-5;2-3-1;3-6-5;2-3-6;6-2-4;5-2-3,0,1-2-5,19.8
2025-11-08,2,9,参加,1142.944882445797,0.0,1500,0.0,15,5-3-6;6-3-5;6-5-3;3-6-5;6-3-4;6-5-4;3-5-6;5-6-3;5-3-4;3-6-4;5-4-3;6-3-1;4-3-6;6-4-3;4-6-3,0,1-6-3,60.3
2025-11-08,2,10,参加,430.8807280384111,0.0,1500,0.0,15,5-3-2;5-2-1;5-2-3;5-3-1;5-2-4;5-3-4;5-1-3;3-6-5;5-1-2;3-5-1;3-2-1;3-6-2;5-6-1;6-1-5;2-5-6,0,3-2-5,61.3
2025-11-08,2,11,参加,357.32154485406267,0.0,1500,0.0,15,5-3-2;5-3-4;5-2-3;5-4-3;5-2-4;5-2-1;4-3-2;3-2-1;4-2-3;6-2-4;6-3-1;2-5-4;3-2-4;2-4-3;4-3-1,0,1-4-6,23.9
2025-11-08,2,12,参加,616.9565615360997,0.0,1500,0.0,15,5-2-4;2-4-3;2-6-4;4-2-3;2-4-5;6-2-4;2-4-1;2-4-6;2-5-4;3-2-4;4-6-2;2-3-4;2-6-1;2-6-5;4-2-6,0,1-4-3,18.4
2025-11-09,3,1,参加,462.6779926005791,0.0,1500,0.0,15,6-1-3;6-1-2;5-1-2;5-2-1;5-1-3;5-3-1;3-5-1;5-1-6;5-2-3;5-6-1;6-1-5;3-6-1;2-5-1;3-5-2;5-1-4,0,1-2-3,12.0
2025-11-09,3,2,参加,369.9357791413058,0.0,1500,0.0,15,4-2-1;2-4-5;4-1-2;2-4-1;6-1-2;2-5-1;2-6-1;2-5-4;5-2-1;4-2-5;5-1-2;2-1-5;5-4-2;2-1-4;4-5-2,0,1-2-4,16.6
2025-11-09,3,3,参加,510.5741519336732,0.0,1500,0.0,15,5-3-4;6-3-4;5-4-3;5-6-4;6-5-4;3-4-5;4-5-3;5-4-2;6-4-1;5-2-4;3-4-6;4-2-3;4-3-5;4-6-3;6-4-3,0,1-5-6,35.1
2025-11-09,3,4,参加,414.8270995198473,0.0,1500,0.0,15,3-2-4;2-3-4;2-3-1;3-4-2;4-3-1;5-3-4;2-4-5;3-2-1;2-4-3;4-2-3;3-4-1;2-4-1;3-1-2;6-3-1;6-3-4,0,1-5-4,23.4
2025-11-09,3,6,参加,663.9689105837182,0.0,1500,0.0,15,2-6-4;2-6-1;6-2-4;2-4-6;2-3-6;2-6-5;2-4-1;6-4-2;2-4-3;4-2-3;4-2-6;6-1-2;6-2-5;2-6-3;2-4-5,0,3-1-5,39.8
2025-11-09,3,7,参加,532.0450243850659,0.0,1500,0.0,15,5-2-1;5-2-3;6-2-5;6-1-2;2-5-4;5-2-6;2-5-1;2-6-3;5-1-2;2-5-3;2-6-1;6-2-4;2-5-6;5-6-1;5-2-4,0,3-6-1,135.4
2025-11-09,3,8,参加,525.3424487763772,0.0,1500,0.0,15,6-1-3;6-1-2;6-3-1;2-6-1;6-4-1;3-2-1;6-1-4;3-6-2;3-6-1;6-3-4;2-1-6;2-3-1;2-6-4;3-6-5;6-1-5,0,5-1-2,74.6
2025-11-09,3,9,参加,605.7605911162716,0.0,1500,0.0,15,5-4-3;3-4-5;3-5-4;4-5-3;5-3-4;4-3-5;4-3-6;4-3-1;4-3-2;5-3-2;5-4-1;6-3-4;5-3-1;3-6-5;3-4-2,0,3-2-4,109.3
2025-11-09,3,10,参加,518.8165415262544,0.0,1500,0.0,15,6-1-3;3-6-5;3-4-6;6-3-4;3-2-6;3-6-4;3-6-1;6-3-1;5-3-2;4-3-6;6-3-5;3-4-5;6-5-3;4-6-3;3-6-2,0,1-3-4,16.4
2025-11-09,3,11,参加,562.1201584215589,0.0,1500,0.0,15,3-5-2;5-2-3;3-2-5;3-6-2;5-3-2;5-3-6;2-3-5;5-2-4;2-5-6;5-4-3;3-6-5;5-3-4;3-2-6;3-2-4;3-5-1,0,1-2-4,11.6
2025-11-09,3,12,参加,408.7111497887281,0.0,1500,0.0,15,5-2-4;2-5-4;5-4-3;6-5-4;4-2-5;5-4-2;5-4-1;5-3-4;5-2-1;2-4-5;5-6-1;6-1-4;6-1-5;6-5-1;3-4-5,0,1-4-3,12.5
2025-11-10,4,2,参加,927.4168243488534,0.0,1500,0.0,15,5-4-3;5-4-1;5-6-4;4-5-3;5-4-2;5-1-4;6-5-4;5-4-6;5-3-4;4-5-1;4-5-2;5-2-4;4-6-5;4-5-6;4-1-5,0,1-3-6,18.1
2025-11-10,4,3,参加,330.5514464677751,0.0,1500,0.0,15,6-3-1;4-3-1;5-3-1;3-5-1;3-4-1;6-3-4;5-1-3;5-3-4;6-1-4;4-1-3;6-4-1;6-1-3;4-3-6;3-1-4;4-6-1,0,3-5-2,340.4
2025-11-10,4,4,参加,432.5212406490923,0.0,1500,0.0,15,6-3-4;4-3-6;6-2-1;6-3-1;6-1-4;6-4-1;6-3-2;6-2-3;6-4-3;4-6-1;4-6-2;2-6-4;6-3-5;3-2-6;6-1-2,0,4-5-2,269.4
2025-11-10,4,5,参加,627.8088695256496,0.0,1500,0.0,15,5-3-1;5-3-4;5-1-4;5-4-3;5-2-1;5-4-1;5-4-2;5-2-3;5-2-4;5-1-2;5-3-2;4-5-3;5-6-1;1-5-4;5-1-3,0,2-1-3,22.9
2025-11-10,4,6,参加,445.58978310069114,0.0,1500,0.0,15,6-3-4;4-3-1;6-1-4;4-6-3;4-6-1;6-4-1;6-3-1;6-1-3;3-6-4;3-4-6;4-3-6;4-1-6;4-1-3;6-4-3;4-6-2,0,4-2-1,116.5
