開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-04-11,7,1-6-3,1-6-4,0.11346864118274712,False,1-6-4(0.1135) / 1-4-6(0.1044) / 1-6-5(0.0999) / 1-5-6(0.0884) / 1-6-3(0.0799) / 1-4-5(0.0741) / 1-5-4(0.0713) / 1-3-6(0.0668) / 1-4-3(0.0593) / 1-3-4(0.0539)
2025-04-11,8,1-2-5,1-5-4,0.09192933057063302,False,1-5-4(0.0919) / 1-5-2(0.0917) / 1-4-5(0.0845) / 1-2-5(0.0842) / 1-4-2(0.0660) / 1-2-4(0.0660) / 1-5-3(0.0574) / 1-5-6(0.0478) / 1-3-5(0.0476) / 1-4-3(0.0414)
2025-04-11,9,1-2-5,1-2-5,0.22600571199483754,True,1-2-5(0.2260) / 1-2-6(0.1523) / 1-2-3(0.1499) / 1-2-4(0.1121) / 1-5-2(0.0931) / 1-6-2(0.0599) / 1-3-2(0.0589) / 1-4-2(0.0430) / 1-5-6(0.0124) / 1-5-3(0.0122)
2025-04-11,10,1-5-2,1-2-3,0.3546517511401712,False,1-2-3(0.3547) / 1-3-2(0.2600) / 1-2-5(0.0945) / 1-5-2(0.0505) / 1-3-5(0.0454) / 1-2-6(0.0377) / 1-5-3(0.0331) / 1-2-4(0.0266) / 1-6-2(0.0190) / 1-3-6(0.0181)
2025-04-12,3,1-3-2,1-3-6,0.3403192201813268,False,1-3-6(0.3403) / 1-6-3(0.1354) / 1-3-2(0.1345) / 1-3-4(0.1344) / 1-3-5(0.0598) / 1-2-3(0.0477) / 1-4-3(0.0477) / 1-5-3(0.0204) / 1-6-2(0.0135) / 1-6-4(0.0135)
2025-04-12,7,1-5-6,1-6-3,0.12710666701970597,False,1-6-3(0.1271) / 1-6-5(0.1091) / 1-3-6(0.0984) / 1-6-4(0.0981) / 1-5-6(0.0815) / 1-4-6(0.0717) / 1-6-2(0.0497) / 1-3-5(0.0449) / 1-5-3(0.0433) / 1-3-4(0.0403)
2025-04-12,8,1-4-3,1-2-4,0.14195295556114032,False,1-2-4(0.1420) / 1-4-2(0.1279) / 1-2-6(0.0833) / 1-2-3(0.0683) / 1-6-2(0.0651) / 1-4-6(0.0593) / 1-3-2(0.0516) / 1-6-4(0.0514) / 1-2-5(0.0499) / 1-4-3(0.0486)
2025-04-12,9,1-2-6,1-4-6,0.1580704081786294,False,1-4-6(0.1581) / 1-4-3(0.1551) / 1-4-5(0.1433) / 1-4-2(0.1190) / 1-6-4(0.0759) / 1-3-4(0.0743) / 1-5-4(0.0680) / 1-2-4(0.0554) / 1-6-3(0.0151) / 1-3-6(0.0151)
2025-04-12,11,1-2-4,1-2-3,0.24921638773995308,False,1-2-3(0.2492) / 1-3-2(0.2440) / 1-2-4(0.0782) / 1-3-4(0.0740) / 1-4-2(0.0538) / 1-4-3(0.0520) / 1-2-5(0.0492) / 1-3-5(0.0465) / 1-5-2(0.0322) / 1-5-3(0.0311)
2025-04-13,1,1-5-4,1-2-6,0.15713419244011387,False,1-2-6(0.1571) / 1-6-2(0.1493) / 1-2-5(0.1290) / 1-5-2(0.1137) / 1-6-5(0.1101) / 1-5-6(0.1021) / 1-2-3(0.0445) / 1-6-3(0.0380) / 1-3-2(0.0322) / 1-5-3(0.0290)
