開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-01-16,11,1-3-5,1-3-5,0.7213960662262174,True,1-3-5(0.7214) / 1-3-4(0.1015) / 1-3-6(0.0792) / 1-3-2(0.0487) / 1-5-3(0.0369) / 1-4-3(0.0050) / 1-6-3(0.0039) / 1-2-3(0.0024) / 1-5-4(0.0002) / 1-4-5(0.0002)
2014-01-17,1,1-3-2,1-3-2,0.6168642669968856,True,1-3-2(0.6169) / 1-3-5(0.1346) / 1-3-4(0.0880) / 1-2-3(0.0719) / 1-3-6(0.0527) / 1-5-3(0.0147) / 1-4-3(0.0096) / 1-6-3(0.0057) / 1-2-5(0.0013) / 1-5-2(0.0012)
2014-01-17,2,1-3-4,1-3-2,0.2973966555685047,False,1-3-2(0.2974) / 1-3-6(0.2720) / 1-3-4(0.1897) / 1-2-3(0.0624) / 1-6-3(0.0567) / 1-3-5(0.0463) / 1-4-3(0.0387) / 1-5-3(0.0091) / 1-2-6(0.0051) / 1-6-2(0.0051)
2014-01-17,12,1-3-2,1-3-2,0.37115544227949654,True,1-3-2(0.3712) / 1-3-5(0.3280) / 1-3-4(0.1056) / 1-2-3(0.0728) / 1-5-3(0.0637) / 1-4-3(0.0195) / 1-3-6(0.0151) / 1-2-5(0.0064) / 1-5-2(0.0063) / 1-6-3(0.0027)
2014-01-18,1,1-3-2,1-3-2,0.46702170624071176,True,1-3-2(0.4670) / 1-3-5(0.2228) / 1-2-3(0.1061) / 1-3-4(0.1009) / 1-5-3(0.0473) / 1-4-3(0.0208) / 1-3-6(0.0087) / 1-2-5(0.0074) / 1-5-2(0.0069) / 1-2-4(0.0034)
2014-01-18,5,1-4-2,1-4-2,0.6911116691544145,True,1-4-2(0.6911) / 1-4-3(0.1512) / 1-2-4(0.0878) / 1-4-6(0.0391) / 1-3-4(0.0178) / 1-6-4(0.0045) / 1-4-5(0.0030) / 1-2-3(0.0020) / 1-3-2(0.0018) / 1-2-6(0.0005)
2014-01-18,8,1-2-3,1-2-3,0.5359773622995571,True,1-2-3(0.5360) / 1-2-6(0.2310) / 1-2-4(0.1625) / 1-2-5(0.0584) / 1-3-2(0.0065) / 1-6-2(0.0028) / 1-4-2(0.0020) / 1-5-2(0.0007) / 1-3-6(0.0000) / 1-6-3(0.0000)
2014-01-18,10,1-2-3,1-2-3,0.3914878915254549,True,1-2-3(0.3915) / 1-2-6(0.1939) / 1-3-2(0.1289) / 1-2-5(0.0902) / 1-6-2(0.0586) / 1-2-4(0.0451) / 1-5-2(0.0261) / 1-3-6(0.0134) / 1-4-2(0.0128) / 1-6-3(0.0123)
2014-01-18,12,1-2-4,1-2-4,0.39383278982116504,True,1-2-4(0.3938) / 1-2-3(0.1585) / 1-4-2(0.1483) / 1-2-5(0.0944) / 1-3-2(0.0529) / 1-2-6(0.0434) / 1-5-2(0.0305) / 1-4-3(0.0153) / 1-6-2(0.0137) / 1-3-4(0.0135)
2014-01-19,2,1-6-2,1-6-2,0.3329418264060476,True,1-6-2(0.3329) / 1-6-4(0.2058) / 1-2-6(0.1328) / 1-6-5(0.1118) / 1-4-6(0.0763) / 1-5-6(0.0394) / 1-2-4(0.0204) / 1-4-2(0.0190) / 1-6-3(0.0167) / 1-2-5(0.0111)
2014-01-19,6,1-4-6,1-4-6,0.533419388074293,True,1-4-6(0.5334) / 1-6-4(0.2011) / 1-4-2(0.1166) / 1-2-4(0.0360) / 1-4-5(0.0317) / 1-4-3(0.0248) / 1-6-2(0.0138) / 1-2-6(0.0113) / 1-5-4(0.0094) / 1-3-4(0.0074)
2014-01-19,7,1-6-2,1-6-2,0.4009108201981814,True,1-6-2(0.4009) / 1-6-3(0.2627) / 1-6-4(0.2131) / 1-2-6(0.0369) / 1-6-5(0.0349) / 1-3-6(0.0238) / 1-4-6(0.0192) / 1-5-6(0.0031) / 1-2-3(0.0010) / 1-3-2(0.0010)
2014-01-19,8,1-2-3,1-2-3,0.4558031471271012,True,1-2-3(0.4558) / 1-2-4(0.3256) / 1-3-2(0.0783) / 1-4-2(0.0545) / 1-2-5(0.0349) / 1-2-6(0.0266) / 1-3-4(0.0056) / 1-5-2(0.0055) / 1-4-3(0.0055) / 1-6-2(0.0042)
