開催日,日目,レース,実際3連単,予測3連単,予測確率,的中組み合わせ予測確率,的中組み合わせ予測順位,確率合計,NDCG@1,NDCG@3
2024-03-18,1,4,4-2-3,3-2-4,0.050882033114408046,0.025473209648124447,13,1.0000000000000002,0.23809523809523808,0.733507507972155
2024-03-18,1,5,2-1-4,2-1-4,0.06663194436006367,0.06663194436006367,1,0.9999999999999997,1.0,1.0
2024-03-18,1,6,2-4-5,4-5-2,0.04071551215920176,0.028917800582383465,9,0.9999999999999999,0.49206349206349204,0.7990771411082037
2024-03-18,1,7,2-1-4,3-1-6,0.06025589599109218,0.004214835894445235,51,0.9999999999999993,0.1111111111111111,0.3115610622614004
2024-03-18,1,8,1-2-3,2-1-4,0.08479786621898683,0.01914020256615989,12,1.0000000000000002,0.49206349206349204,0.8244453183899282
2024-03-18,1,9,1-3-4,3-1-6,0.05985422015284284,0.02714155051315059,8,0.9999999999999999,0.49206349206349204,0.8244453183899282
2024-03-18,1,10,1-2-4,1-2-3,0.07621245459313569,0.054693166134983706,3,1.0000000000000002,1.0,0.9222730231585452
2024-03-18,1,11,4-3-6,4-1-3,0.05135621602659436,0.014044606763694541,21,1.0000000000000004,1.0,0.9206927883521764
2024-03-18,1,12,1-3-2,1-3-6,0.05083712441067758,0.04711164988385482,2,1.0000000000000002,1.0,0.9555845846620258
2024-03-19,2,1,1-3-2,4-3-2,0.054293983200438746,0.009942562217676943,31,0.9999999999999994,0.1111111111111111,0.3781841852683617
2024-03-19,2,2,2-6-3,3-6-1,0.03350398664271547,0.016886083896449255,23,1.0000000000000002,0.23809523809523808,0.4003918929373487
2024-03-19,2,3,5-4-1,5-4-1,0.07359382271300763,0.07359382271300763,1,1.0000000000000002,1.0,1.0
2024-03-19,2,4,1-3-5,5-1-3,0.054023535364170344,0.038160239359203534,6,1.0000000000000002,0.23809523809523808,0.7800299030519541
2024-03-19,2,5,2-5-3,3-2-5,0.07091261853463804,0.055016991992550265,4,1.0000000000000002,0.23809523809523808,0.7800299030519541
2024-03-19,2,6,1-2-4,4-1-3,0.11763271570664159,0.004628800465127154,31,1.0,0.23809523809523808,0.6467836570380316
2024-03-19,2,7,2-4-1,1-4-2,0.02385339381065594,0.019987538842746375,9,0.9999999999999999,0.23809523809523808,0.733507507972155
2024-03-19,2,8,1-2-4,1-2-4,0.07756999967433352,0.07756999967433352,1,1.0000000000000002,1.0,1.0
2024-03-19,2,9,1-5-6,5-1-4,0.03830782846121841,0.016501804839056566,14,1.0,0.49206349206349204,0.8244453183899282
2024-03-19,2,10,1-2-4,3-2-1,0.0304417597005855,0.008177955088057553,45,0.9999999999999998,0.015873015873015872,0.5780535542892454
2024-03-19,2,11,1-4-2,1-2-5,0.06064202072275742,0.024212342152772775,13,1.0000000000000004,1.0,0.8212848487771908
2024-03-19,2,12,3-5-2,3-2-5,0.018395274474238173,0.01742695654843494,2,1.0000000000000002,1.0,0.9767388024601004
2024-03-21,3,1,4-1-6,4-1-6,0.03541557324642016,0.03541557324642016,1,0.9999999999999998,1.0,1.0
2024-03-21,3,2,1-2-3,2-3-5,0.0798280701884667,0.03734826026869612,11,1.0,0.49206349206349204,0.4881692337423846
2024-03-21,3,3,1-3-2,3-5-2,0.040415731624431905,0.006693482895008103,47,1.0000000000000004,0.49206349206349204,0.4485156279184728
2024-03-21,3,4,3-1-5,2-3-4,0.04991838608376852,0.00792224966576045,46,1.0000000000000004,0.1111111111111111,0.5357451186930963
2024-03-21,3,5,4-1-3,4-2-5,0.046613124607862086,0.02150081432601909,17,0.9999999999999998,1.0,0.759423535284292
2024-03-21,3,7,3-1-2,3-2-1,0.10261762726914628,0.09143451253909322,2,0.9999999999999994,1.0,0.9767388024601004
2024-03-21,3,8,1-4-5,1-2-4,0.05760439083578578,0.020223374669457908,16,1.0000000000000002,1.0,0.8786582777712334
2024-03-21,3,9,1-2-5,1-2-5,0.09361271242226943,0.09361271242226943,1,1.0,1.0,1.0
2024-03-21,3,10,4-5-1,5-4-1,0.06364663480652627,0.06036883054889897,2,1.0,0.49206349206349204,0.8688607337279024
2024-03-21,3,11,1-4-3,1-2-4,0.036301004480166675,0.017245171586642214,15,0.9999999999999996,1.0,0.8926697812982144
2024-03-21,3,12,1-3-4,1-4-6,0.05630297679309341,0.019253032417948922,15,0.9999999999999997,1.0,0.8101809949426972
2024-03-22,4,1,1-3-2,3-1-2,0.04676807076090822,0.03726033937770245,3,1.0,0.49206349206349204,0.8688607337279024
2024-03-22,4,2,1-2-4,1-6-3,0.06366473112148828,0.025307970496554602,17,1.0000000000000004,1.0,0.7652388346692668
2024-03-22,4,3,5-1-2,2-1-4,0.055152569600618845,0.02325484874425842,16,0.9999999999999997,0.23809523809523808,0.42259960060633583
2024-03-22,4,4,1-2-3,4-1-2,0.041054474046049914,0.009955674202579264,31,1.0000000000000004,0.047619047619047616,0.6467836570380316
2024-03-22,4,5,2-3-4,2-3-5,0.12285839134469875,0.04866057560590819,6,1.0,1.0,0.9555845846620258
2024-03-22,4,6,3-1-6,3-1-4,0.06491296772221049,0.0441663004283032,5,0.9999999999999999,1.0,0.9333768769930387
2024-03-22,4,7,2-3-6,3-6-2,0.02721492824434688,0.018120030612676634,12,1.0000000000000002,0.49206349206349204,0.7990771411082037
2024-03-22,4,8,1-2-3,1-2-3,0.06773996744253034,0.06773996744253034,1,1.0000000000000002,1.0,1.0
2024-03-22,4,9,5-1-2,2-5-6,0.03957089183049398,0.017148233016431844,17,1.0,0.23809523809523808,0.6467836570380316
2024-03-22,4,10,1-3-4,1-4-6,0.08450197077328601,0.026143322689638898,10,1.0000000000000004,1.0,0.8434925564461779
2024-03-22,4,11,1-2-4,1-2-6,0.09861813960166357,0.016306156751424484,15,1.0,1.0,0.9222730231585452
2024-03-22,4,12,1-2-3,2-5-1,0.04335922495309701,0.009483615038890695,40,1.0,0.49206349206349204,0.715008119946318
